Judul,Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
2.05 . 2.05.01 . 20.08 . 5.2.1 ,Belanja Pegawai ,5000000,5000000,0,0,
2.05 . 2.05.01 . 20.08 . 5.2.1.01 ,Honorarium PNS ,5000000,5000000,0,0,
2.05 . 2.05.01 . 20.08 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,5000000,5000000,0,0,"Tim Pelaksana Evaluasi Pokdakan dan UPRKetua5 ob x 160.000,00 = 800.000,00
Sekretaris5 ob x 150.000,00 = 750.000,00
Anggota15 ob x 140.000,00 = 2.100.000,00
Honorarium Tim JuriTim Juri Evaluasi Pokdakan6 ok x 150.000,00 = 900.000,00
Tim Juri Evaluasi UPR3 ok x 150.000,00 = 450.000,00"
2.05 . 2.05.01 . 20.08 . 5.2.2 ,Belanja Barang dan Jasa ,54200000,43000000,-11200000,-20.66,
2.05 . 2.05.01 . 20.08 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,600000,600000,0,0,
2.05 . 2.05.01 . 20.08 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,600000,600000,0,0,"ATK Kegiatan
ATK dan Bahan Sarana Komputer1 LS x 600.000,00 = 600.000,00"
2.05 . 2.05.01 . 20.08 . 5.2.2.03 ,Belanja Jasa Kantor ,200000,200000,0,0,
2.05 . 2.05.01 . 20.08 . 5.2.2.03.13 ,Belanja Dokumentasi ,200000,200000,0,0,"Dokumentasi KegiatanDokumentasi Evaluasi Pokdakan dan UPR1 Paket x 200.000,00 = 200.000,00"
2.05 . 2.05.01 . 20.08 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,450000,475000,25000,5.56,
2.05 . 2.05.01 . 20.08 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,450000,475000,25000,5.56,"PenggandaanFotokopi1 LS x 250.000,00 = 250.000,00
Fotokopi dan Jilid Laporan1 Paket x 225.000,00 = 225.000,00"
2.05 . 2.05.01 . 20.08 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,5250000,11025000,5775000,110,
2.05 . 2.05.01 . 20.08 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,1750000,2625000,875000,50,"Konsumsi Rapat150 om x 17.500,00 = 2.625.000,00"
2.05 . 2.05.01 . 20.08 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,3500000,8400000,4900000,140,"Konsumsi Kegiatan
Konsumsi Pembinaan Kelompok480 om x 17.500,00 = 8.400.000,00"
2.05 . 2.05.01 . 20.08 . 5.2.2.15 ,Belanja Perjalanan Dinas ,20700000,3700000,-17000000,-82.13,
2.05 . 2.05.01 . 20.08 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,3700000,3700000,0,0,"Dalam Rangka Konsultasi/Koordinasi ke Pemda DIYGolongan IV2 op x 70.000,00 = 140.000,00
Golongan III6 op x 60.000,00 = 360.000,00
Golongan II2 op x 50.000,00 = 100.000,00
Dalam Rangka Evaluasi KelompokGolongan IV15 op x 50.000,00 = 750.000,00
Golongan III40 op x 40.000,00 = 1.600.000,00
Golongan II25 op x 30.000,00 = 750.000,00"
2.05 . 2.05.01 . 20.08 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,17000000,0,-17000000,-100,"Dalam Rangkan Koordinasi/Konsultasi, dll
Golongan IV0 op x 6.000.000,00 = 0,00
Gol III0 op x 3.000.000,00 = 0,00"
2.05 . 2.05.01 . 20.08 . 5.2.2.35 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,27000000,27000000,0,0,
2.05 . 2.05.01 . 20.08 . 5.2.2.35.01 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,27000000,27000000,0,0,"Uang PembinaanJuara I3 Paket x 4.000.000,00 = 12.000.000,00
Juara II3 Paket x 3.000.000,00 = 9.000.000,00
Juara III3 Paket x 2.000.000,00 = 6.000.000,00"
2.05 . 2.05.01 . 20.09 ,Pengawasan Penyakit Ikan ,50000000,50000000,0,0,"Sumber Dana : Dana Alokasi Umum (D A U)
Lokasi Kegiatan : Kabupaten Bantul"
2.05 . 2.05.01 . 20.09 . 5.2.1 ,Belanja Pegawai ,8060000,8060000,0,0,
2.05 . 2.05.01 . 20.09 . 5.2.1.01 ,Honorarium PNS ,8060000,8060000,0,0,
2.05 . 2.05.01 . 20.09 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,8060000,8060000,0,0,"Tim Pengawasan Penyakit IkanKetua10 ob x 160.000,00 = 1.600.000,00
Sekretaris10 ob x 150.000,00 = 1.500.000,00
Anggota30 ob x 140.000,00 = 4.200.000,00
Panitia Workshop dan SosialisasiKetua2 oh x 90.000,00 = 180.000,00
Sekretaris2 oh x 80.000,00 = 160.000,00
Anggota6 oh x 70.000,00 = 420.000,00"
2.05 . 2.05.01 . 20.09 . 5.2.2 ,Belanja Barang dan Jasa ,41940000,41940000,0,0,
2.05 . 2.05.01 . 20.09 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,2720000,2720000,0,0,
2.05 . 2.05.01 . 20.09 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,2720000,2720000,0,0,"ATK Kegiatan dan Sarana Komputer
ATK dan Bahan Sarana Komputer1 LS x 1.220.000,00 = 1.220.000,00
ATK Workshop50 Paket x 30.000,00 = 1.500.000,00"
2.05 . 2.05.01 . 20.09 . 5.2.2.02 ,Belanja Bahan/Material ,3764000,3764000,0,0,
2.05 . 2.05.01 . 20.09 . 5.2.2.02.09 ,Belanja Bahan Non Kimia/Organik ,900000,900000,0,0,"Belanja Bahan KegiatanProbiotik, Ikan, dll1 Paket x 900.000,00 = 900.000,00"
2.05 . 2.05.01 . 20.09 . 5.2.2.02.12 ,Belanja alat-alat/perlengkapan ,2864000,2864000,0,0,"Perlengkapan KegiatanAtribut50 Paket x 40.000,00 = 2.000.000,00
Jas Lab, Plastik, dll1 Paket x 864.000,00 = 864.000,00"
2.05 . 2.05.01 . 20.09 . 5.2.2.03 ,Belanja Jasa Kantor ,6300000,6300000,0,0,
2.05 . 2.05.01 . 20.09 . 5.2.2.03.15 ,Belanja Publikasi ,300000,300000,0,0,"Publikasi KegiatanSpanduk1 Unit x 300.000,00 = 300.000,00"
2.05 . 2.05.01 . 20.09 . 5.2.2.03.16 ,Belanja Analisa Laboratorium ,6000000,6000000,0,0,"Analisa Laboratorium Penyakit IkanUji Laboratorium1 LS x 6.000.000,00 = 6.000.000,00"
2.05 . 2.05.01 . 20.09 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,1600000,1600000,0,0,
2.05 . 2.05.01 . 20.09 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,1600000,1600000,0,0,"Penggandaan dan Pelaporan
Penggandaan Makalah1 LS x 1.500.000,00 = 1.500.000,00
Penggandaan dan Jilid Laporan4 Paket x 25.000,00 = 100.000,00"
2.05 . 2.05.01 . 20.09 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,400000,400000,0,0,
2.05 . 2.05.01 . 20.09 . 5.2.2.07.03 ,Belanja Sewa Ruang Rapat/Pertemuan ,400000,400000,0,0,"Sewa Ruang Pertemuan
Sewa Ruang/Tempat1 Hari x 400.000,00 = 400.000,00"
2.05 . 2.05.01 . 20.09 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,5081000,5081000,0,0,
2.05 . 2.05.01 . 20.09 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,1500000,1500000,0,0,"Konsumsi RapatKonsumsi60 om x 25.000,00 = 1.500.000,00"
2.05 . 2.05.01 . 20.09 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,3581000,3581000,0,0,"Konsumsi Pelaksanaan KegiatanWorkshop63 om x 37.000,00 = 2.331.000,00
Kegiatan50 om x 25.000,00 = 1.250.000,00"
2.05 . 2.05.01 . 20.09 . 5.2.2.15 ,Belanja Perjalanan Dinas ,3400000,3400000,0,0,
2.05 . 2.05.01 . 20.09 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,3400000,3400000,0,0,"Dalam Rangka Pemantauan Penyakit Ikan, dllGolongan IV10 op x 50.000,00 = 500.000,00
Golongan III33 op x 40.000,00 = 1.320.000,00
Golongan II6 op x 30.000,00 = 180.000,00
Dalam Rangka Pengambilan dan Pengiriman Sampel28 op x 50.000,00 = 1.400.000,00"
2.05 . 2.05.01 . 20.09 . 5.2.2.17 ,"Belanja Kursus, Pelatihan, Sosialisasi Dan Bimbingan Teknis PNS",10575000,10575000,0,0,
2.05 . 2.05.01 . 20.09 . 5.2.2.17.01 ,Belanja Kursus-Kursus Singkat/Pelatihan ,10575000,10575000,0,0,"Bimbingan Teknis LaboratoriumPelatihan Teknis5 Hari x 2.115.000,00 = 10.575.000,00"
2.05 . 2.05.01 . 20.09 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,8100000,8100000,0,0,
2.05 . 2.05.01 . 20.09 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,5600000,5600000,0,0,"Narasumber KegiatanWorkshop8 JPL x 250.000,00 = 2.000.000,00
Sosialisasi6 JPL x 250.000,00 = 1.500.000,00
Moderator14 JPL x 150.000,00 = 2.100.000,00"
2.05 . 2.05.01 . 20.09 . 5.2.2.34.05 ,Honor Peserta Seminar/Simposium /Workshop/Sosialisasi,2500000,2500000,0,0,"Uang Saku HarianWorkshop50 oh x 30.000,00 = 1.500.000,00
Sosialisasi50 oh x 20.000,00 = 1.000.000,00"
2.05 . 2.05.01 . 20.10 ,Pelatihan Budidaya dan Perbenihan ,577300000,680000000,102700000,17.79,"Sumber Dana : Dana Alokasi Umum (D A U)
Lokasi Kegiatan : Kabupaten Bantul"
2.05 . 2.05.01 . 20.10 . 5.2.2 ,Belanja Barang dan Jasa ,577300000,680000000,102700000,17.79,
2.05 . 2.05.01 . 20.10 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,25400000,28600000,3200000,12.6,
2.05 . 2.05.01 . 20.10 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,25400000,28600000,3200000,12.6,"Belanja ATKATK Pelatihan680 Paket x 30.000,00 = 20.400.000,00
ATK dan bahan sarana komputer1 LS x 5.000.000,00 = 5.000.000,00
ATK pelatihan cacing tanah90 paket x 30.000,00 = 2.700.000,00
ATK dan sarana komputer pelatihan cacing tanah1 LS x 500.000,00 = 500.000,00"
2.05 . 2.05.01 . 20.10 . 5.2.2.02 ,Belanja Bahan/Material ,94940000,114110000,19170000,20.19,
2.05 . 2.05.01 . 20.10 . 5.2.2.02.12 ,Belanja alat-alat/perlengkapan ,94940000,114110000,19170000,20.19,"Belanja Alat/PerlengkapanAtribut765 Paket x 96.000,00 = 73.440.000,00
Perlengkapan Pelatihan1 LS x 21.500.000,00 = 21.500.000,00
Belanja alat-alat/perlengkapan pelatihan budidaya cacing tanahAtribut pelatihan100 paket x 96.000,00 = 9.600.000,00
Bahan pelatihan1 paket x 5.250.000,00 = 5.250.000,00
Belanja alat/perlengkapan workshopatribut workshop45 paket x 96.000,00 = 4.320.000,00"
2.05 . 2.05.01 . 20.10 . 5.2.2.03 ,Belanja Jasa Kantor ,5100000,6300000,1200000,23.53,
2.05 . 2.05.01 . 20.10 . 5.2.2.03.15 ,Belanja Publikasi ,5100000,6300000,1200000,23.53,"Belanja PublikasiSpanduk21 Unit x 300.000,00 = 6.300.000,00"
2.05 . 2.05.01 . 20.10 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,5227500,5697500,470000,8.99,
2.05 . 2.05.01 . 20.10 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,5227500,5697500,470000,8.99,"Belanja PenggandaanPenggandaan1 LS x 4.927.500,00 = 4.927.500,00
Penggandaan dan Pelaporan Kegiatan1 LS x 300.000,00 = 300.000,00
Penggandaan dan laporan pelatihan cacing tanah1 paket x 470.000,00 = 470.000,00"
2.05 . 2.05.01 . 20.10 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,18900000,20400000,1500000,7.94,
2.05 . 2.05.01 . 20.10 . 5.2.2.07.03 ,Belanja Sewa Ruang Rapat/Pertemuan ,18900000,20400000,1500000,7.94,"Sewa ruang/tempatSewa Tempat dan Perlengkapannya1 LS x 18.900.000,00 = 18.900.000,00
Sewa tempat/ruang pelatihan dan workshop cacing tanahSewa ruang1 paket x 1.500.000,00 = 1.500.000,00"
2.05 . 2.05.01 . 20.10 . 5.2.2.08 ,Belanja Sewa Sarana Mobilitas ,68000000,92000000,24000000,35.29,
2.05 . 2.05.01 . 20.10 . 5.2.2.08.01 ,Belanja Sewa Sarana Mobilitas Darat ,68000000,92000000,24000000,35.29,"Sewa Bus17 Hari x 4.000.000,00 = 68.000.000,00
Sewa bus untuk pelatihan cacing tanah6 hari x 4.000.000,00 = 24.000.000,00"
2.05 . 2.05.01 . 20.10 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,147926500,167896500,19970000,13.5,
2.05 . 2.05.01 . 20.10 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,2500000,4000000,1500000,60,"Konsumsi Rapat100 om x 25.000,00 = 2.500.000,00
Konsumsi Rapat koordinasi pelatihan cacing tanah60 om x 25.000,00 = 1.500.000,00"
2.05 . 2.05.01 . 20.10 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,145426500,163896500,18470000,12.7,"Konsumsi Pelaksanaan KegiatanKonsumsi Pelatihan2,499 om x 43.500,00 = 108.706.500,00
Konsumsi Studi Banding816 om x 45.000,00 = 36.720.000,00
Konsumsi pelatihan cacing tanah120 om x 43.500,00 = 5.220.000,00
Konsumsi studi banding pelatihan cacing tanah220 om x 50.000,00 = 11.000.000,00
konsumsi workshop50 om x 45.000,00 = 2.250.000,00"
2.05 . 2.05.01 . 20.10 . 5.2.2.15 ,Belanja Perjalanan Dinas ,21576000,31076000,9500000,44.03,
2.05 . 2.05.01 . 20.10 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,21576000,31076000,9500000,44.03,"Belanja Perjalanan Luar DaerahDalam Rangka Survei, Konsultasi12 op x 1.373.000,00 = 16.476.000,00
Dalam Rangka Survei, Konsultasi12 op x 425.000,00 = 5.100.000,00
Dalam rangka survey, konsultasi pelatihan cacing tanah1 LS x 4.500.000,00 = 4.500.000,00
Biaya perjalanan dinas narasumber pelatihan cacing tanah1 LS x 5.000.000,00 = 5.000.000,00"
2.05 . 2.05.01 . 20.10 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,190230000,213920000,23690000,12.45,
2.05 . 2.05.01 . 20.10 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,102000000,113800000,11800000,11.57,"Narasumber PelatihanNarasumber408 JPL x 250.000,00 = 102.000.000,00
Narasumber pelatihan dan studi lapang cacing tanah36 jpl x 250.000,00 = 9.000.000,00
narasumber workshop8 jpl x 250.000,00 = 2.000.000,00
moderator workshop8 jpl x 100.000,00 = 800.000,00"
2.05 . 2.05.01 . 20.10 . 5.2.2.34.05 ,Honor Peserta Seminar/Simposium /Workshop/Sosialisasi,61200000,70500000,9300000,15.2,"Uang Harian Peserta PelatihanUang Saku Harian2,040 oh x 30.000,00 = 61.200.000,00
Uang saku harian pelatihan cacing tanah90 oh x 30.000,00 = 2.700.000,00
Uang saku harian studi banding pelatihan cacing tanah180 oh x 30.000,00 = 5.400.000,0
0uang saku workshop40 oh x 30.000,00 = 1.200.000,00"
2.05 . 2.05.01 . 20.10 . 5.2.2.34.10 ,Honorarium Penyelenggaraan Kegiatan ,27030000,29620000,2590000,9.58,"Honor Panitia PelatihanKetua51 oh x 90.000,00 = 4.590.000,00
Sekretaris51 oh x 80.000,00 = 4.080.000,00
Anggota153 oh x 70.000,00 = 10.710.000,00
Honor Panitia Studi BandingKetua17 oh x 90.000,00 = 1.530.000,00
Sekretaris17 oh x 80.000,00 = 1.360.000,00
Anggota68 oh x 70.000,00 = 4.760.000,00
Honor panitia pelatihan cacing tanahKetua3 oh x 90.000,00 = 270.000,00
Sekretaris3 oh x 80.000,00 = 240.000,00
Anggota9 oh x 70.000,00 = 630.000,00
Honor panitia studi banding pelatihan cacing tanahKetua3 oh x 90.000,00 = 270.000,00
Sekretaris3 oh x 80.000,00 = 240.000,00
Anggota9 oh x 70.000,00 = 630.000,00
Honor panitia workshopKetua1 oh x 90.000,00 = 90.000,00
Sekretaris1 oh x 80.000,00 = 80.000,00
Anggota2 oh x 70.000,00 = 140.000,00"
2.05 . 2.05.01 . 20.12 ,Peningkatan Kapasitas Pengelolaan Dana Bergulir ,25000000,23010000,-1990000,-7.96,"Sumber Dana : Dana Alokasi Umum (D A U)
Lokasi Kegiatan : Kab. Bantul"
2.05 . 2.05.01 . 20.12 . 5.2.1 ,Belanja Pegawai ,12650000,12650000,0,0,
2.05 . 2.05.01 . 20.12 . 5.2.1.01 ,Honorarium PNS ,12650000,12650000,0,0,
2.05 . 2.05.01 . 20.12 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,12650000,12650000,0,0,"Honorarium Panitia Pelaksana
 KegiatanPembina11 ob x 180.000,00 = 1.980.000,00
Ketua11 ob x 160.000,00 = 1.760.000,00
Sekretaris11 ob x 150.000,00 = 1.650.000,00
Anggota44 ob x 140.000,00 = 6.160.000,00
Staf Sekretariat11 ob x 100.000,00 = 1.100.000,00"
2.05 . 2.05.01 . 20.12 . 5.2.2 ,Belanja Barang dan Jasa ,12350000,10360000,-1990000,-16.11,
2.05 . 2.05.01 . 20.12 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,775000,775000,0,0,
2.05 . 2.05.01 . 20.12 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,775000,775000,0,0,"ATK
ATK dan Bahan Sarana Komputer1 Paket x 775.000,00 = 775.000,00"
2.05 . 2.05.01 . 20.12 . 5.2.2.03 ,Belanja Jasa Kantor ,200000,200000,0,0,
2.05 . 2.05.01 . 20.12 . 5.2.2.03.13 ,Belanja Dokumentasi ,200000,200000,0,0,"Belanja DokumentasiDokumentasi Kegiatan1 Paket x 200.000,00 = 200.000,00"
2.05 . 2.05.01 . 20.12 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,450000,450000,0,0,
2.05 . 2.05.01 . 20.12 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,450000,450000,0,0,"Belanja PenggandaanPenggandaan1 LS x 250.000,00 = 250.000,00
Penggandaan dan Jilid1 Paket x 200.000,00 = 200.000,00"
2.05 . 2.05.01 . 20.12 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,5875000,5875000,0,0,
2.05 . 2.05.01 . 20.12 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,1500000,1500000,0,0,"Konsumsi Rapat60 os x 7.500,00 = 450.000,0060 om x 17.500,00 = 1.050.000,00"
2.05 . 2.05.01 . 20.12 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,4375000,4375000,0,0,"Konsumsi Kegiatan250 om x 17.500,00 = 4.375.000,00"
2.05 . 2.05.01 . 20.12 . 5.2.2.15 ,Belanja Perjalanan Dinas ,5050000,3060000,-1990000,-39.41,
2.05 . 2.05.01 . 20.12 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,5050000,3060000,-1990000,-39.41,"Dalam Rangka Identifikasi dan Verifikasi Kelompok
Golongan IV0 op x 50.000,00 = 0,00
Golongan III0 op x 40.000,00 = 0,00
Golongan II0 op x 30.000,00 = 0,00
Dalam Rangka Pembinaan Kelompok
Golongan IV11 op x 50.000,00 = 550.000,00
Golongan III50 op x 40.000,00 = 2.000.000,00
Golongan II17 op x 30.000,00 = 510.000,00"
2.05 . 2.05.01 . 20.13 ,Peningkatan Sarana dan Prasarana Perikanan Budidaya ,0,175000000,175000000,0,"Sumber Dana : Dana Alokasi Umum (D A U)
Lokasi Kegiatan : Kabupaten Bantul"
2.05 . 2.05.01 . 20.13 . 5.2.1 ,Belanja Pegawai ,0,2190000,2190000,0,
2.05 . 2.05.01 . 20.13 . 5.2.1.01 ,Honorarium PNS ,0,2190000,2190000,0,
2.05 . 2.05.01 . 20.13 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,0,2190000,2190000,0,"Honorarium panitia pelaksana teknis
Ketua3 ob x 160.000,00 = 480.000,00
Sekretaris3 ob x 150.000,00 = 450.000,00
Anggota9 ob x 140.000,00 = 1.260.000,00"
2.05 . 2.05.01 . 20.13 . 5.2.2 ,Belanja Barang dan Jasa ,0,30540000,30540000,0,
2.05 . 2.05.01 . 20.13 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,0,290000,290000,0,
2.05 . 2.05.01 . 20.13 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,0,290000,290000,0,"ATK1 paket x 290.000,00 = 290.000,00"
2.05 . 2.05.01 . 20.13 . 5.2.2.02 ,Belanja Bahan/Material ,0,28000000,28000000,0,
2.05 . 2.05.01 . 20.13 . 5.2.2.02.10 ,Belanja Bahan Pakan ,0,28000000,28000000,0,"Belanja bahan baku pakan
Bahan baku pakan untuk uji coba mesin pelet1 LS x 28.000.000,00 = 28.000.000,00"
2.05 . 2.05.01 . 20.13 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,0,2250000,2250000,0,
2.05 . 2.05.01 . 20.13 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,0,750000,750000,0,"Konsumsi RapatMakan dan Minum Rapat30 om x 25.000,00 = 750.000,00"
2.05 . 2.05.01 . 20.13 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,0,1500000,1500000,0,"Konsumsi Pelaksanaan Uji coba mesin peletSnack, Makan dan MInum60 om x 25.000,00 = 1.500.000,00"
2.05 . 2.05.01 . 20.13 . 5.2.3 ,Belanja Modal ,0,142270000,142270000,0,
2.05 . 2.05.01 . 20.13 . 5.2.3.09 ,Belanja Modal Pengadaan Alat-Alat Pengolahan Pertanian/Peternakan dan Perikanan,0,142270000,142270000,0,
2.05 . 2.05.01 . 20.13 . 5.2.3.09.10 ,Belanja modal pengadaan alat-alat pengolah produksi perikanan,0,142270000,142270000,0,"Pengadaan penyempurnaan mesin pelet
Penyempurnaan mesin pelet1 paket x 140.000.000,00 = 140.000.000,00
Honor PPK3 ob x 90.000,00 = 270.000,00
Honor Tim PerencanaKetua1 o/p x 200.000,00 = 200.000,00
Sekretaris1 o/p x 175.000,00 = 175.000,00
Anggota1 o/p x 150.000,00 = 150.000,00
Honor Pejabat Pengadaan BarangHonor Pejabat Pengadaan1 o/p x 300.000,00 = 300.000,00
Honor Panitia Penerima/PemeriksaKetua1 o/p x 150.000,00 = 150.000,00
Sekretaris1 o/p x 125.000,00 = 125.000,00
Anggota1 o/p x 100.000,00 = 100.000,00
Dokumen pengadaan1 paket x 800.000,00 = 800.000,00"
2.05 . 2.05.01 . 20.14 ,Peningkatan Kapasitas Pengelolaan PUMP-Perikanan Budidaya ,60000000,57063380,-2936620,-4.89,"Sumber Dana : Dana Alokasi Umum (D A U)
Lokasi Kegiatan : Kab. Bantul"
2.05 . 2.05.01 . 20.14 . 5.2.1 ,Belanja Pegawai ,9090000,9090000,0,0,
2.05 . 2.05.01 . 20.14 . 5.2.1.01 ,Honorarium PNS ,9090000,9090000,0,0,
2.05 . 2.05.01 . 20.14 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,9090000,9090000,0,0,"Tim Pelaksana Teknis Kegiatan
Ketua9 ob x 160.000,00 = 1.440.000,00
Sekretaris9 ob x 150.000,00 = 1.350.000,00
Anggota45 ob x 140.000,00 = 6.300.000,00"
2.05 . 2.05.01 . 20.14 . 5.2.2 ,Belanja Barang dan Jasa ,50910000,47973380,-2936620,-5.77,
2.05 . 2.05.01 . 20.14 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,3490000,3490000,0,0,
2.05 . 2.05.01 . 20.14 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,3490000,3490000,0,0,"Belanja Alat Tulis Kantor
ATK Kegiatan dan Komputer Supply1 LS x 1.540.000,00 = 1.540.000,00
ATK Workshop/lokakarya/sosialisasi65 Paket x 30.000,00 = 1.950.000,00"
2.05 . 2.05.01 . 20.14 . 5.2.2.02 ,Belanja Bahan/Material ,3600000,3600000,0,0,
2.05 . 2.05.01 . 20.14 . 5.2.2.02.12 ,Belanja alat-alat/perlengkapan ,3600000,3600000,0,0,"Belanja Alat-Alat/PerlengkapanBuku/Reproduksi/Administrasi Kelompok1 LS x 3.600.000,00 = 3.600.000,00"
2.05 . 2.05.01 . 20.14 . 5.2.2.03 ,Belanja Jasa Kantor ,750000,750000,0,0,
2.05 . 2.05.01 . 20.14 . 5.2.2.03.15 ,Belanja Publikasi ,750000,750000,0,0,"Belanja Publikasi KegiatanSpanduk3 Unit x 250.000,00 = 750.000,00"
2.05 . 2.05.01 . 20.14 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,1890000,1890000,0,0,
2.05 . 2.05.01 . 20.14 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,1890000,1890000,0,0,"Penggandaan1 LS x 1.390.000,00 = 1.390.000,00
Penggandaan dan jilid laporan1 LS x 500.000,00 = 500.000,00"
2.05 . 2.05.01 . 20.14 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,12650000,12650000,0,0,
2.05 . 2.05.01 . 20.14 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,1500000,1500000,0,0,"Konsumsi Rapat60 om x 25.000,00 = 1.500.000,00"
2.05 . 2.05.01 . 20.14 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,11150000,11150000,0,0,"KonsumsiKonsumsi workshop/lokakarya/sosialisasi74 om x 100.000,00 = 7.400.000,00
Konsumsi Pelaksanaan Kegiatan150 om x 25.000,00 = 3.750.000,00"
2.05 . 2.05.01 . 20.14 . 5.2.2.15 ,Belanja Perjalanan Dinas ,17940000,15003380,-2936620,-16.37,
2.05 . 2.05.01 . 20.14 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,2040000,2040000,0,0,"Dalam Rangka Identifikasi, Pembinaan dan Monev Kelompok
Golongan IV6 op x 50.000,00 = 300.000,00
Golongan III19 op x 40.000,00 = 760.000,00
Golongan II4 op x 30.000,00 = 120.000,00
Dalam Rangka Konsultasi/Koordinasi ke Pemda DIYGolongan IV4 op x 70.000,00 = 280.000,00
Golongan III8 op x 60.000,00 = 480.000,00
Golongan II2 op x 50.000,00 = 100.000,00"
2.05 . 2.05.01 . 20.14 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,15900000,12963380,-2936620,-18.47,"Perjalanan luar daerahDalam rangka konsultasi, koordinasi, pengiriman berkas, dll1 LS x 12.963.380,00 = 12.963.380,00"
2.05 . 2.05.01 . 20.14 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,10590000,10590000,0,0,
2.05 . 2.05.01 . 20.14 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,7500000,7500000,0,0,"Narasumber Kegiatan
Narasumber20 JPL x 250.000,00 = 5.000.000,00
Moderator20 JPL x 125.000,00 = 2.500.000,00"
