Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.01 . 1.01.02 . 17 . 44 . 5 . 2 . 2,Belanja Barang dan Jasa,750000,
1.01 . 1.01.02 . 17 . 44 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,750000,
1.01 . 1.01.02 . 17 . 44 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,750000,"APBD  
 Belanja perjalanan dinas dalam daerah
Golongan 46 org x 75.000,00 = 450.000,00
Golongan 36 org x 50.000,00 = 300.000,00"
1.01 . 1.01.02 . 17 . 44 . 5 . 2 . 3,Belanja Modal,461225000,
1.01 . 1.01.02 . 17 . 44 . 5 . 2 . 3 . 49,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Kerja,461225000,
1.01 . 1.01.02 . 17 . 44 . 5 . 2 . 3 . 49 . 01,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Kantor,461225000,"APBD  
 Belanja modal rehabilitasi rusak sedang/berat ruang kelas sekolah
Rehabilitasi rusak sedang/berat ruang kelas sekolah dan perabotnya di SMAN 1 Dlingo1 ruang x 50.000.000,00 = 50.000.000,00
Rehabilitasi rusak sedang/berat ruang kelas dan perabotnya di SMAN 1 Bantul5 ruang x 80.000.000,00 = 400.000.000,00
Honor PPK1 org x 575.000,00 = 575.000,00
Honor panitia pengadaan1 org/bjj x 1.500.000,00 = 1.500.000,00
Honor tim penerima hasil pekerjaan1 org/bjj x 675.000,00 = 675.000,00
Honor konsultan perencana1 org x 4.000.000,00 = 4.000.000,00
Honor tim teknis bangunan/pengawas1 org x 3.000.000,00 = 3.000.000,00
Belanja ATK kegiatan1 keg x 350.000,00 = 350.000,00
Belanja penggandaan/fotocopy1,500 lbr x 150,00 = 225.000,00
Belanja makan dan minum rapat45 org x 20.000,00 = 900.000,00"
1.01 . 1.01.02 . 17 . 57,Pelatihan kompetensi tenaga pendidik,124205000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terlaksananya diklat waka. sarpras, ka. laboratorium dan ka. Perpustakaan
Target     :  35 sekolah"
1.01 . 1.01.02 . 17 . 57 . 5 . 2 . 1,Belanja Pegawai,5500000,
1.01 . 1.01.02 . 17 . 57 . 5 . 2 . 1 . 01,Honorarium PNS,5500000,
1.01 . 1.01.02 . 17 . 57 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,5500000,"APBD 
  Honorarium Panitia pelaksana Kegiatan
Honorarium Panitia Pelaksana Kegiatan Diklat Waka0 keg/bjj x 1.250.000,00 = 0,00
Honorarium Panitia Kegiatan Diklat Ka Lab1 keg x 1.250.000,00 = 1.250.000,00
Honorarium Panitia Kegiatan Diklat Koord BK1 keg x 1.250.000,00 = 1.250.000,00
Honorarium Panitia Kegiatan Diklat Guru dan siswa berkarakter1 keg x 3.000.000,00 = 3.000.000,00"
1.01 . 1.01.02 . 17 . 57 . 5 . 2 . 2,Belanja Barang dan Jasa,118705000,
1.01 . 1.01.02 . 17 . 57 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,9122000,
1.01 . 1.01.02 . 17 . 57 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,9122000,"APBD  
 Belanja Alat Tulis Kantor Kegiatan
Belanja ATK Kegiatan Diklat Waka1 keg/bjj x 600.000,00 = 600.000,00
Belanja ATK Kegiatan Diklat Koord BK1 keg x 600.000,00 = 600.000,00
Belanja ATK Kegiatan Diklat Ka Lab1 keg x 600.000,00 = 600.000,00
Belanja ATK Kegiatan Diklat Guru1 keg x 947.000,00 = 947.000,00
Belanja ATK Peserta Diklat Waka, Ka Lab, Koord BK105 org x 25.000,00 = 2.625.000,00
Belanja ATK Peserta Diklat Guru dan siswa berkarakter150 org x 25.000,00 = 3.750.000,00"
1.01 . 1.01.02 . 17 . 57 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,510000,
1.01 . 1.01.02 . 17 . 57 . 5 . 2 . 2 . 03 . 08,Belanja Sertifikasi,510000,"APBD   
Belanja Sertifikat
Belanja Sertifikat Diklat Waka, Ka Lab, Koord BK105 lbr x 2.000,00 = 210.000,00
Belanja Sertifikat Diklat Guru dan siswa berkarakter150 lbr x 2.000,00 = 300.000,00"
1.01 . 1.01.02 . 17 . 57 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,4425000,
1.01 . 1.01.02 . 17 . 57 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,4425000,"APBD   
Belanja Penggandaan/foto kopi
Belanja Foto kopi kegiatan Diklat Waka6,500 lbr x 150,00 = 975.000,00
Belanja Foto kopi Kegiatan Ka Lab6,500 lbr x 150,00 = 975.000,00
Belanja foto kopi Koord BK6,500 lbr x 150,00 = 975.000,00
Belanja foto kopi diklat  guru dan siswa berkarakter10,000 lbr x 150,00 = 1.500.000,00"
1.01 . 1.01.02 . 17 . 57 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,30448000,
1.01 . 1.01.02 . 17 . 57 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,1700000,"APBD   
Belanja Makanan dan Minuman Rapat
Belanja Makan Minum Rapat Diklat Waka50 org x 8.500,00 = 425.000,00
Belanja Makan Minum Rapat Diklat Ka Lab50 org x 8.500,00 = 425.000,00
Belanja Makan Minum Rapat Diklat Koord BK50 org x 8.500,00 = 425.000,00
Belanja Makan Minum Rapat Diklat Guru dan siswa berkarakter50 org x 8.500,00 = 425.000,00"
1.01 . 1.01.02 . 17 . 57 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,28748000,"APBD 
  Belanja Makanan dan Minuman Kegiatan
Belanja Makan Minum Kegiatan Pelatihan (Waka, Ka Lab, Koord BK)270 org x 28.500,00 = 7.695.000,00
Belanja Makan Minum Kegiatan Diklat Guru dan siswa berkarakter320 org x 37.000,00 = 11.840.000,00
Belanja Makan Minum Kegiatan Pendampingan Waka, Ka Lab, Koord BK)45 org x 37.000,00 = 1.665.000,00

Belanja Makan Minum Kegiatan Pendampingan Pendampingan Pelatihan Guru (2hr, 17 Mp, 6 sma)204 org x 37.000,00 = 7.548.000,00"
1.01 . 1.01.02 . 17 . 57 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",74200000,
1.01 . 1.01.02 . 17 . 57 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,74200000,"APBD   
Honorarium Narasumber/Tenaga Ahli/Koreksi/Entry Data
Honorarium Narasumber Pelatihan Waka12 Jpl x 250.000,00 = 3.000.000,00
Honorarium Moderator Pelatihan Waka6 Jpl x 150.000,00 = 900.000,00
Honorarium Narasumber Pelatihan Ka Lab12 Jpl x 250.000,00 = 3.000.000,00
Honorarium Moderator Pelatihan Ka Lab6 Jpl x 150.000,00 = 900.000,00
Honorarium Narasumber Pelatihan Koordinator BK12 Jpl x 250.000,00 = 3.000.000,00
Honorarium Koordinator Pelatihan Koordinator BK6 Jpl x 150.000,00 = 900.000,00
jasa petugas Pendampingan Kegiatan Pelatihan (Diklat Waka, Ka Lab, Koord BK)1 Keg/bjj x 7.000.000,00 = 7.000.000,00
Honor Narasumber Pelatihan Guru 2 hrx6 jplx17 Mapel120 jpl x 250.000,00 = 30.000.000,00
Honor Moderator Pelatihan Guru dan siswa berkarakter102 org x 150.000,00 = 15.300.000,00
Jasa Petugas Pendampingan Keg Pelatihan Guru dan siswa berkarakter102 org/jpl x 100.000,00 = 10.200.000,00"
1.01 . 1.01.02 . 17 . 58,Pelatihan Penyusunan kurikulum,42000000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terlaksanya penyusunan Kurikulum KTSP 2013/2006
Target     :  35 sekolah"
1.01 . 1.01.02 . 17 . 58 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 17 . 58 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 17 . 58 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD   
Honor Panitia Pelaksana Kegiatan
Honorarium Panitia Pelaksana Kegiatan Diklat Tim Pengembang Kurikulum0 keg/bjj x 1.500.000,00 = 0,00
Honorarium Panitia Pelaksana Kegiatan Diklat Kepala Sekolah0 keg/bjj x 1.750.000,00 = 0,00
Honorarium Panitia Pelaksana Kegiatan Diklat Waka Kurikulum0 keg/bjj x 1.750.000,00 = 0,00"
1.01 . 1.01.02 . 17 . 58 . 5 . 2 . 2,Belanja Barang dan Jasa,42000000,
1.01 . 1.01.02 . 17 . 58 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1235000,
1.01 . 1.01.02 . 17 . 58 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1235000,"APBD  
 Belanja Alat Tulis Kantor Kegiatan
Belanja ATK Kegiatan Pelatihan Tim Pengembang Kurikulum1 keg x 435.000,00 = 435.000,00
Belanja ATK Kegiatan Kepala Sekolah1 keg x 400.000,00 = 400.000,00
Belanja ATK Kegiatan Pelatihan Waka Kurikulum1 keg x 400.000,00 = 400.000,00"
1.01 . 1.01.02 . 17 . 58 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,180000,
1.01 . 1.01.02 . 17 . 58 . 5 . 2 . 2 . 03 . 08,Belanja Sertifikasi,180000,"APBD 
  Belanja Sertifikat90 lembar x 2.000,00 = 180.000,00"
1.01 . 1.01.02 . 17 . 58 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,2625000,
1.01 . 1.01.02 . 17 . 58 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,2625000,"APBD 
  Belanja Penggandaan/Foto kopi
Belanja Foto kopi Kegiatan Pelatihan Tim Pengembang Kurikulum4,500 lbr x 150,00 = 675.000,00
Belanja Foto kopi Kegiatan Pelatihan Kepala Sekolah6,500 lbr x 150,00 = 975.000,00
Belanja Foto kopi Kegiatan Pelatihan Waka Kurikulum6,500 lbr x 150,00 = 975.000,00"
1.01 . 1.01.02 . 17 . 58 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,7860000,
1.01 . 1.01.02 . 17 . 58 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,1020000,"APBD   
Belanja Makan dan minum rapat
Belanja Makan Minum Rapat Pelatihan Tim Pengembang Kurikulum30 org x 8.500,00 = 255.000,00
Belanja Makan Minum Rapat Pelatihan Kepala Sekolah45 org x 8.500,00 = 382.500,00
Belanja Makan Minum Rapat Pelatihan Waka Kurikulum45 org x 8.500,00 = 382.500,00"
1.01 . 1.01.02 . 17 . 58 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,6840000,"APBD 
  Belanja Makan dan Minum Kegiatan
""Belanja Makan Minum Kegiatan Pelatihan Tim Pengembang Kurikulum (2X20)""40 org x 28.500,00 = 1.140.000,00
Belanja Makan Minum Kegiatan Pelatihan Kepala Sekolah, Waka Kurikulum dan Guru (50x4)200 org x 28.500,00 = 5.700.000,00"
1.01 . 1.01.02 . 17 . 58 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",30100000,
1.01 . 1.01.02 . 17 . 58 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,30100000,"APBD   Honorarium Narasumber /Tenaga Ahli/Koreksi/Entry Data
Honor Narasumber Pelatihan Tim Pengembang Kurikulum12 Jpl x 200.000,00 = 2.400.000,00
Honor Moderator Pelatihan Tim Pengembang Kurikulum12 Jpl x 150.000,00 = 1.800.000,00
Honor Narasumber Pelatihan Kepala Sekolah12 Jpl x 200.000,00 = 2.400.000,00
Honor Moderator Pelatihan Kepala Sekolah12 Jpl x 150.000,00 = 1.800.000,00
Honor Narasumber Pelatihan  Waka Kurikulum12 Jpl x 200.000,00 = 2.400.000,00
Honor Moderator Pelatihan  Waka Kurikulum12 Jpl x 150.000,00 = 1.800.000,00
Jasa Petugas Pendampingan Hasil Pelatihan Waka Kurikulum35 org x 100.000,00 = 3.500.000,00
Jasa Petugas validasi kurikulum1 keg/bjj x 14.000.000,00 = 14.000.000,00"
1.01 . 1.01.02 . 17 . 63,Penyelenggaraan paket C setara SMU,159130000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terlaksananya penyelenggaran Kejar Paket C
Target     :  8 Kelmpok PKBM"
1.01 . 1.01.02 . 17 . 63 . 5 . 2 . 1,Belanja Pegawai,126000000,
1.01 . 1.01.02 . 17 . 63 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 17 . 63 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD   
Honorarium panitia pelaksana kegiatan
Ketua0 org x 140.000,00 = 0,00
Sekretaris0 org x 130.000,00 = 0,00
Anggota0 org x 120.000,00 = 0,00"
1.01 . 1.01.02 . 17 . 63 . 5 . 2 . 1 . 02,Honorarium Non PNS,126000000,
1.01 . 1.01.02 . 17 . 63 . 5 . 2 . 1 . 02 . 02,Honorarium Pegawai Honorer/Tidak Tetap,126000000,"APBD 
  Honorarium Tutor840 ob x 150.000,00 = 126.000.000,00"
1.01 . 1.01.02 . 17 . 63 . 5 . 2 . 2,Belanja Barang dan Jasa,33130000,
1.01 . 1.01.02 . 17 . 63 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,28950000,
1.01 . 1.01.02 . 17 . 63 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,28950000,"   Belanja ATK1 keg x 700.000,00 = 700.000,00
Belanja ATK Warga Belajar10 kel x 432.500,00 = 4.325.000,00
Penggandaan LKS10 kel x 1.800.000,00 = 18.000.000,00
Penggandaan Naskah Soal10 kel x 517.500,00 = 5.175.000,00
Foto Copy5,000 eks x 150,00 = 750.000,00"
1.01 . 1.01.02 . 17 . 63 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,1000000,
1.01 . 1.01.02 . 17 . 63 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,1000000,"APBD
   Belanja makan Minum Rapat50 org x 20.000,00 = 1.000.000,00"
1.01 . 1.01.02 . 17 . 63 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,3180000,
1.01 . 1.01.02 . 17 . 63 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,3180000,"   Belanja Perjalan Dinas dalam Provinsi
Golongan IV12 org x 70.000,00 = 840.000,00
Golongan III10 org x 60.000,00 = 600.000,00
Golongan II8 org x 50.000,00 = 400.000,00
Belanja Perjalanan Dinas dalan Daerah
Golongan IV14 org x 50.000,00 = 700.000,00
Golongan III10 org x 40.000,00 = 400.000,00
Golongan II8 org x 30.000,00 = 240.000,00"
1.01 . 1.01.02 . 17 . 63 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",0,
1.01 . 1.01.02 . 17 . 63 . 5 . 2 . 2 . 35 . 10,Jasa Penyelenggaraan Kegiatan,0,"APBD   
Honor Tutor Paket C0 ob x 150.000,00 = 0,00"
1.01 . 1.01.02 . 17 . 66,Peningkatan Kerjasama dengan dunia usaha dan dunia indutri,258750000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Siswa bisa mengikuti Praktek di DUDI
Target     :  3.500 siswa"
1.01 . 1.01.02 . 17 . 66 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 17 . 66 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 17 . 66 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD   
Honorarium Panitia Pelaksana Kegiatan0 bjj x 2.250.000,00 = 0,00"
1.01 . 1.01.02 . 17 . 66 . 5 . 2 . 2,Belanja Barang dan Jasa,258750000,
1.01 . 1.01.02 . 17 . 66 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,615000,
1.01 . 1.01.02 . 17 . 66 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,615000,"APBD   
Belanja Alat Tulis Kantor1 Keg x 615.000,00 = 615.000,00"
1.01 . 1.01.02 . 17 . 66 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,750000,
1.01 . 1.01.02 . 17 . 66 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,750000,"APBD  
 Belanja Foto copy5,000 Lmb x 150,00 = 750.000,00"
1.01 . 1.01.02 . 17 . 66 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,1760000,
1.01 . 1.01.02 . 17 . 66 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,1760000,"APBD  
 Belanja Makan dan Minum Rapat88 om x 20.000,00 = 1.760.000,00"
1.01 . 1.01.02 . 17 . 66 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,3625000,
1.01 . 1.01.02 . 17 . 66 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,1875000,"APBD  
 Belanja Perjalanan Dinas Dalam Daerah
Belanja Perjalanan Dinas Dalam Daerah Gol IV15 oj x 75.000,00 = 1.125.000,00
Belanja Perjalanan Dinas Dalam Daerah Gol III15 oj x 50.000,00 = 750.000,00"
1.01 . 1.01.02 . 17 . 66 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,1750000,"APBD  
 Belanja Perjalanan Dinas Luar Daerah
Belanja Perjalanan Dinas Luar Daerah
 Gol IV dan III1 Keg x 1.750.000,00 = 1.750.000,00"
1.01 . 1.01.02 . 17 . 66 . 5 . 2 . 2 . 31,Belanja Operasional Pendidikan,252000000,
1.01 . 1.01.02 . 17 . 66 . 5 . 2 . 2 . 31 . 05,Belanja Operasional Pendidikan SMA/SMK,252000000,"APBD  
 Belanja Operasional Pendidikan Praktek Industri Siswa1 Keg x 252.000.000,00 = 252.000.000,00"
1.01 . 1.01.02 . 17 . 67,Penyebarluasan dan sosialisasi berbagai informasi pendidikan menengah,28695000,"Sumber Dana : APBD
Lokasi Kegiatan : Bantul
Keluaran :  Terlaksananya promosi informasi pendidikan menengah dan PNF
Target     :  2 kegiatan"
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 1,Belanja Pegawai,320000,
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD  
 Honor Panitia Pelaksana Kegiatan0 bjj x 1.800.000,00 = 0,00
Honor Prajurit/bregodo0 org x 30.000,00 = 0,00
Honor Pembawa Jodang0 org x 30.000,00 = 0,00
Honor Penjaga Stand Pameran0 org x 25.000,00 = 0,00
Honor Piket Malam Pameran0 org x 30.000,00 = 0,00"
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 1 . 03,Uang Lembur,320000,
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,320000,"APBD  
 Uang Lembur Kegiatan
Gol III dan IV12 org x 15.000,00 = 180.000,00
Gol II14 org x 10.000,00 = 140.000,00"
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 2,Belanja Barang dan Jasa,28375000,
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,765000,
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,765000,"APBD   
Belanja Alat Tulis Kegiatan1 ls x 765.000,00 = 765.000,00"
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 2 . 02,Belanja Bahan/Material,7850000,
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 2 . 02 . 18,Belanja Bahan Percontohan,7850000,"APBD   
Belanja bahan kegiatanBelanja bahan kegiatan Bantul Ekspo1 ls x 3.000.000,00 = 3.000.000,00
Pembuatan Mobil Hias1 ls x 4.000.000,00 = 4.000.000,00
Pembuatan Jodang beserta isinya1 ls x 850.000,00 = 850.000,00"
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,5500000,
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 2 . 03 . 14,Belanja Dekorasi,5500000,"APBD   
Belanja Dekorasi Kegitan Bantul Ekspo1 paket x 5.500.000,00 = 5.500.000,00"
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,5500000,
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 2 . 07 . 02,Belanja Sewa Gedung/Kantor/Tempat,5500000,"APBD 
  Belanja Sewa Tempat Kegiatan Bantul Ekspo1 paket x 5.500.000,00 = 5.500.000,00"
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 2 . 08,Belanja Sewa Sarana Mobilitas,1500000,
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 2 . 08 . 01,Belanja Sewa Sarana Mobilitas Darat,1500000,"APBD   
Belanja Sewa Mobilitas Darat10 kali x 150.000,00 = 1.500.000,00"
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,4400000,
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,680000,"APBD   
Belanja Makan Minum Rapat80 org x 8.500,00 = 680.000,00"
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,520000,"APBD   
Belanja Makan Minum Lembur26 org x 20.000,00 = 520.000,00"
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,3200000,"APBD   
Belanja Makan Minum Kegiatan
Belanja Makan Minum Kegiatan Hari Jadi40 org x 20.000,00 = 800.000,00
Belanja Makan Minum Kegiatan Bantul Ekspo120 orang x 20.000,00 = 2.400.000,00"
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",2860000,
1.01 . 1.01.02 . 17 . 67 . 5 . 2 . 2 . 35 . 09,Jasa Petugas Lapangan,2860000,"APBD 
  Jasa Petugas Lapangan
Jasa Petugas Prajurit/bregodo35 orang x 30.000,00 = 1.050.000,00
Jasa Petugas Pembawa Jodang5 orang x 30.000,00 = 150.000,00
Jasa Petugas Penjaga Stand40 orang x 25.000,00 = 1.000.000,00
Jasa Petugas Piket Malam Bantul Ekspo22 orang x 30.000,00 = 660.000,00"
1.01 . 1.01.02 . 17 . 68,Penyelenggaraan akreditasi sekolah menengah,55410000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terlaksananya akreditasi sekolah
Target     :  10 sekolah"
1.01 . 1.01.02 . 17 . 68 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 17 . 68 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 17 . 68 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD   
Honor Panitia Pelaksana Kegiatan
Honorarium Panitia Pelaksana Kegiatan Pendampingan Akreditasi SMA0 Keg/bjj x 2.000.000,00 = 0,00
Honorarium Panitia Pelaksana Kegiatan Pendampingan Akreditasi SMK0 keg/bjj x 1.150.000,00 = 0,00"
1.01 . 1.01.02 . 17 . 68 . 5 . 2 . 2,Belanja Barang dan Jasa,55410000,
1.01 . 1.01.02 . 17 . 68 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1427500,
1.01 . 1.01.02 . 17 . 68 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1427500,"APBD   
Belanja Alat Tulis Kantor Kegiatan
Belanja ATK Kegiatan Pendampingan Akreditasi SMA1 Keg/bjj x 757.500,00 = 757.500,00
Belanja ATK Kegiatan Pendampingan Akreditasi SMK1 keg/bjj x 670.000,00 = 670.000,00"
1.01 . 1.01.02 . 17 . 68 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,1650000,
1.01 . 1.01.02 . 17 . 68 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1650000,"APBD
   Belanja Penggandaan/Foto kopi
Belanja Foto kopi Kegiatan Pendampingan Akreditasi SMA6,000 lbr x 150,00 = 900.000,00
Belanja Foto kopi Kegiatan Pendampingan Akreditasi SMK5,000 lbr x 150,00 = 750.000,00"
1.01 . 1.01.02 . 17 . 68 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,7082500,
1.01 . 1.01.02 . 17 . 68 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,955000,"APBD  
 Belanja Makanan dan Minuman Rapat
Belanja Makan Minum Rapat  Pembekalan Akreditasi SMA30 org x 8.500,00 = 255.000,00
Belanja Makan Minum Rapat  Pembekalan Akreditasi SMK35 org x 20.000,00 = 700.000,00"
1.01 . 1.01.02 . 17 . 68 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,6127500,"APBD  
 Belanja Makanan dan Minuman Kegiatan
Belanja Makan Minum Kegiatan Pembekalan Akreditasi SMA175 org x 28.500,00 = 4.987.500,00
Belanja Makan Minum Kegiatan Pembekalan Akreditasi SMK40 org x 28.500,00 = 1.140.000,00"
1.01 . 1.01.02 . 17 . 68 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,4700000,
1.01 . 1.01.02 . 17 . 68 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,4700000,"APBD  
 Perjalanan Dinas Dalam Daerah SMA
Golongan 450 org x 50.000,00 = 2.500.000,00
Golongan 320 org x 40.000,00 = 800.000,00
Perjalanan Dinas Dalam Daerah SMK
Golongan 412 org x 75.000,00 = 900.000,00
Golongan 310 org x 50.000,00 = 500.000,00"
1.01 . 1.01.02 . 17 . 68 . 5 . 2 . 2 . 31,Belanja Operasional Pendidikan,28250000,
1.01 . 1.01.02 . 17 . 68 . 5 . 2 . 2 . 31 . 05,Belanja Operasional Pendidikan SMA/SMK,28250000,"APBD  
 Belanja Operasional Akreditasi Sekolah
Belanja Operasional Akreditasi Sekolah SMA5 Sekolah x 1.250.000,00 = 6.250.000,00
Belanja Operasional Akreditasi Sekolah SMK20 Prog x 1.100.000,00 = 22.000.000,00"
1.01 . 1.01.02 . 17 . 68 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",12300000,
