Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,7500000,"Pendapatan Asli Daerah (P A D) ATK1 ls x 7.500.000,00 = 7.500.000,00"
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,500000,
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 03 . 15,Belanja Publikasi,500000,"Pendapatan Asli Daerah (P A D) 
Belanja Publikasi melalui Medi dan Media MasaPublikasi1 kali x 500.000,00 = 500.000,00"
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,6250000,
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,6250000,"Pendapatan Asli Daerah (P A D)
 Foto copy kegiatanFoto Copy50,000 lbr x 125,00 = 6.250.000,00"
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,15067500,
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,1750000,"Pendapatan Asli Daerah (P A D) 
MMR100 orang x 17.500,00 = 1.750.000,00"
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,5425000,"Pendapatan Asli Daerah (P A D) 
MML310 orang x 17.500,00 = 5.425.000,00"
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,7892500,"Pendapatan Asli Daerah (P A D) 
Makan Minum Snack Pelaksanaan Kegiatan Sosialisasi
Makan Minum Snack451 orang x 17.500,00 = 7.892.500,00"
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,0,
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,0,"Pendapatan Asli Daerah (P A D) 
Perjalanan LuarKabupaten BantulPerjalanan Luar Kabupaten Bantul1 ls x 0,00 = 0,00"
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,0,"Pendapatan Asli Daerah (P A D) 
Perjalanan Dinas Luar DaerahPerjalan Dinas0 ls x 6.500.000,00 = 0,00Tiket0 ls x 2.500.000,00 = 0,00"
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",3200000,
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,3200000,"Pendapatan Asli Daerah (P A D) 
TPK Nara Sumber16 jpl x 200.000,00 = 3.200.000,00"
1.01 . 1.01.01 . 16 . 85,Songsong UNAS SD,195000000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terlaksananya Songsong UNAS SD
Target : 15.000 siswa"
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 1,Belanja Pegawai,9375000,
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 1 . 01,Honorarium PNS,9375000,
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,6875000," Honor Panitia Pelaksana Kegiatan
Honor Panitia Songsong Unas SD1 bjj x 3.500.000,00 = 3.500.000,00
Honor Penyusun Naskah Soal1 keg x 3.375.000,00 = 3.375.000,00"
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 1 . 01 . 02,Honorarium Tim Pengadaan Barang Dan Jasa,2500000,"Pendapatan Asli Daerah (P A D) 
Honor Tim Pengadaan Barang dan Jasa1 bjj x 2.500.000,00 = 2.500.000,00"
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 2,Belanja Barang dan Jasa,185625000,
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,600000,
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,600000,"Pendapatan Asli Daerah (P A D)
 Belanja Alat Tulis KantorATK Kegiatan1 keg x 600.000,00 = 600.000,00"
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,175495000,
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,175495000,"Pendapatan Asli Daerah (P A D)
 Belanja PenggandaanPenggandaan Kegiatan3,960 lb x 125,00 = 495.000,00
Belanja Penggandaan Naskah Songsong UNAS SD2 keg x 53.500.000,00 = 107.000.000,00
Belanja Penggandaan LJK, Scan,Analisa dan Laporan Hasil2 keg x 34.000.000,00 = 68.000.000,00"
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,3500000,
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,3500000,"Pendapatan Asli Daerah (P A D) 
Belanja Makan dan Minum RapatMMR Koordinasi200 ok x 17.500,00 = 3.500.000,00"
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,6030000,
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,5310000,"Pendapatan Asli Daerah (P A D) 
Biaya Perjalanan Dinas Dalam Daerah2 keg x 2.655.000,00 = 5.310.000,00"
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,720000,"Pendapatan Asli Daerah (P A D) 
Biaya Perjalanan Dinas Luar Daerah2 keg x 360.000,00 = 720.000,00"
1.01 . 1.01.01 . 16 . 86,Sukses UNAS SMP,160000000,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terlaksana Ujian Pendalaman Materi Siswa SMP
Target : 11.500 Siswa"
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 1,Belanja Pegawai,23440000,
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 1 . 01,Honorarium PNS,20940000,
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,20940000," Honor Panitia Kegiatan1 bjj x 1.790.000,00 = 1.790.000,00
Honor Panitia Pengadaan Barang & Jasa2 bjj x 1.325.000,00 = 2.650.000,00
Honor Panitia Penerima Pengadaan Barang & Jasa2 bjj x 825.000,00 = 1.650.000,00
Honor Panitia Pelaksana Kegiatan/Penyusun Naskah88 oh x 150.000,00 = 13.200.000,00
Honor Panitia Penerima Barang dan Jasa2 bjj x 825.000,00 = 1.650.000,00"
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 1 . 03,Uang Lembur,2500000,
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 1 . 03 . 02,Uang Lembur Non PNS,2500000," Gol III dan IV100 org x 15.000,00 = 1.500.000,00
Gol I dan II100 org x 10.000,00 = 1.000.000,00"
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 2,Belanja Barang dan Jasa,136560000,
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,4097500,
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,4097500," ATK1 ls x 4.097.500,00 = 4.097.500,00"
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,125550000,
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,100000," Belanja cetak
Cetak Foto1 ls x 100.000,00 = 100.000,00"
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,125450000," Penggandaan
Penggandaan/Cetak Soal1 keg x 80.450.000,00 = 80.450.000,00
Penggandaan LJK, Scan dan analisa serta laporan hasil1 keg x 45.000.000,00 = 45.000.000,00"
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,6912500,
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,6912500," MML200 org x 17.500,00 = 3.500.000,00
MMK195 org x 17.500,00 = 3.412.500,00"
1.01 . 1.01.01 . 16 . 87,Pengadaan sarana peningkatan mutu pendidikan SD,7922135000,"Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Pembangunan Perpustakaan SD, Rehab Ruang Kelas, Pengadaan Alat Peraga Pendidikan
Target : 20 paket"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 1,Belanja Pegawai,70225000,
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 1 . 01,Honorarium PNS,65225000,
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,56500000," TPK Tim Pembina
TPK Panitia Sosialisasi1 bjj x 2.000.000,00 = 2.000.000,00
Tim Monev50 oh x 150.000,00 = 7.500.000,00
TPK Tim Teknis Bangunan1 bjj x 5.000.000,00 = 5.000.000,00
TPK Urusan Administrasi dan Teknis36 ob x 150.000,00 = 5.400.000,00
TPK Tim Survey25 org x 150.000,00 = 3.750.000,00
TPK Analisis Gambar5 org x 150.000,00 = 750.000,001 bjj x 20.000.000,00 = 20.000.000,00
TPK PPK12 ob x 300.000,00 = 3.600.000,00
TPK Peneliti SPJ Sekolah45 ob x 150.000,00 = 6.750.000,00
TPK Tim Verifikasi7 oh x 250.000,00 = 1.750.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 1 . 01 . 02,Honorarium Tim Pengadaan Barang Dan Jasa,8725000," HR Panitia ULP1 bjj x 3.225.000,00 = 3.225.000,00
HR Panitia Pemeriksa/Penerima Barang1 bjj x 2.750.000,00 = 2.750.000,00
HR Tim Teknis Alat Peraga1 bjj x 2.750.000,00 = 2.750.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 1 . 03,Uang Lembur,5000000,
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,5000000," Uang Lembur PNS1 bjj x 5.000.000,00 = 5.000.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2,Belanja Barang dan Jasa,40750000,
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,8000000,
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,8000000," Belanja ATK1 ls x 5.000.000,00 = 5.000.000,00
ATK Kegiatan Sosialisasi200 org x 15.000,00 = 3.000.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,7500000,
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,500000," Belanja cetak1 ls x 500.000,00 = 500.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,7000000," Foto copi56,000 7000000 x 125,00 = 7.000.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,17250000,
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,5250000," MMR300 or x 17.500,00 = 5.250.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,7000000," MML400 ol x 17.500,00 = 7.000.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,5000000," Makan Minum Kegiatan Sosialisasi200 oh x 25.000,00 = 5.000.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,5000000,
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,5000000," Belanja Perjalanan Dinas dalam Daerah1 ls x 5.000.000,00 = 5.000.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,0," Belanja Perjalanan Dinas Luar Daerah0 ls x 36.525.000,00 = 0,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",3000000,
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,3000000," Narasumber Sosialisasi15 jpl x 200.000,00 = 3.000.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 3,Belanja Modal,7811160000,
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 3 . 28,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Rumah Tangga,526500000,
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 3 . 28 . 01,Belanja Modal Peralatan dan Mesin - Pengadaan Meubelair,526500000," Belanja Modal Pengadaan Meubeler Ruang Perpustakaan
Belanja Bahan Baku Meubeler Ruang Kelas Baru22 paket x 10.237.500,00 = 225.225.000,00
Upah Pekerja Pembuatan Meubeler Perpustakaan12 paket x 5.250.000,00 = 63.000.000,00
Belanja Bahan Baku Mebeler Perpustakaan12 paket x 9.750.000,00 = 117.000.000,00
Upah Pekerja Pembuatan Meubeler Ruang Kelas Baru22 paket x 5.512.500,00 = 121.275.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 3 . 37,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Peraga/Praktek Sekolah,1550360000,
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 3 . 37 . 01,Belanja Modal Peralatan dan Mesin - Pengadaan Bidang Studi : Bahasa Indonesia,314720000," Peralatan Pendidikan Bahasa Indonesia28 paket x 11.240.000,00 = 314.720.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 3 . 37 . 02,Belanja Modal Peralatan dan Mesin - Pengadaan Bidang Studi : Matematika,292040000," Peralatan Pendidikan Matematika28 paket x 10.430.000,00 = 292.040.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 3 . 37 . 03,Belanja Modal Peralatan dan Mesin - Pengadaan Bidang Studi : IPA Dasar,247800000," Peralatan Pendidikan IPA28 Paket x 8.850.000,00 = 247.800.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 3 . 37 . 07,Belanja Modal Peralatan dan Mesin - Pengadaan Bidang Studi : IPS,179200000," Peralatan Pendidikan IPS28 paket x 6.400.000,00 = 179.200.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 3 . 37 . 11,Belanja Modal Peralatan dan Mesin - Pengadaan Bidang Studi : Olah Raga,411600000," Peralatan Pendidikan Alat Pendidikan Jasmani, OR dan Kesehatan28 paket x 14.700.000,00 = 411.600.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 3 . 37 . 13,Belanja Modal Peralatan dan Mesin - Pengadaan Bidang Pendidikan/Ketrampilan Lain-lain,105000000," Peralatan Pendidikan 
Alat Pendidikan Seni Budaya dan Ketrampilan28 paket x 3.750.000,00 = 105.000.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 3 . 49,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Kerja,5734300000,
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 3 . 49 . 10,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Pendidikan,5734300000," Pembangunan Gedung Perpustakaan SDUpah Pekerja Pembuatan Gedung Perpustakaan12 ruang x 33.600.000,00 = 403.200.000,00
Belanja Bahan Baku Bangunan Gedung Perpustakaan12 ruang x 78.400.000,00 = 940.800.000,00
Jasa Konsultan Perencana Gedung Perpustakaan1 ls x 30.000.000,00 = 30.000.000,00
Pembangunan Ruang Kelas Baru SDJasa Konsultan Perencana
 Pembangunan Ruang Kelas Baru SD1 ls x 35.000.000,00 = 35.000.000,00
Upah Pekerja Pembuatan Ruang Kelas Baru SD22 ruang x 36.000.000,00 = 792.000.000,00
Belanja Bahan Baku Bangunan Ruang Kelas Baru SD22 ruang x 84.000.000,00 = 1.848.000.000,00
Pembangunan Ruang Guru dan Kepala SekolahJasa Konsultan Perencana
 Pembangunan Ruang Guru dan Kepala Sekolah1 ls x 35.000.000,00 = 35.000.000,00
Upah Pekerja Pembangunan Ruang Guru dan Kepala Sekolah10 ruang x 36.000.000,00 = 360.000.000,00
Belanja Bahan Baku Bangunan Ruang Guru dan Kepala Sekolah10 ruang x 84.000.000,00 = 840.000.000,00
Rehabilitasi Ruang Kelas SDJasa Konsultan Perencana Rehabilitasi Ruang Kelas SD1 ls x 30.000.000,00 = 30.000.000,00
Honorarium Pejabat Pengadaan Konsultan Perencana1 ok x 300.000,00 = 300.000,00
Upah Pekerja Rehabilitasi Ruang Kelas SD10 ruang x 13.000.000,00 = 130.000.000,00
Belanja Bahan Bangunan Rehabilitasi Ruang Kelas SD10 ruang x 29.000.000,00 = 290.000.000,00"
1.01 . 1.01.01 . 16 . 89,Pengembangan pendidikan dasar berbasis hak-hak anak dan kearifan lokal,294340000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Stakeholder SD/SMP memahami pembelajaran berbasis hak anak dan kearifan lokal
Target : 8 kegiatan"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 1,Belanja Pegawai,102280000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 1 . 01,Honorarium PNS,6980000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,6980000,"Pendapatan Asli Daerah (P A D) 
Honor Panitia Pelaksana Lomba
Honor Lomba Kerawitan siswa dan Guru1 Bjj x 1.570.000,00 = 1.570.000,00
Honor Lomba Macapat, Wewarah Budi Pekerti Siswa dan guru1 Bjj x 2.270.000,00 = 2.270.000,00
Lomba Sesorah pelaksanaan P2D Berbasis Kearifan Lokal dan Hak-hak Anak dan Siswa1 Bjj x 1.570.000,00 = 1.570.000,00
Honor Lomba Mengajar Implementasi Kearifan lokal dan Hak-hak anak Implementasi Kurikulum 20131 Ls x 1.570.000,00 = 1.570.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 1 . 02,Honorarium Non PNS,9800000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 1 . 02 . 02,Honorarium Pegawai Honorer/Tidak Tetap,9800000," Honorarium Pegawai 
Honorer/Tidak TetapHonor Tenaga Keamanan Lomba Kerawaitan Siswa dan Guru1 Ls x 1.500.000,00 = 1.500.000,00
Honor Tenaga Kebersihan Lomba Kerawitan Siswa dan Guru1 Ls x 1.200.000,00 = 1.200.000,00
Honor Tenaga Keamanan Macapat siswa dan Guru2 Ls x 1.000.000,00 = 2.000.000,00
Honor Tenaga Kebersihan Lomba Macapat2 Ls x 1.200.000,00 = 2.400.000,00
Honor Tenaga Keamanan Lomba Sesorah1 Ls x 1.000.000,00 = 1.000.000,00
Honor Tenaga Kebersihan lomba sesorah siswa dan guru1 Ls x 1.200.000,00 = 1.200.000,00
Honor Tenaga Kebersihan lomba Mengajar implementasi P2D Berbasis Kearifan Lokal dan Hak-hak Anak dengan Kurikulum 20131 Ls x 500.000,00 = 500.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 1 . 05,Uang untuk diberikan kepada Pihak Ketiga/Masyarakat,85500000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 1 . 05 . 01,"85,500,000.00",85500000,"Pendapatan Asli Daerah (P A D)
 Uang untuk diberikan kepada Pihak KetigaUang Pembinan Bagi Juara I sd Harapan III lomba Kerwaitan Siswa dan Guru2 Bjj x 10.000.000,00 = 20.000.000,00
Bantuan Pihak Ketiga untuk Pelaksanaan Lomba Kerawitan siswa dan Guru17 Kelompok x 2.000.000,00 = 34.000.000,00
Uang Pembinaan Lomba Macapat Juara 1 s.d harapan III Siswa dan guru4 Bjj x 4.500.000,00 = 18.000.000,00
Uang Pembinaan Juara 1 s.d harapan III 
Lomba sesorah pelaksanaan P2D Berbasis Kearifan lokal dan Hak-hak Anak Siswa dan guru2 Bjj x 4.500.000,00 = 9.000.000,00
Uang Pembinaan Juara I s.d harapan III 
Lomba Mengajar Implementasi P2D Berbasis Kearaifan Lokal dan Hak -hak Anak dengan Kurikulum 20131 Bjj x 4.500.000,00 = 4.500.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2,Belanja Barang dan Jasa,148060000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,18000000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,18000000," Belanja Alat Tulis Kantor
Alat Tulis Kantor Lomba Karawaitan Siswa dan guru1 Ls x 4.000.000,00 = 4.000.000,00
ATK Panitia Lomba Macapat Wewarah Budi Pekerti Sswa dan Guru2 LS x 3.500.000,00 = 7.000.000,00
ATK Panitia Lomba Sesorah Pelaksanaan P2D berbasis kearifan Lokal dan Hak-Hak Anak1 Ls x 3.500.000,00 = 3.500.000,00
ATK Panitia Lmba Mengajar Implementasi Kearifan Lokal dan Hak-hak anak dengan Kurikulum 20131 Ls x 3.500.000,00 = 3.500.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 02,Belanja Bahan/Material,12000000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 02 . 07,Belanja Cindera Mata,12000000,"Pendapatan Asli Daerah (P A D) 
Belanja Cindere MataPiala Kejuaraan Lomba Kerawaitan siswa dan Guru2 Set x 1.200.000,00 = 2.400.000,00
Piala Kejuaraan Lomba Macapat Wewarah Budi Pekerti Siswa dan Gur4 Set x 1.200.000,00 = 4.800.000,00
Piala Kejuaraan lomba Sesorah Pelaksanaan P2D Berbasis Kearifan Lokal dan Hak-Hak Anak Siswa dan Guru2 Set x 1.200.000,00 = 2.400.000,00
Piala Kejuaraan lomba Mengajar Implementasi P2D Berbasis Kearifan Lokal dan Hak-hak Anak Kurikulum 20132 Set x 1.200.000,00 = 2.400.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,22500000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 03 . 14,Belanja Dekorasi,3000000," Belanja DekorasiDekorasi Lomba Kerawitan siswa dan guru1 Ls x 1.000.000,00 = 1.000.000,00
Dekorasi lomba Maccapat, Wewarah Budi Pekerti Siswa dan guru2 Ls x 500.000,00 = 1.000.000,00
Dekorasi Lomba sesorah Pelaksanaan P2D Berbasis Kearifan Lokal dan Hak-hak Anak1 Ls x 500.000,00 = 500.000,00
Dekorasi lomba mngajar Implementasi Kearifan lokal dan Hak-hak Anak pada kurikulum 20131 Ls x 500.000,00 = 500.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 03 . 15,Belanja Publikasi,19500000,"Pendapatan Asli Daerah (P A D)
 Belanja PublikasiPublikasi Media Cetak dan elektronik Lomba Kerawitan siswa dan guru1 Ls x 7.500.000,00 = 7.500.000,00
Publikasi Media Cetak dan Radio Lomba Macapat Wewarah Budi Pekerti Siswa dan guru2 Ls x 3.000.000,00 = 6.000.000,00
Publikasi Media Cetak dan radio Lomba Sesorah Pelaksanaan P2D Berbasis Kearifan lokal dan Hak0hak Anak1 Ls x 3.000.000,00 = 3.000.000,00
Publikasi Media Cetak dan Radio Lomba Mengajar Implementasi Kearifan Lokal dan Hak-hak anak dengan Kurikulum 20131 Ls x 3.000.000,00 = 3.000.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,19560000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,18000000," Belanja cetakCetak lomba Kerawitan dan Guru1 ls x 3.000.000,00 = 3.000.000,00
Cetak Lomba Macopat Wewarah Budi Pekerti siswa dan guru2 ls x 4.000.000,00 = 8.000.000,00
Lomba Sesorah Pelaksanaan P2D Berbasis Kearifan Lokal Hak-hak Anak Siswa dan guru1 ls x 4.000.000,00 = 4.000.000,00
Cetak Lomba Mengajar Implementasi Kearifan Lokal dan Hak-hak anak pada Kurikulum 20131 ls x 3.000.000,00 = 3.000.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1560000,"Pendapatan Asli Daerah (P A D)
 Belanja Cetak
Cetak Piagam Lomba mengajar implementasi kearifan lokal dan hak-hak anak berbasis implementasi kurikulum 201335 lembar x 2.000,00 = 70.000,00
Cetak Piagam yuri dan narasumber lomba karawitan, macapat, sesorah dan mengajar implementasi kurikulum 2013100 lembar x 2.000,00 = 200.000,00
Cetak piagam Peserta lomba karawitan360 lembar x 2.000,00 = 720.000,00
Cetak piagam Lomba Macapat, Wewarah, Budi pekerti Siswa dan Guru70 lembar x 2.000,00 = 140.000,00
Cetak Piagam Sesorah pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak bagi siswa dan guru35 lembar x 2.000,00 = 70.000,00
Belanja PenggandaanPenggandaan materi lomba macapat800 lembar x 150,00 = 120.000,00
Penggandaan materi lomba sesorah P2D berbasis kearifan lokal500 lembar x 150,00 = 75.000,00
Penggandaan materi lomba implementasi kearifan lokal dan hak-hak anak implementasi kurikulum 2013500 lembar x 150,00 = 75.000,00
Penggandaan materi lomba karawitan siswa dan guru600 lembar x 150,00 = 90.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,6750000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 07 . 02,Belanja Sewa Gedung/Kantor/Tempat,6750000," Belanja Sewa Rumah/Gedung/Kantor/TempatSewa Gedung untuk Lomba Kerawitan siswa dan guru1 Ls x 2.250.000,00 = 2.250.000,00
Sewa Gedung untuk Macapat Wewarah Budi Pekerti Siswa dan guru2 Ls x 1.500.000,00 = 3.000.000,00
Sewa Gedung Lomba sesorah Pelaksanaan P2D Berbasis Kearifan Lokal dan Hak-hak Anak Siswa dan Guru1 Ls x 1.500.000,00 = 1.500.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 10,Belanja Sewa Perlengkapan dan Peralatan Kantor,12500000,
