Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.11 . 1.12.01 . 18 . 11 . 5 . 2 . 2 . 03  , Belanja Jasa Kantor  ,400000,
1.11 . 1.12.01 . 18 . 11 . 5 . 2 . 2 . 03 . 14  , Belanja Dekorasi  ,400000," APBD
Belanja Dekorasi2 pkt x 200.000,00 = 400.000,00"
1.11 . 1.12.01 . 18 . 11 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,480000,
1.11 . 1.12.01 . 18 . 11 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,480000," APBD
Belanja Penggandaan FotocopyFoto Copy1 pkt x 480.000,00 = 480.000,00"
1.11 . 1.12.01 . 18 . 11 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,22350000,
1.11 . 1.12.01 . 18 . 11 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,14850000," APBD
Belanja makan minum rapat koordinasi
Jamuan makan 11 bulan594 org x 17.500,00 = 10.395.000,00
Snack dan minum 11 bulan594 org x 7.500,00 = 4.455.000,00"
1.11 . 1.12.01 . 18 . 11 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,7500000," APBD
Belanja makan minum kegiatan seminar
Jamuan makan300 org x 17.500,00 = 5.250.000,00
Snack dan minum300 org x 7.500,00 = 2.250.000,00"
1.11 . 1.12.01 . 18 . 11 . 5 . 2 . 2 . 15  , Belanja Perjalanan Dinas  ,11000000,
1.11 . 1.12.01 . 18 . 11 . 5 . 2 . 2 . 15 . 02  , Belanja Perjalanan Dinas Luar Daerah  ,11000000," APBD
Belanja Perjalanan dinas luar daerah
Perjalanan dinas luar daerah1 ls x 11.000.000,00 = 11.000.000,00"
1.11 . 1.12.01 . 18 . 11 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",2900000,
1.11 . 1.12.01 . 18 . 11 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,2900000," APBD
Honorarium narasumber dan moderator Seminar Hari Kartini
Honor Narasumber8 jpl x 300.000,00 = 2.400.000,00
Honor Moderator2 org x 250.000,00 = 500.000,00"
1.11 . 1.12.01 . 18 . 13  , Lomba Kecamatan Sayang Ibu  ,9930000," Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Meningkatkan peran serta masyarakat dalam gerakan sayang ibu
Target:  1 kecamatan"
1.11 . 1.12.01 . 18 . 13 . 5 . 2 . 1  , Belanja Pegawai  ,2485000,
1.11 . 1.12.01 . 18 . 13 . 5 . 2 . 1 . 01  , Honorarium PNS  ,2485000,
1.11 . 1.12.01 . 18 . 13 . 5 . 2 . 1 . 01 . 01  , Honorarium Panitia Pelaksana Kegiatan  ,2485000," APBD
Honor Tim KabupatenPembina/Pelindung1 org x 250.000,00 = 250.000,00
Pengarah1 org x 240.000,00 = 240.000,00
Ketua1 org x 230.000,00 = 230.000,00
Sekretaris1 org x 225.000,00 = 225.000,00
Anngota7 org x 220.000,00 = 1.540.000,00"
1.11 . 1.12.01 . 18 . 13 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,7445000,
1.11 . 1.12.01 . 18 . 13 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,295000,
1.11 . 1.12.01 . 18 . 13 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,250000," APBD
Belanja Alat Tulis Kantor
ATK1 pkt x 250.000,00 = 250.000,00"
1.11 . 1.12.01 . 18 . 13 . 5 . 2 . 2 . 01 . 04  ," Belanja Perangko, Materai Dan Benda Pos  ",45000," APBD
Belanja MateraiMaterai 30005 bh x 3.000,00 = 15.000,00
Materai 60005 bh x 6.000,00 = 30.000,00"
1.11 . 1.12.01 . 18 . 13 . 5 . 2 . 2 . 03  , Belanja Jasa Kantor  ,350000,
1.11 . 1.12.01 . 18 . 13 . 5 . 2 . 2 . 03 . 14  , Belanja Dekorasi  ,350000," APBD
Belanja Dekorasi1 pkt x 350.000,00 = 350.000,00"
1.11 . 1.12.01 . 18 . 13 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,500000,
1.11 . 1.12.01 . 18 . 13 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,500000," APBD
Belanja Penggandaan/Fotocopy
Fotocopy1 pkt x 500.000,00 = 500.000,00"
1.11 . 1.12.01 . 18 . 13 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,6300000,
1.11 . 1.12.01 . 18 . 13 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,300000," APBD
Belanja makanan dan minuman rapat Lomba Kecamatan Sayang IbuSnack dan minum rakor KSI 2 x 15 org30 org x 10.000,00 = 300.000,00"
1.11 . 1.12.01 . 18 . 13 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,6000000," APBD
Belanja makanan dan minuman Lomba Kecamatan Sayang Ibumakan minum200 org x 20.000,00 = 4.000.000,00
snack dan minum200 org x 10.000,00 = 2.000.000,00"
1.11 . 1.12.01 . 18 . 14  , Fasilitasi Sekretariat Forum Anak Bantul  ,18090000," Sumber Dana : APBD
Lokasi Kegiatan : BKKPPKB Kab Bantul
Keluaran :  Meningkatkan pemahaman hak anak dan peran aktif anak dalam pembangunan
Target:  100 orang"
1.11 . 1.12.01 . 18 . 14 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,18090000,
1.11 . 1.12.01 . 18 . 14 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,500000,
1.11 . 1.12.01 . 18 . 14 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,500000," APBD
Belanja Alat Tulis Kantor
ATK Kegiatan1 pkt x 500.000,00 = 500.000,00"
1.11 . 1.12.01 . 18 . 14 . 5 . 2 . 2 . 03  , Belanja Jasa Kantor  ,2250000,
1.11 . 1.12.01 . 18 . 14 . 5 . 2 . 2 . 03 . 14  , Belanja Dekorasi  ,2250000," APBD
Belanja dekorasidekorasi HAN Kabupaten1 pkt x 500.000,00 = 500.000,00
Panggung1 pkt x 1.500.000,00 = 1.500.000,00
dekorasi kongres anak1 pkt x 250.000,00 = 250.000,00"
1.11 . 1.12.01 . 18 . 14 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,2130000,
1.11 . 1.12.01 . 18 . 14 . 5 . 2 . 2 . 06 . 01  , Belanja Cetak  ,1000000," APBD
Belanja Cetak
cetak leaflet1,000 lbr x 1.000,00 = 1.000.000,00"
1.11 . 1.12.01 . 18 . 14 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,1130000," APBD
Belanja Penggandaan/Fotocopy
Fotocopy HAN Kab1 pkt x 630.000,00 = 630.000,00
Fotocopy Kongres1 pkt x 500.000,00 = 500.000,00"
1.11 . 1.12.01 . 18 . 14 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,8360000,
1.11 . 1.12.01 . 18 . 14 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,1110000," APBD
Belanja makanan dan minum Rapat
makan dan minum Rapat Forum Anak60 org x 10.000,00 = 600.000,00
makan dan minum rapat HAN30 org x 17.000,00 = 510.000,00"
1.11 . 1.12.01 . 18 . 14 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,7250000," APBD
Belanja makan dan minum kegiatan HANSnack dan Minum150 org x 10.000,00 = 1.500.000,00
makan dan minum150 org x 20.000,00 = 3.000.000,00
Belanja makan dan minum kegiatan kongresMinum dan snack kongres anak100 org x 7.500,00 = 750.000,00
Jamuan makan kongres anak100 org x 20.000,00 = 2.000.000,00"
1.11 . 1.12.01 . 18 . 14 . 5 . 2 . 2 . 15  , Belanja Perjalanan Dinas  ,3500000,
1.11 . 1.12.01 . 18 . 14 . 5 . 2 . 2 . 15 . 02  , Belanja Perjalanan Dinas Luar Daerah  ,3500000," APBD
Perjalanan Dinas luar daerahDuta Anak tk Provinsi10 or x 100.000,00 = 1.000.000,00
Duta Anak ke Pusat5 org x 500.000,00 = 2.500.000,00"
1.11 . 1.12.01 . 18 . 14 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",1350000,
1.11 . 1.12.01 . 18 . 14 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,1350000," APBD
Honorarium Tenaga Ahli / Narasumber
Honor Narasumber HAN Kab3 jpl x 250.000,00 = 750.000,00
Honor Narasumber Kongres3 jpl x 200.000,00 = 600.000,00"
1.11 . 1.12.01 . 19  , Program penguatan kelembagaan pengarusutamaan gender dan anak  ,115362500,
1.11 . 1.12.01 . 19 . 02  , Pemberdayaan lembaga yang berbasis gender  ,26096500," Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Meningkatkan pemahaman masyarakat tentang gender dan perjuangan perempuan dan anak di 17  Kecamatan
Target:  450 orang"
1.11 . 1.12.01 . 19 . 02 . 5 . 2 . 1  , Belanja Pegawai  ,300000,
1.11 . 1.12.01 . 19 . 02 . 5 . 2 . 1 . 01  , Honorarium PNS  ,300000,
1.11 . 1.12.01 . 19 . 02 . 5 . 2 . 1 . 01 . 01  , Honorarium Panitia Pelaksana Kegiatan  ,300000," APBD
Honorarium Panitia Pelaksanaan Pelatihan Pekka
Ketua1 or x 110.000,00 = 110.000,00
Sekretaris1 or x 100.000,00 = 100.000,00
Anggota1 or x 90.000,00 = 90.000,00"
1.11 . 1.12.01 . 19 . 02 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,25796500,
1.11 . 1.12.01 . 19 . 02 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,541500,
1.11 . 1.12.01 . 19 . 02 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,487500," APBD
Belanja Alat tulis kantorATK Kegiatan1 pk x 150.000,00 = 150.000,00
ATK Peserta pekka kecamatan25 or x 13.500,00 = 337.500,00"
1.11 . 1.12.01 . 19 . 02 . 5 . 2 . 2 . 01 . 04  ," Belanja Perangko, Materai Dan Benda Pos  ",54000," APBD
Belanja MateraiMaterai 30006 bh x 3.000,00 = 18.000,00
Materai 60006 bh x 6.000,00 = 36.000,00"
1.11 . 1.12.01 . 19 . 02 . 5 . 2 . 2 . 03  , Belanja Jasa Kantor  ,100000,
1.11 . 1.12.01 . 19 . 02 . 5 . 2 . 2 . 03 . 14  , Belanja Dekorasi  ,100000," APBD
Belanja Dekorasi1 pkt x 100.000,00 = 100.000,00"
1.11 . 1.12.01 . 19 . 02 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,450000,
1.11 . 1.12.01 . 19 . 02 . 5 . 2 . 2 . 06 . 01  , Belanja Cetak  ,350000," APBD
Belanja CetakCetak leaflet 1000350 lbr x 1.000,00 = 350.000,00"
1.11 . 1.12.01 . 19 . 02 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,100000," APBD
Penggandaan Foto copy
Foto Copy1 pkt x 100.000,00 = 100.000,00"
1.11 . 1.12.01 . 19 . 02 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,21705000,
1.11 . 1.12.01 . 19 . 02 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,110000," APBD
Belanja makan minum rapat koordinasi pelatihan pekka kecamatan
Snack dan minum rakor pelatihan pekka5 or x 6.000,00 = 30.000,00
makan dan minum rakor pekka5 or x 16.000,00 = 80.000,00"
1.11 . 1.12.01 . 19 . 02 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,21595000," APBD
Makan minum kegiatan pelatihan pekkasnack dan minum35 or x 6.000,00 = 210.000,00
Makan dan minum35 ok x 16.000,00 = 560.000,00
Makan minum kegiatan Hari Kartini dan Hari Ibu KecamatanSnack dan minum 2 x 25 org x 17 kec850 or x 7.500,00 = 6.375.000,00
makan dan minum 2 x 25 org x 17 kec850 ok x 17.000,00 = 14.450.000,00"
1.11 . 1.12.01 . 19 . 02 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",3000000,
1.11 . 1.12.01 . 19 . 02 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,2250000," APBD
Honorarium Narasumber dan moderator
Honor Narasumber8 jpl x 250.000,00 = 2.000.000,00
Honor Moderator1 or x 250.000,00 = 250.000,00"
1.11 . 1.12.01 . 19 . 02 . 5 . 2 . 2 . 35 . 05  , Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi  ,750000," APBD
Honorarium peserta pekka25 or x 30.000,00 = 750.000,00"
1.11 . 1.12.01 . 19 . 05  , Penguatan kelembagaan pengarusutamaan gender dan anak  ,32095000," Sumber Dana : APBD
Lokasi Kegiatan : BKKPPKB Kabupaten Bantul
Keluaran :  Menigkatkan pemahaman masyarakat tentang gender perlindungan anak 
Target:  150 orang"
1.11 . 1.12.01 . 19 . 05 . 5 . 2 . 1  , Belanja Pegawai  ,8155000,
1.11 . 1.12.01 . 19 . 05 . 5 . 2 . 1 . 01  , Honorarium PNS  ,8155000,
1.11 . 1.12.01 . 19 . 05 . 5 . 2 . 1 . 01 . 01  , Honorarium Panitia Pelaksana Kegiatan  ,8155000," APBD
Honorarium Tim gugus tugas Pokja PUG
Honorarium Ketua1 or x 160.000,00 = 160.000,00
Honorarium Sekretariat2 or x 150.000,00 = 300.000,00
Honorarium Anggota45 or x 140.000,00 = 6.300.000,00
Honorarium Pembina / Pelindung1 or x 200.000,00 = 200.000,00
Honorarium Pengarah1 or x 180.000,00 = 180.000,00
Honorarium Ketua Umum1 or x 160.000,00 = 160.000,00
Honorarium Pelaksanaan Pelatihan PPRG
Honorarium Ketua tim1 or x 130.000,00 = 130.000,00
Honorarium Sekretaris1 or x 125.000,00 = 125.000,00
Honorarium Anggota5 or x 120.000,00 = 600.000,00"
1.11 . 1.12.01 . 19 . 05 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,23940000,
1.11 . 1.12.01 . 19 . 05 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,940000,
1.11 . 1.12.01 . 19 . 05 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,850000," APBD
Belanja Alat tulis kantor kegiatanATK Kegiatan1 pk x 500.000,00 = 500.000,00
Belanja Alat Tulis Kantor Pelatihan KegiatanATK Kegiatan Pelatihan1 pk x 350.000,00 = 350.000,00"
1.11 . 1.12.01 . 19 . 05 . 5 . 2 . 2 . 01 . 04  ," Belanja Perangko, Materai Dan Benda Pos  ",90000," APBD
Belanja MateraiMaterai 300010 bh x 3.000,00 = 30.000,00
Materai 600010 bh x 6.000,00 = 60.000,00"
1.11 . 1.12.01 . 19 . 05 . 5 . 2 . 2 . 03  , Belanja Jasa Kantor  ,300000,
1.11 . 1.12.01 . 19 . 05 . 5 . 2 . 2 . 03 . 14  , Belanja Dekorasi  ,300000," APBD
Belanja Dekorasi2 pkt x 150.000,00 = 300.000,00"
1.11 . 1.12.01 . 19 . 05 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,600000,
1.11 . 1.12.01 . 19 . 05 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,600000," APBD
Penggandaan Foto copy
Foto Copy1 pkt x 600.000,00 = 600.000,00"
1.11 . 1.12.01 . 19 . 05 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,7250000,
1.11 . 1.12.01 . 19 . 05 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,1000000," APBD
Belanja makan minum Rapat Koordinasi Persipan dan Evaluasi PPRG
Belanja Snack dan minum20 or x 7.500,00 = 150.000,00
Belanja makan minum20 or x 17.500,00 = 350.000,00
Belanaja minum pendampingan Focal Point SKPDBelanja Snack dan minum20 or x 7.500,00 = 150.000,00
Belanja makan minum20 or x 17.500,00 = 350.000,00"
1.11 . 1.12.01 . 19 . 05 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,6250000," APBD
Belanja makanan dan minuman kegiatan PPRG Desa
Belanja Snack dan minum70 or x 7.500,00 = 525.000,00
Belanja Makan dan minum70 or x 17.500,00 = 1.225.000,00
Belanja Makanan dan Minuman Pendampingan Focal Point
Belanja Snack dan minum 4 hari x 45 org180 or x 7.500,00 = 1.350.000,00
Belanja makan dan minum 4 hari x 45 org180 or x 17.500,00 = 3.150.000,00"
1.11 . 1.12.01 . 19 . 05 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",14850000,
1.11 . 1.12.01 . 19 . 05 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,9600000," APBD
Honorarium Narasumber Pelatihan PPRG16 jpl x 300.000,00 = 4.800.000,00
Honorarium Narasumber Pendamping FP desa
Honorarium Pendampingan FP Desa16 jpl x 300.000,00 = 4.800.000,00"
1.11 . 1.12.01 . 19 . 05 . 5 . 2 . 2 . 35 . 05  , Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi  ,5250000," APBD
Honor Peserta pelatihanHonor Peserta Pelatihan PPRG70 or x 25.000,00 = 1.750.000,00
Honor Peserta Fokal Point 4 hari x 35 org140 or x 25.000,00 = 3.500.000,00"
1.11 . 1.12.01 . 19 . 08  , Pengembangan Sistem Informasi Gender dan Anak  ,9640000," Sumber Dana : APBD
Lokasi Kegiatan : BKKPPKB Kab Bantul
Keluaran :  Tersedianya Data pilah gender dan anak serta dimanfaatkannya data pilah dalam menyusun kebijakan dan program pembangunan
Target:  75 buku"
1.11 . 1.12.01 . 19 . 08 . 5 . 2 . 1  , Belanja Pegawai  ,5365000,
1.11 . 1.12.01 . 19 . 08 . 5 . 2 . 1 . 01  , Honorarium PNS  ,5365000,
1.11 . 1.12.01 . 19 . 08 . 5 . 2 . 1 . 01 . 01  , Honorarium Panitia Pelaksana Kegiatan  ,5365000," APBD
Honorarium Anggota Forum Gender
Honorarium Ketua1 or x 160.000,00 = 160.000,00
Honorarium Sekretaris1 or x 155.000,00 = 155.000,00
Anggota30 or x 150.000,00 = 4.500.000,00H
onorarium Pembina/Pelindung1 or x 200.000,00 = 200.000,00
Honorarium Pengarah1 or x 180.000,00 = 180.000,00
Honorarium Ketua Umum1 or x 170.000,00 = 170.000,00"
1.11 . 1.12.01 . 19 . 08 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,4275000,
1.11 . 1.12.01 . 19 . 08 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,295000,
1.11 . 1.12.01 . 19 . 08 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,250000," APBD
ATK Kegiatan1 pkt x 250.000,00 = 250.000,00"
1.11 . 1.12.01 . 19 . 08 . 5 . 2 . 2 . 01 . 04  ," Belanja Perangko, Materai Dan Benda Pos  ",45000," APBD
Belanja MateraiMaterai 30005 bh x 3.000,00 = 15.000,00
Materai 60005 bh x 6.000,00 = 30.000,00"
1.11 . 1.12.01 . 19 . 08 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,2275000,
1.11 . 1.12.01 . 19 . 08 . 5 . 2 . 2 . 06 . 01  , Belanja Cetak  ,1875000," APBD
Cetak buku75 eks x 25.000,00 = 1.875.000,00"
1.11 . 1.12.01 . 19 . 08 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,400000," APBD
Foto copy1 pkt x 400.000,00 = 400.000,00"
1.11 . 1.12.01 . 19 . 08 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,1225000,
1.11 . 1.12.01 . 19 . 08 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,1225000," APBD
Belanja Makan minum kegiatanJamuan makan70 ok x 17.500,00 = 1.225.000,00"
1.11 . 1.12.01 . 19 . 08 . 5 . 2 . 2 . 15  , Belanja Perjalanan Dinas  ,480000,
1.11 . 1.12.01 . 19 . 08 . 5 . 2 . 2 . 15 . 01  , Belanja Perjalanan Dinas Dalam Daerah  ,480000," APBD
Belanja Perjalanan Dinas Dalam Daerah kab ke DIY
Belanja Perjalanan Dinas Go. IV4 or x 70.000,00 = 280.000,00
Belanja Perjalanan Dinas Gol III4 or x 50.000,00 = 200.000,00"
1.11 . 1.12.01 . 19 . 09  , Pengembangan Kabupaten Layak Anak  ,47531000," Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Meningkatkan Pemahaman masyarakat dan kesiapan masyarakat menuju kabupaten Layak Anak, Pelantikan Fonaba 2 Kecamatan
Target:  175 orang"
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 1  , Belanja Pegawai  ,6740000,
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 1 . 01  , Honorarium PNS  ,6740000,
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 1 . 01 . 01  , Honorarium Panitia Pelaksana Kegiatan  ,6740000," APBD
Honorarium Gugus KLA
Pembina / Pelindung1 org x 200.000,00 = 200.000,00
Pengarah1 org x 190.000,00 = 190.000,00
Ketua1 org x 180.000,00 = 180.000,00
Sekretaris1 org x 170.000,00 = 170.000,00
Anggota40 org x 150.000,00 = 6.000.000,00"
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,40791000,
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,816000,
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,780000," APBD
Belanja Alat Tulis Kantor
ATK Kegiatan Sos KLA1 pkt x 275.000,00 = 275.000,00
ATK Pelatihan Fonaba1 pkt x 505.000,00 = 505.000,00"
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 2 . 01 . 04  ," Belanja Perangko, Materai Dan Benda Pos  ",36000," APBD
Belanja materai
materai 30004 bh x 3.000,00 = 12.000,00
materai 60004 bh x 6.000,00 = 24.000,00"
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 2 . 03  , Belanja Jasa Kantor  ,300000,
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 2 . 03 . 14  , Belanja Dekorasi  ,300000," APBD
Belanja dekorasiDekorasi2 pkt x 150.000,00 = 300.000,00"
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,1000000,
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,1000000," APBD
Belanja penggandaan / fotocopy
fotocopy materi KLA1 pkt x 1.000.000,00 = 1.000.000,00"
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 2 . 07  , Belanja Sewa Rumah/Gedung/Gudang/Parkir  ,6000000,
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 2 . 07 . 05  , Belanja Sewa Kamar Hotel/Penginapan  ,6000000," APBD
Belanja sewa kamar pelatihan
Sewa Kamar80 org x 75.000,00 = 6.000.000,00"
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,14320000,
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,2880000," APBD
Belanja makanan dan minuman rapat koordinasi
makan minum gugus KLA 3 x 40 org120 org x 17.000,00 = 2.040.000,00
minum dan snack gugus KLA 3 x 40 org120 org x 7.000,00 = 840.000,00"
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,11440000," APBD
Belanja Makan minum pelaksana kegiatan sosialisasi KLA
Snack dan minum 1 x 85 org85 org x 7.000,00 = 595.000,00
makan minum sosialisasi KLA 1 x 85 org85 org x 17.000,00 = 1.445.000,00
Belanja makan dan minum pelaksanaan pelantikan forum anak kecamatan
snack dan minum pelantikan forum anak kecamatan1 x25 orgx2 kec100 org x 7.000,00 = 700.000,00
makan dan minum pelantikan forum anak kecamatan1 x 25 org x 2 kecamatan100 org x 17.000,00 = 1.700.000,00
Belanja makan dan minum pelaksana kegiatan pelatihan Fonabaminum dan snack5 x 40 org200 org x 10.000,00 = 2.000.000,00
makan dan minum5 x 40 org200 org x 25.000,00 = 5.000.000,00"
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 2 . 15  , Belanja Perjalanan Dinas  ,5655000,
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 2 . 15 . 01  , Belanja Perjalanan Dinas Dalam Daerah  ,555000," APBD
Perjalanan Dinas dalam daerah
Gol III 3 org x 39 org x 35.000,00 = 315.000,00
Gol IV 2 x 3 org6 org x 40.000,00 = 240.000,00"
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 2 . 15 . 02  , Belanja Perjalanan Dinas Luar Daerah  ,5100000," APBD
Belanja perjalanan dinas luar daerah
Gol IV uang saku 2 x 1 org2 or x 400.000,00 = 800.000,00
Gol III uang saku 2 kali x 1 org2 org x 350.000,00 = 700.000,00
Tiket Pesawat Pulang pergi 2 x 2 org4 org x 900.000,00 = 3.600.000,00"
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",12700000,
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,8700000," APBD
Honorarium Tenaga Sos KLA / tenaga ahli
Narasumber 2 jpl x 4 org8 jpl x 250.000,00 = 2.000.000,00
Moderator8 org x 150.000,00 = 1.200.000,00
Narasumber Pelatihan Fonaba2x4 org x 2 jpl16 jpl x 250.000,00 = 4.000.000,00
Narasumber Rakor GT KLA3 x 1 jpl x 2 org6 jpl x 250.000,00 = 1.500.000,00"
1.11 . 1.12.01 . 19 . 09 . 5 . 2 . 2 . 35 . 05  , Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi  ,4000000," APBD
Honorarium  PesertaPeserta KLA80 org x 20.000,00 = 1.600.000,00
Peserta Pelatihan Fonaba2 hari x 40 org80 org x 30.000,00 = 2.400.000,00"
1.11 . 1.12.01 . 20  , Program Pemberdayaan Perempuan  ,55000000,
1.11 . 1.12.01 . 20 . 17  , Operasional Dharma Wanita Kabupaten  ,55000000," Sumber Dana : APBD
Lokasi Kegiatan : BKKPPKB Kab Bantul
Keluaran :  Meningkatkan Partisipasi dan Kapasitas PNS dalam pembangunan
Target:  160 orang"
1.11 . 1.12.01 . 20 . 17 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,55000000,
1.11 . 1.12.01 . 20 . 17 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,900000,
1.11 . 1.12.01 . 20 . 17 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,900000," APBD
SEKRETARIATBelanja ATK1 pkt x 900.000,00 = 900.000,00"
1.11 . 1.12.01 . 20 . 17 . 5 . 2 . 2 . 02  , Belanja Bahan/Material  ,8200000,
