Judul,Penjabaran Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
1.03 . 1.03.01 . 24.28 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,6000000.00,6000000.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.2.07.02 ,Belanja Sewa Gedung/Kantor/Tempat ,6000000.00,6000000.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,47394000.00,47394000.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,27522000.00,27522000.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",19872000.00,19872000.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.2.15 ,Belanja Perjalanan Dinas ,28400000.00,28400000.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,900000.00,900000.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,27500000.00,27500000.00,0.00,0.00,Perjalanan Dinas Luar Daerah
1.03 . 1.03.01 . 24.28 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,9000000.00,9000000.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,9000000.00,9000000.00,0.00,0.00,
1.03 . 1.03.01 . 26 ,"Program Pengembangan, Pengelolaan, dan Konservasi Sungai, danau dan Sumber Daya Air Lainnya",994070950.00,1157607800.00,163536850.00,16.45,
1.03 . 1.03.01 . 26.01 ,"Pembangunan Embung, dan Bangunan Penampung Air Lainnya",994070950.00,1157607800.00,163536850.00,16.45,"Sumber Dana : 
Lokasi Kegiatan : Embung Blubuk, Bogor, dan Batur"
1.03 . 1.03.01 . 26.01 . 5.2.1 ,Belanja Pegawai ,14720000.00,73720000.00,59000000.00,400.82,
1.03 . 1.03.01 . 26.01 . 5.2.1.01 ,Honorarium PNS ,14720000.00,73720000.00,59000000.00,400.82,
1.03 . 1.03.01 . 26.01 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,14720000.00,14720000.00,0.00,0.00,
1.03 . 1.03.01 . 26.01 . 5.2.1.01.05 ,Honorarium Penyelenggaraan Kegiatan ,0.00,59000000.00,59000000.00,0.00,
1.03 . 1.03.01 . 26.01 . 5.2.2 ,Belanja Barang dan Jasa ,70184525.00,108621375.00,38436850.00,54.77,
1.03 . 1.03.01 . 26.01 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,824450.00,2521150.00,1696700.00,205.80,
1.03 . 1.03.01 . 26.01 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,824450.00,1996150.00,1171700.00,142.12,
1.03 . 1.03.01 . 26.01 . 5.2.2.01.04 ,"Belanja Perangko, Materai Dan Benda Pos Lainnya",0.00,525000.00,525000.00,0.00,
1.03 . 1.03.01 . 26.01 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,3750075.00,11250225.00,7500150.00,200.00,
1.03 . 1.03.01 . 26.01 . 5.2.2.06.02 ,Belanja Penggandaan ,3750075.00,11250225.00,7500150.00,200.00,
1.03 . 1.03.01 . 26.01 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,12960000.00,32400000.00,19440000.00,150.00,
1.03 . 1.03.01 . 26.01 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,12960000.00,32400000.00,19440000.00,150.00,
1.03 . 1.03.01 . 26.01 . 5.2.2.15 ,Belanja Perjalanan Dinas ,2650000.00,12450000.00,9800000.00,369.81,
1.03 . 1.03.01 . 26.01 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,2650000.00,12450000.00,9800000.00,369.81,
1.03 . 1.03.01 . 26.01 . 5.2.2.21 ,Belanja Jasa Konsultansi ,50000000.00,50000000.00,0.00,0.00,
1.03 . 1.03.01 . 26.01 . 5.2.2.21.02 ,Belanja Jasa Konsultansi Perencanaan ,50000000.00,50000000.00,0.00,0.00,
1.03 . 1.03.01 . 26.01 . 5.2.3 ,Belanja Modal ,909166425.00,975266425.00,66100000.00,7.27,
1.03 . 1.03.01 . 26.01 . 5.2.3.01 ,Belanja Modal Pengadaan Tanah ,909166425.00,975266425.00,66100000.00,7.27,
1.03 . 1.03.01 . 26.01 . 5.2.3.01.34 ,Belanja Modal Pengadaan Tanah Embung/Bangunan Penampung Air,909166425.00,975266425.00,66100000.00,7.27,"Pengadaan Tanah Embung Blubuk 3,000 m2 x 100.000,00 = 300.000.000,00 
Embung Bogor 2,000 m2 x 100.000,00 = 200.000.000,00 
Embung Batur 1,500 m2 x 100.000,00 = 150.000.000,00 
Tim Penerima 
Ketua 1 orang/bulan x 200.000,00 = 200.000,00 
Sekretaris 1 orang/bulan x 150.000,00 = 150.000,00 
Anggota 1 orang/bulan x 100.000,00 = 100.000,00 
ATK 
Kertas HVS 80 gr folio 2 rim x 51.000,00 = 102.000,00 
Kertas HVS 80 gr kuarto 2 rim x 45.500,00 = 91.000,00 
Amplop putih uk sedang 2 dos x 13.700,00 = 27.400,00 
Stopmap Odner 60 Bi 1 buah x 23.000,00 = 23.000,00 
Stappler No. 10 2 buah x 13.000,00 = 26.000,00 
Buku register kuarto 100 hal 4 buah x 12.000,00 = 48.000,00 
Snelhecter kertas 19 buah x 1.000,00 = 19.000,00 
Snelhecter plastik folio 9 buah x 6.950,00 = 62.550,00 
Stopmap kertas 8 buah x 800,00 = 6.400,00 
Tinta refill printer 2 dos x 35.000,00 = 70.000,00 
HP catridge 21 black 1 buah x 221.000,00 = 221.000,00 
Penggandaan 
Footokopi 16,667 lembar x 225,00 = 3.750.075,00 
Meterai 
Meterai Rp. 6.000,- 1,500 lembar x 6.000,00 = 9.000.000,00 
Meterai Rp. 3.000,- 250 lembar x 3.000,00 = 750.000,00 
Makan dan Minum Rapat 540 OS x 18.000,00 = 9.720.000,00 104 OS x 24.000,00 = 2.496.000,00 
sisa 1  x 4.000,00 = 4.000,00 
Perjalanan Dinas Dalam Daerah 
Gol III 120 orang/kali x 40.000,00 = 4.800.000,00 
Gol III 25 org/kali x 40.000,00 = 1.000.000,00 
sisa 1  x 100.000,00 = 100.000,00 
Belanja alat bantu Patok batas dan persil Embung Blubuk 0  x 0,00 = 0,00  
-Patok batas persil 62 buah x 115.000,00 = 7.130.000,00  
-Patok batas pengairan 46 buah x 645.900,00 = 29.711.400,00 
Patok batas dan persil Embung Bogor 0  x 0,00 = 0,00  
-Patok batas persil 42 buah x 115.000,00 = 4.830.000,00  
-Patok batas pengairan 31 buah x 645.900,00 = 20.022.900,00 
Patok batas dan persil Embung Batur 0  x 0,00 = 0,00  
-Patok batas persil 30 buah x 115.000,00 = 3.450.000,00 
-Patok batas pengairan 23 buah x 645.900,00 = 14.855.700,00 
Jasa Penilai Harga Tanah 0  x 0,00 = 0,00 
Embung Blubuk 3,000 m2 x 7.692,30 = 23.076.900,00 
Embung Bogor 2,000 m2 x 7.692,30 = 15.384.600,00 
Embung Batur 1,500 m2 x 7.692,30 = 11.538.450,00 
sisa 1  x 50,00 = 50,00 
Biaya Ukur dan Sertifikasi 
Biaya Penetapan Ijin Lokasi 0  x 0,00 = 0,00 
a. Tim Persiapan Pengadaan Tanah 0  x 0,00 = 0,00  
Ketua 1 org/pkt x 1.600.000,00 = 1.600.000,00  
Sekretaris 1 org/pkt x 1.300.000,00 = 1.300.000,00  
Anggota 22 org/pkt x 1.100.000,00 = 24.200.000,00  
Staf sekretariat 3 org/pkt x 800.000,00 = 2.400.000,00 
b. Biaya Sertifikasi Tanah 0  x 0,00 = 0,00  
Embung Blubuk 10 bidang x 2.711.538,40 = 27.115.384,00  
Embung Bogor 12 bidang x 2.711.538,40 = 32.538.460,80  
Embung Batur 4 bidang x 2.711.538,40 = 10.846.153,60  
sisa 1  x 1,60 = 1,60 
c. Tim Persiapan Pengadaan Tanah Embung Bogor 0  x 0,00 = 0,00  
Ketua 1 org/pkt x 1.600.000,00 = 1.600.000,00  
Sekretaris 1 org/pkt x 1.300.000,00 = 1.300.000,00  
Anggota 22 org/pkt x 1.100.000,00 = 24.200.000,00  
Staf Sekretariat 3 org/pkt x 800.000,00 = 2.400.000,00 
d. Tim Persiapan Pengadaan Tanah Embung Batur 0  x 0,00 = 0,00  
Ketua 1 org/pkt x 1.600.000,00 = 1.600.000,00  
Sekretaris 1 org/pkt x 1.300.000,00 = 1.300.000,00  
Anggota 23 org/pkt x 1.100.000,00 = 25.300.000,00  
Staf Sekretariat 3 org/pkt x 800.000,00 = 2.400.000,00 
Pejabat Pembuat Komitmen 8 orang/bulan x 300.000,00 = 2.400.000,00 "
,,,,,,
,,,,,,
1.03 . 1.03.01 . 27 ,Program Pengembangan Kinerja Pengelolaan Air Bersih dan Air Limbah,3091670350.00,3091670350.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 ,Penyediaan Sarana Sanitasi Dasar ,1309035800.00,1309035800.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.03 . 1.03.01 . 27.10 . 5.2.1 ,Belanja Pegawai ,392759200.00,392759200.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.1.01 ,Honorarium PNS ,25440000.00,25440000.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,10840000.00,10840000.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.1.01.02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,4400000.00,4400000.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.1.01.05 ,Honorarium Penyelenggaraan Kegiatan ,10200000.00,10200000.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.1.02 ,Honorarium Non PNS ,367319200.00,367319200.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.1.02.03 ,Honorarium Harian ,367019200.00,367019200.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.1.02.04 ,Honorarium Tim ,300000.00,300000.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.2 ,Belanja Barang dan Jasa ,916276600.00,916276600.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1538500.00,1538500.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1538500.00,1538500.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.2.02 ,Belanja Bahan/Material ,856378800.00,856378800.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.2.02.01 ,Belanja Bahan Baku Bangunan ,856378800.00,856378800.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,2250300.00,2250300.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.2.06.02 ,Belanja Penggandaan ,2250300.00,2250300.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,3660000.00,3660000.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,3660000.00,3660000.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.2.15 ,Belanja Perjalanan Dinas ,16320000.00,16320000.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,2190000.00,2190000.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,14130000.00,14130000.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.2.21 ,Belanja Jasa Konsultansi ,36129000.00,36129000.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.2.21.02 ,Belanja Jasa Konsultansi Perencanaan ,20129000.00,20129000.00,0.00,0.00,
1.03 . 1.03.01 . 27.10 . 5.2.2.21.03 ,Belanja Jasa Konsultansi Pengawasan ,16000000.00,16000000.00,0.00,0.00,
1.03 . 1.03.01 . 27.11 ,Penyediaan Sarana Air Bersih ,1585118700.00,1585118700.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.03 . 1.03.01 . 27.11 . 5.2.1 ,Belanja Pegawai ,13050000.00,13050000.00,0.00,0.00,
1.03 . 1.03.01 . 27.11 . 5.2.1.01 ,Honorarium PNS ,9980000.00,9980000.00,0.00,0.00,
1.03 . 1.03.01 . 27.11 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,9980000.00,9980000.00,0.00,0.00,
1.03 . 1.03.01 . 27.11 . 5.2.1.02 ,Honorarium Non PNS ,1000000.00,1000000.00,0.00,0.00,
1.03 . 1.03.01 . 27.11 . 5.2.1.02.04 ,Honorarium Tim ,1000000.00,1000000.00,0.00,0.00,
1.03 . 1.03.01 . 27.11 . 5.2.1.03 ,Uang Lembur ,2070000.00,2070000.00,0.00,0.00,
1.03 . 1.03.01 . 27.11 . 5.2.1.03.01 ,Uang Lembur PNS ,2070000.00,2070000.00,0.00,0.00,
1.03 . 1.03.01 . 27.11 . 5.2.2 ,Belanja Barang dan Jasa ,21707200.00,21707200.00,0.00,0.00,
1.03 . 1.03.01 . 27.11 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1585750.00,1585750.00,0.00,0.00,
1.03 . 1.03.01 . 27.11 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1585750.00,1585750.00,0.00,0.00,
1.03 . 1.03.01 . 27.11 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,1431450.00,1431450.00,0.00,0.00,
1.03 . 1.03.01 . 27.11 . 5.2.2.06.02 ,Belanja Penggandaan ,1431450.00,1431450.00,0.00,0.00,
1.03 . 1.03.01 . 27.11 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,5970000.00,5970000.00,0.00,0.00,
1.03 . 1.03.01 . 27.11 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,2340000.00,2340000.00,0.00,0.00,
1.03 . 1.03.01 . 27.11 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,3630000.00,3630000.00,0.00,0.00,
1.03 . 1.03.01 . 27.11 . 5.2.2.15 ,Belanja Perjalanan Dinas ,12720000.00,12720000.00,0.00,0.00,
1.03 . 1.03.01 . 27.11 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,2610000.00,2610000.00,0.00,0.00,
1.03 . 1.03.01 . 27.11 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,10110000.00,10110000.00,0.00,0.00,
1.03 . 1.03.01 . 27.11 . 5.2.3 ,Belanja Modal ,1550361500.00,1550361500.00,0.00,0.00,
1.03 . 1.03.01 . 27.11 . 5.2.3.23 ,Belanja Modal Pengadaan Konstruksi Jaringan Air ,1550361500.00,1550361500.00,0.00,0.00,
1.03 . 1.03.01 . 27.11 . 5.2.3.23.06 ,Belanja Modal Pengadaan Konstruksi Jaringan Air Bersih/Air Minum,1550361500.00,1550361500.00,0.00,0.00,"Belanja Modal Pengadaan Konstruksi JAringan Air Bersih / Minum 
Penyediaan Air BErsih Desa Giripurwo (DAK = Rp. 281.576.400,- ; DAU = Rp. 28.157.600,-) 
1 paket x 309.734.000,00 = 309.734.000,00 
Penyediaan Air Bersih Dusun Clapar, HArgowilis Kokap (DAK = Rp. 270.076.400,- ; DAU = Rp. 27.007.600,-) 
1 paket x 297.084.000,00 = 297.084.000,00 
Penyediaan Air Bersih Desa Sidomulyo, Pengasih (DAK = Rp. 267.826.400,- ; DAU = Rp. 26.782.600,-) 
1 paket x 294.609.000,00 = 294.609.000,00 
Penyediaan Air Bersih Tuk Ngipik, Plono Timur, Desa Gerbosari, Samigaluh (DAK = Rp. 266.576.400,- ; DAU = Rp. 26.657.600,-) 
1 paket x 293.234.000,00 = 293.234.000,00 
Penyediaan Air Bersih Tuk Tirtosari, Petet, Ngargosari, Samigaluh (DAK = Rp. 273.394.400,- ; DAU = Rp.  27.339.600,-) 
1 paket x 300.734.000,00 = 300.734.000,00 
Perencanaan 1 paket x 21.000.000,00 = 21.000.000,00 
Pengawasan 1 paket x 15.803.500,00 = 15.803.500,00 
Tim Pengadaan 
Ketua Tim Pemeriksa/Penerima 1 orang/bulan x 350.000,00 = 350.000,00 
Sekretaris Tim Pemeriksa/Penerima 1 orang/bulan x 300.000,00 = 300.000,00 
Anggota Tim Pemeriksa/Penerima 3 orang/bulan x 250.000,00 = 750.000,00 
Pejabat Pengadaan 1 orang/bulan x 250.000,00 = 250.000,00 
ATK 
Kertas HVS 70 gram 9 rim x 45.000,00 = 405.000,00 
Refill Tinta printer 3 dus x 35.000,00 = 105.000,00 
Makan dan minum rapat 83 OS x 6.000,00 = 498.000,00 
Pejabat pembuat komitment 
pejabat pembuat komitmen 8 orang/bulan x 300.000,00 = 2.400.000,00 
Penggandaan 
Fotocopy 1,000 lembar x 225,00 = 225.000,00 
Jilid 4 buku x 20.000,00 = 80.000,00 
Direksi 
Direksi Teknis 20 org/bln x 250.000,00 = 5.000.000,00 
Direksi Pekerjaan 20 org/bln x 300.000,00 = 6.000.000,00 
Direksi pekerjaan umtuk perencanaan 6 org/bln x 300.000,00 = 1.800.000,00 "
1.03 . 1.03.01 . 27.12 ,Fasilitasi Pembangunan Sarana Air Bersih dan Sanitasi,197515850.00,197515850.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.03 . 1.03.01 . 27.12 . 5.2.1 ,Belanja Pegawai ,40991000.00,40991000.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.1.01 ,Honorarium PNS ,17625000.00,17625000.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.1.01.02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,1225000.00,1225000.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.1.01.05 ,Honorarium Penyelenggaraan Kegiatan ,16400000.00,16400000.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.1.02 ,Honorarium Non PNS ,16050000.00,16050000.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.1.02.03 ,Honorarium Harian ,5250000.00,5250000.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.1.02.04 ,Honorarium Tim ,10800000.00,10800000.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.1.03 ,Uang Lembur ,7316000.00,7316000.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.1.03.01 ,Uang Lembur PNS ,7316000.00,7316000.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.2 ,Belanja Barang dan Jasa ,156524850.00,156524850.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,2111550.00,2111550.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,2111550.00,2111550.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,1425300.00,1425300.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.2.06.02 ,Belanja Penggandaan ,1425300.00,1425300.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,24708000.00,24708000.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,8388000.00,8388000.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,10320000.00,10320000.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",6000000.00,6000000.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.2.15 ,Belanja Perjalanan Dinas ,15480000.00,15480000.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,6950000.00,6950000.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,8530000.00,8530000.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.2.21 ,Belanja Jasa Konsultansi ,75000000.00,75000000.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.2.21.02 ,Belanja Jasa Konsultansi Perencanaan ,75000000.00,75000000.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,37800000.00,37800000.00,0.00,0.00,
1.03 . 1.03.01 . 27.12 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,37800000.00,37800000.00,0.00,0.00,
1.03 . 1.03.01 . 28 ,Program Pengendalian Banjir ,1287475350.00,1287475350.00,0.00,0.00,
1.03 . 1.03.01 . 28.03 ,Rehabilitasi dan Pemeliharaan Bantaran dan Tanggul Sungai,1287475350.00,1287475350.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Kab. Kulon Progo "
1.03 . 1.03.01 . 28.03 . 5.2.1 ,Belanja Pegawai ,48370750.00,48370750.00,0.00,0.00,
1.03 . 1.03.01 . 28.03 . 5.2.1.02 ,Honorarium Non PNS ,47973750.00,47973750.00,0.00,0.00,
1.03 . 1.03.01 . 28.03 . 5.2.1.02.03 ,Honorarium Harian ,47973750.00,47973750.00,0.00,0.00,
1.03 . 1.03.01 . 28.03 . 5.2.1.03 ,Uang Lembur ,397000.00,397000.00,0.00,0.00,
1.03 . 1.03.01 . 28.03 . 5.2.1.03.01 ,Uang Lembur PNS ,397000.00,397000.00,0.00,0.00,
1.03 . 1.03.01 . 28.03 . 5.2.2 ,Belanja Barang dan Jasa ,182855600.00,182855600.00,0.00,0.00,
1.03 . 1.03.01 . 28.03 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,843350.00,843350.00,0.00,0.00,
1.03 . 1.03.01 . 28.03 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,843350.00,843350.00,0.00,0.00,
1.03 . 1.03.01 . 28.03 . 5.2.2.02 ,Belanja Bahan/Material ,166442100.00,166442100.00,0.00,0.00,
1.03 . 1.03.01 . 28.03 . 5.2.2.02.01 ,Belanja Bahan Baku Bangunan ,166442100.00,166442100.00,0.00,0.00,
1.03 . 1.03.01 . 28.03 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,2775150.00,2775150.00,0.00,0.00,
1.03 . 1.03.01 . 28.03 . 5.2.2.06.02 ,Belanja Penggandaan ,2775150.00,2775150.00,0.00,0.00,
1.03 . 1.03.01 . 28.03 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,8820000.00,8820000.00,0.00,0.00,
1.03 . 1.03.01 . 28.03 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,468000.00,468000.00,0.00,0.00,
1.03 . 1.03.01 . 28.03 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,8352000.00,8352000.00,0.00,0.00,
1.03 . 1.03.01 . 28.03 . 5.2.2.15 ,Belanja Perjalanan Dinas ,3975000.00,3975000.00,0.00,0.00,
1.03 . 1.03.01 . 28.03 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,3975000.00,3975000.00,0.00,0.00,
1.03 . 1.03.01 . 28.03 . 5.2.3 ,Belanja Modal ,1056249000.00,1056249000.00,0.00,0.00,
1.03 . 1.03.01 . 28.03 . 5.2.3.23 ,Belanja Modal Pengadaan Konstruksi Jaringan Air ,1056249000.00,1056249000.00,0.00,0.00,
1.03 . 1.03.01 . 28.03 . 5.2.3.23.05 ,Belanja Modal Pengadaan Konstruksi Jaringan Irigasi,1056249000.00,1056249000.00,0.00,0.00,"Pengadaan Konstruksi Jaringan Irigasi 
Rehabilitasi Tanggul Drainase Ngestiharjo (50 m) 1 paket x 190.000.000,00 = 190.000.000,00 
Rehabilitasi Drainase Kedung Peluk (177 m) 1 paket x 400.000.000,00 = 400.000.000,00 
Penguatan Talud Kali Turi (35 m) 1 paket x 195.000.000,00 = 195.000.000,00 
Rehabilitasi klep Pintu Sebokarang (2 unit) 1 paket x 190.000.000,00 = 190.000.000,00 
Perencanaan dan Pengawasan 
Perencanaan Teknis 1 paket x 47.500.000,00 = 47.500.000,00 
Pengawasan Tenis 1 paket x 30.000.000,00 = 30.000.000,00 
Pejabat Pengadaan 2 orang/bulan x 250.000,00 = 500.000,00 
Pejabat Penerima 1 orang/bulan x 250.000,00 = 250.000,00 
Pejabat Pembuat Komitmen 8 orang/bulan x 300.000,00 = 2.400.000,00 
ATK 
Kertas HVS 80 gr folio 1 rim x 51.000,00 = 51.000,00 
Tinta refil printer 1 buah x 35.000,00 = 35.000,00 
Penggandaan 
Fotocopy 1,000 lembar x 225,00 = 225.000,00 
Makan dan minum rapat 48 OS x 6.000,00 = 288.000,00 "
1.03 . 1.03.01 . 30 ,Program Pembangunan Infrastruktur Perdesaan ,18912490600.00,21508943450.00,2596452850.00,13.73,
1.03 . 1.03.01 . 30.02 ,Pembangunan Jalan dan Jembatan Perdesaan ,18472634150.00,21069087000.00,2596452850.00,14.06,"Sumber Dana : 
Lokasi Kegiatan : Lingkup Kabupaten Kulon Progo "
1.03 . 1.03.01 . 30.02 . 5.2.1 ,Belanja Pegawai ,18780000.00,24468000.00,5688000.00,30.29,
1.03 . 1.03.01 . 30.02 . 5.2.1.01 ,Honorarium PNS ,10840000.00,10840000.00,0.00,0.00,
1.03 . 1.03.01 . 30.02 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,10840000.00,10840000.00,0.00,0.00,
1.03 . 1.03.01 . 30.02 . 5.2.1.02 ,Honorarium Non PNS ,3200000.00,3200000.00,0.00,0.00,
1.03 . 1.03.01 . 30.02 . 5.2.1.02.04 ,Honorarium Tim ,3200000.00,3200000.00,0.00,0.00,
1.03 . 1.03.01 . 30.02 . 5.2.1.03 ,Uang Lembur ,4740000.00,10428000.00,5688000.00,120.00,
1.03 . 1.03.01 . 30.02 . 5.2.1.03.01 ,Uang Lembur PNS ,4740000.00,10428000.00,5688000.00,120.00,
1.03 . 1.03.01 . 30.02 . 5.2.2 ,Belanja Barang dan Jasa ,39244150.00,206022000.00,166777850.00,424.98,
1.03 . 1.03.01 . 30.02 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,2774100.00,3452000.00,677900.00,24.44,
1.03 . 1.03.01 . 30.02 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,2774100.00,3452000.00,677900.00,24.44,
1.03 . 1.03.01 . 30.02 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,3100050.00,3150000.00,49950.00,1.61,
1.03 . 1.03.01 . 30.02 . 5.2.2.06.02 ,Belanja Penggandaan ,3100050.00,3150000.00,49950.00,1.61,
1.03 . 1.03.01 . 30.02 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,28560000.00,37110000.00,8550000.00,29.94,
