Judul,Penjabaran Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
1.03 . 1.03.01 . 27 ,Program Pengembangan Kinerja Pengelolaan Air Minum dan Air Limbah,10065616000,10415616000,350000000,3.48,
1.03 . 1.03.01 . 27.02 ,Penyediaan Prasarana dan Sarana Air Limbah ,6942274000,6792274000,-150000000,-2.16,"Sumber Dana : 
Lokasi Kegiatan : Sewon Sanden"
1.03 . 1.03.01 . 27.02 . 5.2.1 ,Belanja Pegawai ,695471000,715471000,20000000,2.88,
1.03 . 1.03.01 . 27.02 . 5.2.1.01 ,Honorarium PNS ,119930000,119930000,0,0,
1.03 . 1.03.01 . 27.02 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,101310000,101310000,0,0,"Tim supervisi perencanaan
Ketua1 ok x 550.000^00 = 550.000^00
Sekretaris1 ok x 500.000^00 = 500.000^00
Anggota5 ok x 450.000^00 = 2.250.000^00
Tim Pelaksana Program SLBM
Tim Pelatihan SLBM1 tim x 4.220.000^00 = 4.220.000^00
Tim Pelaksana SLBM1 tim x 8.760.000^00 = 8.760.000^00
Tim Sosialisasi SLBM1 tim x 6.500.000^00 = 6.500.000^00
Tim Pelaksana Program SPBMTim DPIU1 tim x 12.120.000^00 = 12.120.000^00
Tim Sosialisasi24 keg x 900.000^00 = 21.600.000^00
Tim Pelatihan SPBM/USRI1 tim x 4.220.000^00 = 4.220.000^00
Tim Pelaksana Program MSMHP
Tim Sosialisasi1 ls x 6.500.000^00 = 6.500.000^00
Tim Teknis Mobile1 tim x 9.960.000^00 = 9.960.000^00
Tim Pelaksana Program Sanimas
Tim Pelatihan Sanimas1 tim x 3.020.000^00 = 3.020.000^00
Tim Pelasana Sanimas1 tim x 8.760.000^00 = 8.760.000^00
Tim Sosialisasi1 tim x 2.600.000^00 = 2.600.000^00
Tim Pelaksana Program STBMNarasumber1 ls x 9.750.000^00 = 9.750.000^00"
1.03 . 1.03.01 . 27.02 . 5.2.1.01.02 ,Honorarium Tim Pengadaan Barang dan Jasa ,18620000,18620000,0,0,"Honor tim pengadaan barang dan jasa
ketua1 ok x 650.000^00 = 650.000^00
Sekretaris1 ok x 625.000^00 = 625.000^00
Anggota5 ok x 600.000^00 = 3.000.000^00
Honor petugas pengawas lapangan
Ketua1 ok x 600.000^00 = 600.000^00
Sekretaris1 ok x 550.000^00 = 550.000^00
anggota18 ok x 515.000^00 = 9.270.000^00
Honor tim penerima pekerjaan
Ketua1 ok x 600.000^00 = 600.000^00
Sekretaris1 ok x 575.000^00 = 575.000^00
Anggota5 ok x 550.000^00 = 2.750.000^00"
1.03 . 1.03.01 . 27.02 . 5.2.1.02 ,Honorarium Non PNS ,575541000,595541000,20000000,3.47,
1.03 . 1.03.01 . 27.02 . 5.2.1.02.02 ,Honorarium Pegawai Honorer/Tidak Tetap ,575541000,595541000,20000000,3.47,"Honorarium Non PNS
Tenaga sanitasi komunal Bawuran 1 Pleret (DAK)1 ls x 89.056.000^00 = 89.056.000^00
Tenaga sanitasi komunal Bendo Wukirsari (DAK)1 ls x 79.134.000^00 = 79.134.000^00
Tenaga sanitasi komunal Setran Karangtalun (DAK)1 ls x 72.600.000^00 = 72.600.000^00
Tenaga sanitasi komunal Samben Argomulyo Sedayu (DAK)1 ls x 77.551.000^00 = 77.551.000^00
Operasional dan Pemeliharaan SR1 ls x 48.000.000^00 = 48.000.000^00
Tim Senior Fasilitator MSMHP24 ob x 1.900.000^00 = 45.600.000^00
Tim Fasilitator DAK60 ob x 1.700.000^00 = 102.000.000^00
Tim Fasilitator MSMHP48 ob x 1.700.000^00 = 81.600.000^00"
1.03 . 1.03.01 . 27.02 . 5.2.2 ,Belanja Barang dan Jasa ,1952079000,1942803000,-9276000,-0.48,
1.03 . 1.03.01 . 27.02 . 5.2.2.02 ,Belanja Bahan/Material ,1916855000,1907579000,-9276000,-0.48,
1.03 . 1.03.01 . 27.02 . 5.2.2.02.01 ,Belanja Bahan Baku untuk Bangunan / Kegiatan Pelayanan / Kegiatan Operasi,1916855000,1907579000,-9276000,-0.48,"Belanja barang dan jasa SLBMATK1 ls x 3.000.000^00 = 3.000.000^00
Bahan Pelatihan1 ls x 1.125.000^00 = 1.125.000^00
Sosialisasi1 ls x 12.000.000^00 = 12.000.000^00
Pelatihan1 ls x 2.450.000^00 = 2.450.000^00
Rapat Koordinasi1 ls x 1.050.000^00 = 1.050.000^00
Cek Laboratorium Air Limbah Domestik1 ls x 2.600.000^00 = 2.600.000^00
Belanja barang dan jasa SPBMATK1 ls x 3.000.000^00 = 3.000.000^00
Bahan Pelatihan1 ls x 2.100.000^00 = 2.100.000^00
Sosialisasi24 keg x 2.000.000^00 = 48.000.000^00
Pelatihan1 ls x 4.800.000^00 = 4.800.000^00
Rapat Koordinasi1 ls x 4.900.000^00 = 4.900.000^00
Peralatan Survey dan Sosialisasi Laptop1 unit x 7.000.000^00 = 7.000.000^00
Peralatan Survey dan Sosialisasi Komputer PC1 unit x 5.623.000^00 = 5.623.000^00
Peralatan Survey dan Sosialisasi Printer1 unit x 4.000.000^00 = 4.000.000^00
Peralatan Operasional dan Pemeliharaan Motor Roda Tiga0 unit x 26.000.000^00 = 0^00
Peralatan Operasional dan Pemeliharaan Tangki^ selang^ pompa^ katrol trippod^ dan perlengkapan0 ls x 8.276.000^00 = 0^00
Peralatan Operasional dan Pemeliharaan Hammer Test0 unit x 15.000.000^00 = 0^00
Biaya Operasional Pengadaan dok RKM^ CSIAP dan Pedoman24 pkt x 350.000^00 = 8.400.000^00
Biaya Operasional Starter Mikroba192 ltr x 50.000^00 = 9.600.000^00
Cek Lab Air24 lokasi x 500.000^00 = 12.000.000^00
Belanja barang dan jasa MSMHPATK^ perlengkapan sosialisasi dan operasional1 ls x 8.490.000^00 = 8.490.000^00
Sosialisasi1 ls x 8.000.000^00 = 8.000.000^00
Biaya Operasional Kendaraan Roda 31 ls x 950.000^00 = 950.000^00
Cek lab Air16 lokasi x 280.000^00 = 4.480.000^00
Belanja barang dan jasa Sanimas
Belanja ATK1 ls x 3.000.000^00 = 3.000.000^00
Bahan Pelatihan1 ls x 700.000^00 = 700.000^00
Sosialisasi4 keg x 2.000.000^00 = 8.000.000^00
Pelatihan1 ls x 2.450.000^00 = 2.450.000^00
Rapat Koordinasi1 ls x 1.050.000^00 = 1.050.000^00
Peralatan Survey dan Sosialisasi Laptop1 unit x 7.000.000^00 = 7.000.000^00
Peralatan Survey dan Sosialisasi laser meter1 unit x 3.500.000^00 = 3.500.000^00
Peralatan Survey dan Sosialisasi GPS1 unit x 6.500.000^00 = 6.500.000^00
Biaya Operasional Pengadaan dok RKM^ CSIAP dan Pedoman2 pkt x 3.000.000^00 = 6.000.000^00
Biaya Operasional Stater Mikroba112 ltr x 50.000^00 = 5.600.000^00
Cek Lab Air2 lokasi x 1.400.000^00 = 2.800.000^00
Belanja barang dan jasa STBMAdvokasi STBM15 keg x 1.000.000^00 = 15.000.000^00
Rapat Koordinasi4 keg x 292.500^00 = 1.170.000^00
Alat Peraga15 keg x 300.000^00 = 4.500.000^00
Belanja Bahan habis Pakai Kantor
Belanja ATK1 ls x 5.000.000^00 = 5.000.000^00
Belanja Cetak dan Penggandaan
Belanja Penggandaan1 ls x 8.326.000^00 = 8.326.000^00
Belanja Makan dan Minum RapatMakan/minum100 om x 17.500^00 = 1.750.000^00
Snack/minum100 os x 10.000^00 = 1.000.000^00
Belanja Jasa Konsultansi Perencanaan
Perencanaan Teknis Paket I1 ls x 50.000.000^00 = 50.000.000^00
Perencanaan Teknis Paket II1 ls x 50.000.000^00 = 50.000.000^00
Perencanaan Teknis Paket III1 ls x 50.000.000^00 = 50.000.000^00
Perencanaan Teknis Paket IV1 ls x 50.000.000^00 = 50.000.000^00
Perencanaan Teknis Paket V1 ls x 50.000.000^00 = 50.000.000^00
Perencanaan Teknis Paket VI1 pkt x 50.000.000^00 = 50.000.000^00
Belanja Jasa Konsultansi Pengawasan
Pengawasan Teknis Paket I1 ls x 40.000.000^00 = 40.000.000^00
Pengawasan Teknis Paket II1 ls x 40.000.000^00 = 40.000.000^00
Pengawasan Teknis Paket III1 ls x 40.000.000^00 = 40.000.000^00
Pengawasan Teknis Paket IV1 ls x 40.000.000^00 = 40.000.000^00
Pengawasan Teknis Paket V0 ls x 40.000.000^00 = 0^00
Sanitasi Komunal Bawuran I (DAK)
Bahan Bangunan1 ls x 315.744.000^00 = 315.744.000^00
Sanitasi Komunal Bendo Wukirsari (DAK)Bahan Bangunan1 ls x 280.566.000^00 = 280.566.000^00
Sanitasi Komunal Setran Karangtalun (DAK)Bahan Bangunan1 ls x 257.400.000^00 = 257.400.000^00
Sanitasi Komunal Samben Argomulyo Sedayu (DAK)Bahan Bangunan1 ls x 274.955.000^00 = 274.955.000^00
Operasional dan Pemeliharaan SRBelanja Bahan Bangunan1 ls x 82.000.000^00 = 82.000.000^00"
1.03 . 1.03.01 . 27.02 . 5.2.2.15 ,Belanja Perjalanan Dinas ,35224000,35224000,0,0,
1.03 . 1.03.01 . 27.02 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,5540000,5540000,0,0,"Belanja Perjalanan Dinas Dalam Daerah
Golongan IV2 ol x 70.000^00 = 140.000^00
Golongan III40 ol x 60.000^00 = 2.400.000^00
Golongan II60 ol x 50.000^00 = 3.000.000^00"
1.03 . 1.03.01 . 27.02 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,29684000,29684000,0,0,"Belanja Perjalanan Dinas Luar Daerah
Golongan IV5 ol x 1.300.000^00 = 6.500.000^00
Golongan III24 ol x 966.000^00 = 23.184.000^00"
1.03 . 1.03.01 . 27.02 . 5.2.3 ,Belanja Modal ,4294724000,4134000000,-160724000,-3.74,
1.03 . 1.03.01 . 27.02 . 5.2.3.03 ,Belanja Modal Pengadaan Alat-Alat Angkutan Darat Bermotor,0,26000000,26000000,0,
1.03 . 1.03.01 . 27.02 . 5.2.3.03.15 ,Belanja modal pengadaan alat-alat angkutan darat bermotor roda tiga,0,26000000,26000000,0,Belanja Motor Roda Tiga1 unit x 26.000.000^00 = 26.000.000^00
1.03 . 1.03.01 . 27.02 . 5.2.3.12 ,Belanja Modal Pengadaan Komputer ,0,7000000,7000000,0,
1.03 . 1.03.01 . 27.02 . 5.2.3.12.04 ,Belanja Modal Pengadaan Printer ,0,7000000,7000000,0,Belanja PinterBelanja Printer Laser1 unit x 7.000.000^00 = 7.000.000^00
1.03 . 1.03.01 . 27.02 . 5.2.3.16 ,Belanja Modal Pengadaan Alat-Alat Studio ,0,10000000,10000000,0,
1.03 . 1.03.01 . 27.02 . 5.2.3.16.01 ,Belanja Modal Pengadaan Kamera ,0,10000000,10000000,0,Belanja Kamera Digital1 unit x 10.000.000^00 = 10.000.000^00
1.03 . 1.03.01 . 27.02 . 5.2.3.18 ,Belanja Modal Pengadaan Alat-Alat Ukur ,0,40000000,40000000,0,
1.03 . 1.03.01 . 27.02 . 5.2.3.18.29 ,Belanja Modal Pengadaan Hammertest ,0,40000000,40000000,0,Pengadaan Hammertest2 unit x 20.000.000^00 = 40.000.000^00
1.03 . 1.03.01 . 27.02 . 5.2.3.23 ,Belanja Modal Pengadaan Konstruksi Jaringan Air ,4294724000,4042724000,-252000000,-5.87,
1.03 . 1.03.01 . 27.02 . 5.2.3.23.09 ,Belanja Modal Pengadaan Jaringan Air Limbah/Air Kotor,4294724000,4042724000,-252000000,-5.87,"Belanja Drainase dan jaringan air limabah (DAU)
Draenase Perkantoran Baru1 ls x 486.244.000^00 = 486.244.000^00
Drainase Krapyak (0^40 km)1 ls x 452.320.000^00 = 452.320.000^00
Drainase bantul (0.20 km)1 ls x 226.160.000^00 = 226.160.000^00
SR Kasihan (200 unit)1 ls x 1.200.000.000^00 = 1.200.000.000^00
SR Sewon (200 unit)1 ls x 1.200.000.000^00 = 1.200.000.000^00
Drainase RSUD (0^09 km)1 ls x 180.000.000^00 = 180.000.000^00
SPAL Guwosari pajangan (60.00 kk)0 ls x 300.000.000^00 = 0^00
Drainase Kecamatan Sewon (0^10 km)1 ls x 200.000.000^00 = 200.000.000^00
Drainase Ngampon Sitimulyo Piyungan1 ls x 0^00 = 0^00
Drainase Bandut Lor Sedayu1 ls x 50.000.000^00 = 50.000.000^00
Drainase Murtigading Sanden1 ls x 48.000.000^00 = 48.000.000^00"
1.03 . 1.03.01 . 27.02 . 5.2.3.35 ,Belanja Modal Alat-alat Istalasi Pengolahan Air Limbah,0,8276000,8276000,0,
1.03 . 1.03.01 . 27.02 . 5.2.3.35.01 ,Belanja Modal Alat-alat Istalasi Pengolahan Air Limbah,0,8276000,8276000,0,"Belanja Peralatan Operasional Air Limbah
Belanja Peralatan Operasional dan Pemeliharaan Tangki^ selang^ pompa^ katrol trippod^ dan perlengkapan1 ls x 8.276.000^00 = 8.276.000^00"
1.03 . 1.03.01 . 27.07 ,Rehabilitasi/Pemeliharaan Sarana dan Prasarana Air Minum,3123342000,3623342000,500000000,16.01,"Sumber Dana : 
Lokasi Kegiatan : Dlingo^ Kretek^ Srandakan^ Kasihan^ Piyungan"
1.03 . 1.03.01 . 27.07 . 5.2.3 ,Belanja Modal ,3123342000,3623342000,500000000,16.01,
1.03 . 1.03.01 . 27.07 . 5.2.3.23 ,Belanja Modal Pengadaan Konstruksi Jaringan Air ,3123342000,3623342000,500000000,16.01,
1.03 . 1.03.01 . 27.07 . 5.2.3.23.06 ,Belanja Modal Pengadaan Konstruksi Jaringan Air Bersih/Air Minum,3123342000,3623342000,500000000,16.01,"Honorarium Tim Supervisi Perencanaan
Ketua1 ok x 550.000^00 = 550.000^00
Sekretaris1 ok x 500.000^00 = 500.000^00
Anggota5 ok x 450.000^00 = 2.250.000^00
Honorarium Tim Pengadaan Barang Jasa
Ketua1 ok x 650.000^00 = 650.000^00
Sekretaris1 ok x 625.000^00 = 625.000^00
Anggota5 ok x 600.000^00 = 3.000.000^00
Honorarium Petugas Pengawas Lapangan
Ketua1 ok x 300.000^00 = 300.000^00
Sekretaris1 ok x 250.000^00 = 250.000^00
Anggota1 ls x 4.171.000^00 = 4.171.000^00
Honorarium Tim Penerima Pekerjaan
Ketua1 ok x 300.000^00 = 300.000^00
Sekretaris1 ok x 250.000^00 = 250.000^00
Anggota1 ls x 2.626.000^00 = 2.626.000^00
Honorarium Tim Pelaksana Program PamsimasPanitia Kemitraan1 tim x 18.840.000^00 = 18.840.000^00
District Project Management Unit1 tim x 17.040.000^00 = 17.040.000^00
Tim Sosialisasi1 tim x 6.500.000^00 = 6.500.000^00
Tim Pelatihan1 tim x 3.020.000^00 = 3.020.000^00
Belanja Barang dan JasaPrinter1 bh x 900.000^00 = 900.000^00
Belanja Alat Tulis KantorBelanja ATK1 ls x 5.000.000^00 = 5.000.000^00
PamsimasATK1 ls x 2.500.000^00 = 2.500.000^00
Pengadaan Buku dan Reproduksi40 pkt x 35.000^00 = 1.400.000^00
Cek Kualitas Air Bersih10 lok x 140.000^00 = 1.400.000^00
Pembuatan RKM dan dok Pendukung10 keg x 1.000.000^00 = 10.000.000^00
Belanja Cetak dan PenggandaanBelanja Penggandaan1 ls x 10.028.000^00 = 10.028.000^00
Belanja Makanan dan Minuman Rapat
Makan/Minum sosialisasi200 om x 17.500^00 = 3.500.000^00
Snack/Minum sosialisasi200 os x 10.000^00 = 2.000.000^00
Konsumsi sosialisasi Pamsimas10 keg x 2.000.000^00 = 20.000.000^00
Konsumsi Pelatihan Pamsimas2 hr x 1.400.000^00 = 2.800.000^00
Jamuan Sidang Rapat Koordinasi Pamsimas60 os x 7.500^00 = 450.000^00
Jamuan Makan Rapat Koordinasi Pamsimas60 om x 17.500^00 = 1.050.000^00
Pembangunan Air Bersih (DAK)Peningkatan SPAM Jambidan1 unit x 599.500.000^00 = 599.500.000^00
Peningkatan SPAM Pendowoharjo1 unit x 478.500.000^00 = 478.500.000^00
Pembangunan SIPAS Kaliberot Argomulyo Sedayu1 unit x 430.342.000^00 = 430.342.000^00
Pembangunan SIPAS Karanganyar1 unit x 429.000.000^00 = 429.000.000^00
Pembangunan Air Bersih (DAU)PAMSIMAS0 unit x 250.000.000^00 = 0^00
Sharing Provinsi0 unit x 100.000.000^00 = 0^00
Distribusi Air Barsih (SR) Kec. Piyungan1 ls x 200.000.000^00 = 200.000.000^00
Distribusi Air Barsih (SR) Kec. Pundong1 ls x 100.000.000^00 = 100.000.000^00
Distribusi Air Barsih (SR) Kec. Dlingo1 unit x 200.000.000^00 = 200.000.000^00
Distribusi Air Barsih (SR) Kec. Sewon1 unit x 200.000.000^00 = 200.000.000^00
Distribusi Air Barsih (SR) Kec. Imogiri1 unit x 200.000.000^00 = 200.000.000^00
Distribusi Air Barsih (SR) Kec. Sedayu1 unit x 200.000.000^00 = 200.000.000^00
Distribusi Air Barsih (SR) Kec. Kasihan1 unit x 200.000.000^00 = 200.000.000^00
Belanja Perjalanan Dinas Dalam Daerah Pamsimas
Golongan III20 oh x 60.000^00 = 1.200.000^00
Belanja Perjalan Dinas Luar Daerah Pamsimas
Golongan III3 ok x 1.550.000^00 = 4.650.000^00
Transport3 ok x 2.750.000^00 = 8.250.000^00
Belanja Konsultansi PerencanaanPerencanaan Teknis Paket I1 pkt x 50.000.000^00 = 50.000.000^00
Perencanaan Teknis Paket II1 pkt x 50.000.000^00 = 50.000.000^00
Perencanaan Teknis Paket III1 pkt x 50.000.000^00 = 50.000.000^00
Belanja Jasa Konsultansi PengawasanPengawasan Teknis Paket I1 pkt x 35.000.000^00 = 35.000.000^00
Pengawasan Teknis Paket II1 pkt x 32.500.000^00 = 32.500.000^00
Pengawasan Teknis Paket III1 pkt x 32.500.000^00 = 32.500.000^00"
1.03 . 1.03.01 . 30 ,Program Pembangunan Infrastruktur Perdesaan ,88966821000,94725621000,5758800000,6.47,
1.03 . 1.03.01 . 30.02 ,Pembangunan Jalan dan Jembatan Perdesaan ,52448821000,60207621000,7758800000,14.79,"Sumber Dana : 
Lokasi Kegiatan : 11 Kecamatan"
1.03 . 1.03.01 . 30.02 . 5.2.3 ,Belanja Modal ,52448821000,60207621000,7758800000,14.79,
1.03 . 1.03.01 . 30.02 . 5.2.3.21 ,Belanja Modal Pengadaan Konstruksi Jalan ,52448821000,60207621000,7758800000,14.79,
