Judul,Penjabaran Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
2.04 . 1.17.01 . 17.10 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,5000000,5000000,0,0,"Honorarium Tim Pendampingan Desa Wisata
Honorarium Tim Pendamping Desa Wisata1 ls x 5.000.000^00 = 5.000.000^00"
2.04 . 1.17.01 . 17.10 . 5.2.1.03 ,Uang Lembur ,700,700000,0,0,
2.04 . 1.17.01 . 17.10 . 5.2.1.03.01 ,Uang Lembur PNS ,700,700000,0,0,"Uang Lembur PNS
Gol IV dan Gol.III40 oh x 15.000^00 = 600.000^00
Gol.II10 oh x 10.000^00 = 100.000^00"
2.04 . 1.17.01 . 17.10 . 5.2.2 ,Belanja Barang dan Jasa ,114900000,117300000,2400000,2.09,
2.04 . 1.17.01 . 17.10 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,4800000,4800000,0,0,
2.04 . 1.17.01 . 17.10 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,4800000,4800000,0,0,"Belanja Alat Tulis Kantor
ATK Kegiatan1 ls x 1.800.000^00 = 1.800.000^00
ATK peserta workshop75 org x 40.000^00 = 3.000.000^00"
2.04 . 1.17.01 . 17.10 . 5.2.2.02 ,Belanja Bahan/Material ,0,2400000,2400000,0,
2.04 . 1.17.01 . 17.10 . 5.2.2.02.07 ,Belanja Cindera Mata ,0,2400000,2400000,0,"Belanja cinderamata piala penghargaan
Belanja piala penghargaan juara lomba desa wisata dan pokdarwis2 ls x 1.200.000^00 = 2.400.000^00"
2.04 . 1.17.01 . 17.10 . 5.2.2.03 ,Belanja Jasa Kantor ,1400000,1400000,0,0,
2.04 . 1.17.01 . 17.10 . 5.2.2.03.13 ,Belanja Dokumentasi ,500,500000,0,0,Belanja Dokumentasi5 Keg x 100.000^00 = 500.000^00
2.04 . 1.17.01 . 17.10 . 5.2.2.03.15 ,Belanja Publikasi ,900,900000,0,0,"Belanja Publikasi
Belanja Publikasi Kegiatan6 keg x 150.000^00 = 900.000^00"
2.04 . 1.17.01 . 17.10 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,1500000,1500000,0,0,
2.04 . 1.17.01 . 17.10 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,1500000,1500000,0,0,Belanja PenggandaanFotocopy10^000 lbr x 150^00 = 1.500.000^00
2.04 . 1.17.01 . 17.10 . 5.2.2.10 ,Belanja Sewa Perlengkapan Dan Peralatan Kantor ,1875000,1875000,0,0,
2.04 . 1.17.01 . 17.10 . 5.2.2.10.13 ,Belanja sewa peralatan dan perlengkapan kegiatan ,1875000,1875000,0,0,"Belanja perlengkapan kegiatan
Belanja perlengkapan atribut kegiatan test tour75 org x 25.000^00 = 1.875.000^00"
2.04 . 1.17.01 . 17.10 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,18275000,18275000,0,0,
2.04 . 1.17.01 . 17.10 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,3275000,3275000,0,0,"Belanja Makan Minum Rapat
Minum Snack Rapat40 oh x 7.500^00 = 300.000^00
Makan Minum Rapat170 oh x 17.500^00 = 2.975.000^00"
2.04 . 1.17.01 . 17.10 . 5.2.2.11.04 ,Belanja Makanan dan Minuman lembur ,875,875000,0,0,"Belanja Makan Minum Lembur
Makan minum lembur50 oh x 17.500^00 = 875.000^00"
2.04 . 1.17.01 . 17.10 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,14125000,14125000,0,0,"Belanja makanan dan minuman pelaksanaan kegiatan
Belanja makan minum snack kegiatan lomba200 oh x 25.000^00 = 5.000.000^00
Belanja makan minum kegiatan workshop100 porsi x 35.000^00 = 3.500.000^00
Belanja snack minum kegiatan workshop100 porsi x 7.500^00 = 750.000^00
Belanja makan minum snack kegiatan test tour (2 hari)150 porsi x 32.500^00 = 4.875.000^00"
2.04 . 1.17.01 . 17.10 . 5.2.2.15 ,Belanja Perjalanan Dinas ,40300000,40300000,0,0,
2.04 . 1.17.01 . 17.10 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,7800000,7800000,0,0,"Belanja Perjalanan Dinas Dalam Daerah
Gol. IV20 oh x 70.000^00 = 1.400.000^00
Gol.  III60 oh x 60.000^00 = 3.600.000^00
Gol. II20 oh x 50.000^00 = 1.000.000^00
Belanja Perjalanan Dinsa Dalam Daerah dalam Kab
Gol. IV10 oh x 50.000^00 = 500.000^00
Gol. III25 oh x 40.000^00 = 1.000.000^00
Gol. II10 oh x 30.000^00 = 300.000^00"
2.04 . 1.17.01 . 17.10 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,32500000,32500000,0,0,"Belanja Perjalanan Dinas Luar Daerah
Gol. IV0 oh x 1.700.000^00 = 0^00
Gol. III0 oh x 1.500.000^00 = 0^001 ls x 32.500.000^00 = 32.500.000^00
Transport perjalananTransport PP0 oh x 600.000^00 = 0^00
Transport PP0 pp x 1.500.000^00 = 0^00
Transport (bis)0 unit/0 x 700.000^00 = 0^00
Transport (test tour)0 unit/hari x 1.800.000^00 = 0^00"
2.04 . 1.17.01 . 17.10 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,17750000,17750000,0,0,
2.04 . 1.17.01 . 17.10 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,8000000,8000000,0,0,"Honorarium Narasumber Workshop
Honor narasumber workshop (8 oh x 2 jpl)16 oh/jpl x 500.000^00 = 8.000.000^00"
2.04 . 1.17.01 . 17.10 . 5.2.2.34.02 ,Honorarium Yuri Perlombaan ,3000000,3000000,0,0,"Honorarium Juri Lomba
Honor Juri Lomba Desa Wisata6 oh x 500.000^00 = 3.000.000^00"
2.04 . 1.17.01 . 17.10 . 5.2.2.34.05 ,Honor Peserta Seminar/Simposium /Workshop/Sosialisasi,6750000,6750000,0,0,"Honor peserta workshop
Honor peserta workshop/pelaku wisata225 org x 30.000^00 = 6.750.000^00"
2.04 . 1.17.01 . 17.10 . 5.2.2.35 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,29000000,29000000,0,0,
2.04 . 1.17.01 . 17.10 . 5.2.2.35.01 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,29000000,29000000,0,0,"Hadiah Lomba Desa Wisata
Hadiah Desa Wisata Mandiri1 ls x 7.500.000^00 = 7.500.000^00
Hadiah Desa Wisata Tumbuh1 ls x 7.500.000^00 = 7.500.000^00
Hadiah Juara Harapan Lomba Desa Wisata1 ls x 3.250.000^00 = 3.250.000^00
Hadiah Lomba PokdarwisJuara 11 org x 3.000.000^00 = 3.000.000^00
Juara 21 org x 2.500.000^00 = 2.500.000^00
Juara 31 org x 2.000.000^00 = 2.000.000^00
Harapan 11 org x 1.500.000^00 = 1.500.000^00
Harapan 21 org x 1.000.000^00 = 1.000.000^00
Harapan 31 org x 750.000^00 = 750.000^00"
2.04 . 1.17.01 . 17.10 . 5.2.3 ,Belanja Modal ,2400000,0,-2400000,-100,
2.04 . 1.17.01 . 17.10 . 5.2.3.28 ,"Belanja Modal Pengadaan Barang Bercorak Kesenian, Kebudayaan",2400000,0,-2400000,-100,
2.04 . 1.17.01 . 17.10 . 5.2.3.28.09 ,Belanja modal pengadaan tanda penghargaan piala,2400000,0,-2400000,-100,"Belanja modal pengadaan piala
Belanja pengadaan piala juara lomba desa wisata dan pokdarwis2 ls x 0^00 = 0^00"
2.04 . 1.17.01 . 17.11 ,Kerjasama Lembaga Kepariwisataan ,45000000,61000000,16000000,35.56,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul^ DIY & Luar DIY"
2.04 . 1.17.01 . 17.11 . 5.2.1 ,Belanja Pegawai ,7225000,7225000,0,0,
2.04 . 1.17.01 . 17.11 . 5.2.1.01 ,Honorarium PNS ,7225000,7225000,0,0,
2.04 . 1.17.01 . 17.11 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,7225000,7225000,0,0,"Honorarium Panitia Pelaksanaan Kegiatan
Honorarium Tim Fasilitasi Asosiasi Pariwisata1 ls x 2.500.000^00 = 2.500.000^00
Honorarium Tim Temu Usaha1 ls x 2.500.000^00 = 2.500.000^00
Honorarium Panitia Penyelengg. Diklat Bahasa Asing1 tim x 2.225.000^00 = 2.225.000^00"
2.04 . 1.17.01 . 17.11 . 5.2.2 ,Belanja Barang dan Jasa ,37775000,53775000,16000000,42.36,
2.04 . 1.17.01 . 17.11 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,6675000,10425000,3750000,56.18,
2.04 . 1.17.01 . 17.11 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,6675000,10425000,3750000,56.18,"Belanja Alat Tulis Kantor
ATK  Peserta350 op x 25.000^00 = 8.750.000^00
ATK Kegiatan1 ls x 1.675.000^00 = 1.675.000^00"
2.04 . 1.17.01 . 17.11 . 5.2.2.03 ,Belanja Jasa Kantor ,1200000,1200000,0,0,
2.04 . 1.17.01 . 17.11 . 5.2.2.03.13 ,Belanja Dokumentasi ,600,600000,0,0,"Belanja Dokumentasi
Dokumentasi Kegiatan4 keg x 150.000^00 = 600.000^00"
2.04 . 1.17.01 . 17.11 . 5.2.2.03.15 ,Belanja Publikasi ,600,600000,0,0,Belanja PublikasiPublikasi4 keg x 150.000^00 = 600.000^00
2.04 . 1.17.01 . 17.11 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,1500000,1500000,0,0,
2.04 . 1.17.01 . 17.11 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,1500000,1500000,0,0,"Belanja Penggandaan
Fotocopy10^000 lbr x 150^00 = 1.500.000^00"
2.04 . 1.17.01 . 17.11 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,2000000,4000000,2000000,100,
2.04 . 1.17.01 . 17.11 . 5.2.2.07.02 ,Belanja Sewa Gedung/Kantor/Tempat ,2000000,4000000,2000000,100,"Belanja sewa gedung
Belanja Sewa Gedung Rapat/Pertemuan4 ls x 1.000.000^00 = 4.000.000^00"
2.04 . 1.17.01 . 17.11 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,7000000,10750000,3750000,53.57,
2.04 . 1.17.01 . 17.11 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,750,750000,0,0,"Belanja Makan Minum Rapat
Minum Snack Rapat100 oh x 7.500^00 = 750.000^00
Minum Snack Kegiatan250 oh x 0^00 = 0^00
Makan Minum Kegiatan250 oh x 0^00 = 0^00"
2.04 . 1.17.01 . 17.11 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,6250000,10000000,3750000,60,"Belanja makanan dan minuman kegiatan
Minum snack kegiatan400 oh x 7.500^00 = 3.000.000^00
Makan minumkegiatan400 oh x 17.500^00 = 7.000.000^00"
2.04 . 1.17.01 . 17.11 . 5.2.2.15 ,Belanja Perjalanan Dinas ,8400000,8400000,0,0,
2.04 . 1.17.01 . 17.11 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,8400000,8400000,0,0,"Belanja Perjalanan Dinas Dalam Daerah
Gol. IV0 oh x 70.000^00 = 0^00
Gol. III0 oh x 60.000^00 = 0^00
Gol.II0 oh x 50.000^00 = 0^00
Perjalanan Dinas Dalam Daerah1 ls x 8.400.000^00 = 8.400.000^00"
2.04 . 1.17.01 . 17.11 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,11000000,17500000,6500000,59.09,
2.04 . 1.17.01 . 17.11 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,2500000,4500000,2000000,80,"Honorarium Nara Sumber
Honor penceramah umum18 jpl x 250.000^00 = 4.500.000^00"
2.04 . 1.17.01 . 17.11 . 5.2.2.34.05 ,Honor Peserta Seminar/Simposium /Workshop/Sosialisasi,6000000,10500000,4500000,75,"Honor Peserta Workshop
Honor Peserta Workshop/pelatihan350 org x 30.000^00 = 10.500.000^00"
2.04 . 1.17.01 . 17.11 . 5.2.2.34.11 ,,2500000,2500000,0,0,"Honorarium Tenaga Ahli
Honor Instruktur10 jpl x 250.000^00 = 2.500.000^00"
,SURPLUS / (DEFISIT) ,-2366499000,-2661572500,-295073500,12.47,
