Judul,Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
1.11 . 1.22.01 . 20.16 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,8768500.00,8768500.00,0.00,0.00,"Fotocopy
fotocopy pelaksanaan kegiatan HKG1,300 lbr x 150,00 = 195.000,00
fotocopy Rakon PKK450 lbr x 150,00 = 67.500,00
fotocopy penggandaan materi Rakon PKK5,000 lbr x 150,00 = 750.000,00
fotocopy laporan HKG5,407 lbr x 150,00 = 811.050,00
fotocopy sekretariat PKK27,500 lbr x 150,00 = 4.125.000,00
fotocopy laporan tahunan3,333 lbr x 150,00 = 499.950,00
fotocopy pelantikan TP PKK Kecamatan800 lbr x 150,00 = 120.000,00
fotocopy pelaksanaan 10 program pokok PKK1,000 lbr x 150,00 = 150.000,00
fotocopy laporan monev 10 program pokok PKK800 lbr x 150,00 = 120.000,00
fotocopy penggandaan penyuluhan kesadaran hukum1,000 lbr x 150,00 = 150.000,00
fotocopy Rakor Pokja I300 lbr x 150,00 = 45.000,00
fotocopy pelatihan ketrampilan lansia2,700 lbr x 150,00 = 405.000,00
fotocopy pelatihan PAUD1,000 lbr x 150,00 = 150.000,00
fotocopy lomba membuat APE1,000 lbr x 150,00 = 150.000,00
fotocopy pelatihan APE1,000 lbr x 150,00 = 150.000,00
fotocopy lomba UP2K1,000 lbr x 150,00 = 150.000,00
fotocopy pelatihan KMRT1,000 lbr x 150,00 = 150.000,00
fotocopy Rakor Pokja III400 lbr x 125,00 = 50.000,00
fotocopy sosialisasi B2SA800 lbr x 125,00 = 100.000,00
fotocopy pelatihan Posyandu600 lbr x 150,00 = 90.000,00
fotocopy monitoring KP Ibu600 lbr x 150,00 = 90.000,00
Fotocopy kegiatan pemberdayaan KWT800 lbr x 125,00 = 100.000,00
Fotocopy Rakor Pokja II1,000 lbr x 150,00 = 150.000,00"
1.11 . 1.22.01 . 20.16 . 5.2.2.10 ,Belanja Sewa Perlengkapan Dan Peralatan Kantor ,1600000.00,1600000.00,0.00,0.00,
1.11 . 1.22.01 . 20.16 . 5.2.2.10.01 ,Belanja Sewa Meja Kursi ,600000.00,600000.00,0.00,0.00,"sewa meja kursi
sewa meja kursi kegiatan HKG1 paket x 600.000,00 = 600.000,00"
1.11 . 1.22.01 . 20.16 . 5.2.2.10.05 ,Belanja Sewa Tenda/panggung/tikar/taman ,1000000.00,1000000.00,0.00,0.00,"Sewa tenda Kegiatan HKG1 pkt x 1.000.000,00 = 1.000.000,00"
1.11 . 1.22.01 . 20.16 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,81115000.00,81115000.00,0.00,0.00,
1.11 . 1.22.01 . 20.16 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,17160000.00,17160000.00,0.00,0.00,"belanja makan minum rapat
belanja snack minum persiapan pencanangan HKG40 ok x 7.500,00 = 300.000,00
belanja snack minum Persiapan Puncak acara HKG40 ok x 7.500,00 = 300.000,00
belanja snack minum rapat rutin500 ok x 7.500,00 = 3.750.000,00
belanja snack minum Rakor Sekretaris50 ok x 7.500,00 = 375.000,00
belanja makan minum rapat rutin300 ok x 17.500,00 = 5.250.000,00
belanja makan minum rakor Sekretaris50 ok x 17.500,00 = 875.000,00
belanja snack minum rapat persiapan Monev 10 Program Pokok PKK25 ok x 7.500,00 = 187.500,00
belanja snack minum Rakor Pokja I110 ok x 7.500,00 = 825.000,00
belanja snack minum rapat persiapan pelatihan ketrampilan lansia20 ok x 7.500,00 = 150.000,00
belanja makan minum rakor Pokja II75 ok x 17.500,00 = 1.312.500,00
belanja snack minum rapat persiapan lomba masak ikan30 ok x 7.500,00 = 225.000,00
belanja snack minum pelatihan Posyandu8 ok x 7.500,00 = 60.000,00
belanja makan minum Rakor Pokja IV100 ok x 25.000,00 = 2.500.000,00
snack minum rapat persiapan monev HATINYA PKK40 ok x 7.500,00 = 300.000,00
belanja snack minum Rakor Pokja III100 ok x 7.500,00 = 750.000,00"
1.11 . 1.22.01 . 20.16 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,63955000.00,63955000.00,0.00,0.00,"belanja makan minum pelaksanaan kegiatan
belanja makan minum snack pencanangan HKG100 ok x 25.000,00 = 2.500.000,00
belanja snack makan minum Puncak Acara HKG300 ok x 25.000,00 = 7.500.000,00
belanja snack minum pelantikan ketua TP PKK kecamatan300 ok x 7.500,00 = 2.250.000,00
belanja makan minum tim pelatihan ketrampilan lansia50 ok x 17.500,00 = 875.000,00
belanja makan minum kegiatan monev PKK DIY200 ok x 17.500,00 = 3.500.000,00
belanja snack makan minum Rakon PKK175 ok x 25.000,00 = 4.375.000,00
belanja makan minum kegiatan monev 10 Program Pokok PKK680 ok x 17.500,00 = 11.900.000,00
belanja makan minum Tim Monev 10 Program Pokok PKK126 ok x 17.500,00 = 2.205.000,00
belanja makan minum kegiatan keagamaan syawalan300 ok x 17.500,00 = 5.250.000,00
belanja snack minum penyuluhan hukum180 ok x 7.500,00 = 1.350.000,00
belanja makan minum pelatihan ketrampilan lansia120 ok x 17.500,00 = 2.100.000,00
belanja snack minum pelatihan PAUD60 ok x 25.000,00 = 1.500.000,00
belanja snack makan minum lomba APE60 ok x 25.000,00 = 1.500.000,00
belanja snack makan minum pelatihan membuat APE60 ok x 25.000,00 = 1.500.000,00
belanja snack makan minum lomba UP2K60 ok x 25.000,00 = 1.500.000,00
belanja snack makan minum pelatihan KMRT60 ok x 25.000,00 = 1.500.000,00
belanja makan minum sosialisasi B2SA100 ok x 17.500,00 = 1.750.000,00
belanja snack minum pemberdayaan KWT100 ok x 17.500,00 = 1.750.000,00
belanja snack minum penyuluhan pemanfaatan pekarangan (2 hari)200 ok x 7.500,00 = 1.500.000,00
belanja makan minum lomba masak ikan100 ok x 17.500,00 = 1.750.000,00
belanja snack makan minum pelatihan Posyandu100 ok x 25.000,00 = 2.500.000,00
belanja snack makan minum Mentoring KP Ibu100 ok x 25.000,00 = 2.500.000,00
belanja snack minum lomba HATINYA PKK120 ok x 7.500,00 = 900.000,00"
1.11 . 1.22.01 . 20.16 . 5.2.2.15 ,Belanja Perjalanan Dinas ,20548000.00,341398000.00,320850000.00,1561.47,
1.11 . 1.22.01 . 20.16 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,9400000.00,9400000.00,0.00,0.00,"Belanja perjalanan dinas dalam daerah
Biaya Perjalanan Dinas Dalam daerah185 ok x 40.000,00 = 7.400.000,00
Biaya Perjalanan Dinas di lokasi Lomba Desa15 ok x 40.000,00 = 600.000,00
Biaya Perjalanan Dinas di lokasi P2W-KSS15 ok x 40.000,00 = 600.000,00
Biaya Perjalanan Dinas ke Kecamatan dan Desa Pokja I ( 5 lokasi x 2 org )10 ok x 40.000,00 = 400.000,00
Biaya Perjalanan Dinas Lomba UP2K ( 5 lokasi x 2 orang)10 ok x 40.000,00 = 400.000,00"
1.11 . 1.22.01 . 20.16 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,11148000.00,331998000.00,320850000.00,2878.09,"Biaya Perjalanan Dinas Luar Daerah
Akomodasi Luar Daerah6 org x 1.550.000,00 = 9.300.000,00
Biaya tiket3 org x 616.000,00 = 1.848.000,00
Akomodasi Luar Daerah414 orang x 775.000,00 = 320.850.000,00"
1.11 . 1.22.01 . 20.16 . 5.2.2.20 ,Belanja Pemeliharaan ,1000000.00,1000000.00,0.00,0.00,
1.11 . 1.22.01 . 20.16 . 5.2.2.20.11 ,Belanja pemeliharaan jaringan komputer ,1000000.00,1000000.00,0.00,0.00,"pemeliharaan komputer2 ls x 500.000,00 = 1.000.000,00"
1.11 . 1.22.01 . 20.16 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,32924000.00,32924000.00,0.00,0.00,
1.11 . 1.22.01 . 20.16 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,8100000.00,8100000.00,0.00,0.00,"honor narasumberhr narasumber rakon PKK6 jpl x 150.000,00 = 900.000,00
hr penyampai materi pelantikan pkk kecamatan15 ok x 50.000,00 = 750.000,00
hr narasumber sosialisasi kesadaran hukum18 ok x 100.000,00 = 1.800.000,00
hr narasumber pelatihan ketrampilan lansia8 ok x 50.000,00 = 400.000,00
hr narasumber pelatihan PAUD8 ok x 100.000,00 = 800.000,00
hr nerasumber lomba membuat APE3 ok x 150.000,00 = 450.000,00
hr narasumber pelatihan membuat APE8 jpl x 100.000,00 = 800.000,00
hr narasumber pelatihan KMRT8 jpl x 100.000,00 = 800.000,00
hr narasumber sosialisasi B2SA3 ok x 100.000,00 = 300.000,00
hr narasumber pemberdayaan KWT3 ok x 100.000,00 = 300.000,00
hr narasumber penyuluhan pemanfaatan pekarangan (2 orang X 2 hari)4 ok x 100.000,00 = 400.000,00
hr narasumber pelatihan Posyandu4 jpl x 100.000,00 = 400.000,00"
1.11 . 1.22.01 . 20.16 . 5.2.2.34.02 ,Honorarium Yuri Perlombaan ,1200000.00,1200000.00,0.00,0.00,"Honorarium Tim Yuri Lomba
Hr lomba UP2K6 ok x 150.000,00 = 900.000,00
hr yuri lomba masak ikan3 ok x 100.000,00 = 300.000,00"
1.11 . 1.22.01 . 20.16 . 5.2.2.34.05 ,Honor Peserta Seminar/Simposium /Workshop/Sosialisasi,11644000.00,11644000.00,0.00,0.00,"uang hadir peserta pelatihan
uang hadir peserta Rakon PKK150 ok x 15.000,00 = 2.250.000,00
uang hadir rakor Pokja I100 ok x 10.000,00 = 1.000.000,00
uang hadir pelatihan ketrampilan lansia60 ok x 10.000,00 = 600.000,00
uang hadir peserta pelatihan PAUD51 ok x 15.000,00 = 765.000,0
0uang hadir peserta pelatihan membuat APE51 ok x 20.000,00 = 1.020.000,00
uang hadir peserta pelatihan KMRT51 ok x 15.000,00 = 765.000,00
uang hadir peserta FRakor Pokja IV92 ok x 17.000,00 = 1.564.000,00
uang hadir peserta pelatihan Posyandu92 ok x 25.000,00 = 2.300.000,00
uang hadir peserta mentoring KP Ibu92 ok x 15.000,00 = 1.380.000,00"
1.11 . 1.22.01 . 20.16 . 5.2.2.34.10 ,Honorarium Penyelenggaraan Kegiatan ,11980000.00,11980000.00,0.00,0.00,"honorarium panitia kegiatan
hr panitia penyelenggara HKG PKK20 ok x 75.000,00 = 1.500.000,00
hr panitia pelaksan rakon PKK10 ok x 100.000,00 = 1.000.000,00
hr panitia penyelenggara rakor sekretaris6 ok x 75.000,00 = 450.000,00
hr panitia penyelenggara pelantikan ketua TP PKK Kecamatan20 ok x 30.000,00 = 600.000,00
hr panitia penyelenggara monev 10 program pokok PKK54 ok x 50.000,00 = 2.700.000,00
hr panitia kegiatan rakor Pokja l6 ok x 55.000,00 = 330.000,0
0hr panitia kegiatan pelatihan ketrampilan lansia6 ok x 55.000,00 = 330.000,00
hr panitia pelaksana kegiatan pelath PAUD5 ok x 50.000,00 = 250.000,00
hr panitia pelaksana kegiatan lomba APE5 ok x 50.000,00 = 250.000,00
hr panitia pelaksana kegiatan pelatihan membuat APE5 ok x 50.000,00 = 250.000,00
hr panitia pelaksana kegiatan KMRT5 ok x 50.000,00 = 250.000,00
hr panitia rakor Pokja III5 ok x 50.000,00 = 250.000,00
hr panitia sosialisasi B2SA4 ok x 50.000,00 = 200.000,00
hr panitia pemberdayaan KWT5 ok x 50.000,00 = 250.000,00
hr panitia penyuluhan pemanfaatan pekarangan6 ok x 50.000,00 = 300.000,00
hr panitia monev Hatinya PKK (3 lokasi X 6 orang)18 ok x 50.000,00 = 900.000,00
hr panitia lomba masak ikan7 ok x 50.000,00 = 350.000,00
hr panitia rakor pokja IV9 ok x 40.000,00 = 360.000,00
hr panitia pelatihan Posyandu6 ok x 40.000,00 = 240.000,00
hr panitia mentoring KP Ibu8 ok x 40.000,00 = 320.000,00
hr panitia penyuluhan tentang kesadaran hukum18 ok x 50.000,00 = 900.000,00"
1.02 . 1.22.01 . 20 ,Program Perbaikan Gizi Masyarakat ,3446304820.00,3463267620.00,16962800.00,0.49,
1.02 . 1.22.01 . 20.02 ,Pemberian Tambahan Makanan dan Vitamin ,3421304820.00,3443707620.00,22402800.00,0.65,"Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul"
1.02 . 1.22.01 . 20.02 . 5.2.1 ,Belanja Pegawai ,141150000.00,148320000.00,7170000.00,5.08,
1.02 . 1.22.01 . 20.02 . 5.2.1.01 ,Honorarium PNS ,138150000.00,146280000.00,8130000.00,5.88,
1.02 . 1.22.01 . 20.02 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,136230000.00,146280000.00,10050000.00,7.38,"Honorarium Panita Pelaksana Kegiatan
Panita sosialisasi PMT AS24 ok x 80.000,00 = 1.920.000,00
Panita pelat petugas masak40 ok x 80.000,00 = 3.200.000,00
forum koordinasi PMT AS1 ls x 8.400.000,00 = 8.400.000,00
sekretariat forum PMT AS1 ls x 10.200.000,00 = 10.200.000,00
Tim Pendata Jumlah siswa TK6 org x 150.000,00 = 900.000,00
Hnr Pembina Guru TK525 org x 150.000,00 = 78.750.000,00
Hnr Pembinaan Kecamatan dan PKK34 org x 100.000,00 = 3.400.000,00
Hnr Pembinaan Puskesmas27 org x 150.000,00 = 4.050.000,00
Hnr Pembinaan GOP TKI17 org x 100.000,00 = 1.700.000,00
Hnr Tim Verifikasi SPJ Tk Kabupaten dan Koordinator TK324 org x 40.000,00 = 12.960.000,00
Honor pemandu studi banding6 org x 300.000,00 = 1.800.000,00
Honor peserta studi banding50 org x 200.000,00 = 10.000.000,00
honor tim evaluasi pmt-as1 bjj x 9.000.000,00 = 9.000.000,00"
1.02 . 1.22.01 . 20.02 . 5.2.1.01.03 ,Honor Pengelola Keuangan dan Barang ,1920000.00,0.00,-1920000.00,-100.00,"Honor Pengelola Keuangan dan Barang
Hnr Pembuat Dokumen"
1.02 . 1.22.01 . 20.02 . 5.2.1.03 ,Uang Lembur ,3000000.00,2040000.00,-960000.00,-32.00,
1.02 . 1.22.01 . 20.02 . 5.2.1.03.01 ,Uang Lembur PNS ,3000000.00,2040000.00,-960000.00,-32.00,"Uang Lembur PNS
Lembur136 ok x 15.000,00 = 2.040.000,00"
1.02 . 1.22.01 . 20.02 . 5.2.2 ,Belanja Barang dan Jasa ,3280154820.00,3295387620.00,15232800.00,0.46,
1.02 . 1.22.01 . 20.02 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,14256050.00,14166020.00,-90030.00,-0.63,
1.02 . 1.22.01 . 20.02 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,14256050.00,14166020.00,-90030.00,-0.63,"Belanja Alat Tulis Kantor
Alat tulis1 ls x 2.646.020,00 = 2.646.020,00
Alat tulis peserta518 ok x 15.000,00 = 7.770.000,00
Alat tulis peserta studi banding50 ok x 75.000,00 = 3.750.000,00"
1.02 . 1.22.01 . 20.02 . 5.2.2.02 ,Belanja Bahan/Material ,3101168770.00,3152421600.00,51252830.00,1.65,
1.02 . 1.22.01 . 20.02 . 5.2.2.02.04 ,Belanja Bahan Obat-Obatan ,43570400.00,43570400.00,0.00,0.00,"Belanja Bahan Obat obatan
Bahan obat obatan26,669 anak x 1.600,00 = 42.670.400,00
Honor Panitia Pengadaan Obat Cacing1 ls x 450.000,00 = 450.000,00
Honor Panitia pemeriksa/ penerima obat cacing1 ls x 450.000,00 = 450.000,00"
1.02 . 1.22.01 . 20.02 . 5.2.2.02.06 ,Belanja Bahan Percontohan ,5000000.00,5000000.00,0.00,0.00,"Belanja Bahan Percontohan
Bahan Percontohan4 akt x 1.250.000,00 = 5.000.000,00"
1.02 . 1.22.01 . 20.02 . 5.2.2.02.07 ,Belanja Cindera Mata ,23000000.00,28000000.00,5000000.00,21.74,"Belanja Cinderamata Study Banding
Belanja Cindera Mata dlm rangka studi banding1 pkt x 1.000.000,00 = 1.000.000,00
Pembelian cinderamata dlm rangka Evaluasi Pelaksana Terbaik PMT-ASJuara I1 LS x 8.500.000,00 = 8.500.000,00
Pembelian cinderamata dlm rangka Evaluasi Pelaksana Terbaik PMT-ASJuara 21 LS x 6.500.000,00 = 6.500.000,00
Pembelian cinderamata dlm rangka Evaluasi Pelaksana Terbaik PMT-ASJuara 31 LS x 5.000.000,00 = 5.000.000,00
Pembelian cinderamata dlm rangka Evaluasi Pelaksana Terbaik PMT-ASJuara Harapan I1 LS x 3.000.000,00 = 3.000.000,00
Pembelian cinderamata dlm rangka Evaluasi Pelaksana Terbaik PMT-ASJuara Harapan II1 LS x 2.500.000,00 = 2.500.000,00
Pembelian cinderamata dlm rangka Evaluasi Pelaksana Terbaik PMT-ASJuara Harapan III1 LS x 1.500.000,00 = 1.500.000,00"
1.02 . 1.22.01 . 20.02 . 5.2.2.02.08 ,Belanja Bahan Makanan ,3029598370.00,3075851200.00,46252830.00,1.53,"Belanja Bahan Makanan
Bahan makanan tambahan anak TK1 ls x 3.075.851.200,00 = 3.075.851.200,00"
1.02 . 1.22.01 . 20.02 . 5.2.2.03 ,Belanja Jasa Kantor ,2520000.00,2520000.00,0.00,0.00,
1.02 . 1.22.01 . 20.02 . 5.2.2.03.13 ,Belanja Dokumentasi ,1000000.00,1000000.00,0.00,0.00,"Belanja Dokumentasi
Dokumentasi4 pkt x 250.000,00 = 1.000.000,00"
1.02 . 1.22.01 . 20.02 . 5.2.2.03.14 ,Belanja Dekorasi ,720000.00,720000.00,0.00,0.00,"Belanja Dekorasi
dekorasi6 kali x 120.000,00 = 720.000,00"
1.02 . 1.22.01 . 20.02 . 5.2.2.03.15 ,Belanja Publikasi ,800000.00,800000.00,0.00,0.00,"Belanja publikasi
Siaarn radio2 kali x 400.000,00 = 800.000,00"
1.02 . 1.22.01 . 20.02 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,18300000.00,18300000.00,0.00,0.00,
1.02 . 1.22.01 . 20.02 . 5.2.2.06.01 ,Belanja Cetak ,8800000.00,8800000.00,0.00,0.00,"Belanja Cetak
Cetak kegiatan1 ls x 2.200.000,00 = 2.200.000,00
Cetak juknis pmt-as550 paket x 12.000,00 = 6.600.000,00"
1.02 . 1.22.01 . 20.02 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,9500000.00,9500000.00,0.00,0.00,"Belanja penggandaan
penggandaan materi pelatihan masak23,000 ls x 125,00 = 2.875.000,00
penggandaan materi peserta pmt-as23,000 lbr x 125,00 = 2.875.000,00
biaya fotocopi kegiatan30,000 lbr x 125,00 = 3.750.000,00"
1.02 . 1.22.01 . 20.02 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,10000000.00,10000000.00,0.00,0.00,
1.02 . 1.22.01 . 20.02 . 5.2.2.07.05 ,Belanja Sewa Kamar Hotel/Penginapan ,10000000.00,10000000.00,0.00,0.00,"Belanja sewa kamar hotel/penginapan1 ls x 10.000.000,00 = 10.000.000,00"
1.02 . 1.22.01 . 20.02 . 5.2.2.08 ,Belanja Sewa Sarana Mobilitas ,14000000.00,14000000.00,0.00,0.00,
1.02 . 1.22.01 . 20.02 . 5.2.2.08.01 ,Belanja Sewa Sarana Mobilitas Darat ,14000000.00,14000000.00,0.00,0.00,"Belanja sewa sarana mobilitas darat
Belanja sewa bus studi banding1 unit x 12.000.000,00 = 12.000.000,00
Belanja sewa sarana monilitas darat dlm rangka evaluasi pmt-as10 kali x 200.000,00 = 2.000.000,00"
1.02 . 1.22.01 . 20.02 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,70200000.00,58650000.00,-11550000.00,-16.45,
1.02 . 1.22.01 . 20.02 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,22500000.00,10950000.00,-11550000.00,-51.33,"Belanja Makan minum rapat
Snack dan  minum raapt1,460 ok x 7.500,00 = 10.950.000,00"
1.02 . 1.22.01 . 20.02 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,47700000.00,47700000.00,0.00,0.00,"Belanja Makan minum Kegaiatan
Makan minum snack sosialisasi PMT AS1 ls x 14.700.000,00 = 14.700.000,00
Makan minum snack pelatihan petugas pemasak1 ls x 14.700.000,00 = 14.700.000,00
Makan minum snack sosialisasi SPJ240 ok x 20.000,00 = 4.800.000,00
Makan minum snack penyelenggaraan monitoring pmtas tk.DIY dan pusat300 ok x 20.000,00 = 6.000.000,00
Makan minum snack peserta studi banding pmt-as1 ls x 7.500.000,00 = 7.500.000,00"
1.02 . 1.22.01 . 20.02 . 5.2.2.15 ,Belanja Perjalanan Dinas ,23760000.00,80000.00,-23680000.00,-99.66,
1.02 . 1.22.01 . 20.02 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,15540000.00,80000.00,-15460000.00,-99.49,"Belanja Perjalanan Dinas dalam daerah
Gol III2 kali x 40.000,00 = 80.000,00"
1.02 . 1.22.01 . 20.02 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,8220000.00,0.00,-8220000.00,-100.00,"Belanja Perjalanan Dinas Luar Daerah
Biaya perjalanan dinas luar daerah gol IV dan III"
1.02 . 1.22.01 . 20.02 . 5.2.2.20 ,Belanja Pemeliharaan ,2500000.00,1800000.00,-700000.00,-28.00,
1.02 . 1.22.01 . 20.02 . 5.2.2.20.18 ,Belanja pemeliharaan alat kantor ,2500000.00,1800000.00,-700000.00,-28.00,"Belanja Pemeliharaan Komputer
Servis komputer dan printer1 LS x 1.800.000,00 = 1.800.000,00"
1.02 . 1.22.01 . 20.02 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,23450000.00,23450000.00,0.00,0.00,
1.02 . 1.22.01 . 20.02 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,9700000.00,9700000.00,0.00,0.00,"Honorarium Tenaga Ahli/Instruktur/Narasumber
Penceramah sosialisasi PMT AS32 jpl x 150.000,00 = 4.800.000,00
Pelatih pelatihan memasak24 jpl x 150.000,00 = 3.600.000,00Talk show1 kali x 100.000,00 = 100.000,00
Instruktur Pelatihan Memasak8 jpl x 150.000,00 = 1.200.000,00"
1.02 . 1.22.01 . 20.02 . 5.2.2.34.05 ,Honor Peserta Seminar/Simposium /Workshop/Sosialisasi,13750000.00,13750000.00,0.00,0.00,"Honorarium Harian
uang hadir peserta petugas masak518 ok x 25.000,00 = 12.950.000,00
Honor petugas pembersih8 ok x 100.000,00 = 800.000,00"
1.02 . 1.22.01 . 20.06 ,"Monitoring, Evaluasi dan Pelaporan ",25000000.00,19560000.00,-5440000.00,-21.76,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul"
1.02 . 1.22.01 . 20.06 . 5.2.1 ,Belanja Pegawai ,3400000.00,3400000.00,0.00,0.00,
1.02 . 1.22.01 . 20.06 . 5.2.1.01 ,Honorarium PNS ,3400000.00,3400000.00,0.00,0.00,
1.02 . 1.22.01 . 20.06 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,3400000.00,3400000.00,0.00,0.00,"Honorarium Panitia Pelaksana Kegiatan
Honor pendataan strata posyandu27 puskesmas x 100.000,00 = 2.700.000,00
Honor pengoperasional SIP12 ok x 50.000,00 = 600.000,00
Honor Panitia Sosialisasi Pokjanal Posyandu2 ok x 50.000,00 = 100.000,00"
1.02 . 1.22.01 . 20.06 . 5.2.2 ,Belanja Barang dan Jasa ,21600000.00,16160000.00,-5440000.00,-25.19,
1.02 . 1.22.01 . 20.06 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,257500.00,257500.00,0.00,0.00,
1.02 . 1.22.01 . 20.06 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,257500.00,257500.00,0.00,0.00,"Belanja Alat Tulis KantorAlat tulis1 ls x 257.500,00 = 257.500,00"
1.02 . 1.22.01 . 20.06 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,812500.00,812500.00,0.00,0.00,
1.02 . 1.22.01 . 20.06 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,812500.00,812500.00,0.00,0.00,"Belanja penggandaan
Fotocopy kegiatan2,500 lbr x 125,00 = 312.500,00
penggandaan form4,000 lbr x 125,00 = 500.000,00"
1.02 . 1.22.01 . 20.06 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,13250000.00,13250000.00,0.00,0.00,
1.02 . 1.22.01 . 20.06 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,9000000.00,9000000.00,0.00,0.00,"Belanja Makan dan Minum rapat
Snack dan minum rakor pokjanal200 ok x 7.500,00 = 1.500.000,00
makan minum snack rakor pokjanal300 ok x 25.000,00 = 7.500.000,00"
1.02 . 1.22.01 . 20.06 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,4250000.00,4250000.00,0.00,0.00,"Belanja makan minum pelaksana kegiatan
Makan minum snack sosialisasi pokjanal250 ok x 17.000,00 = 4.250.000,00"
1.02 . 1.22.01 . 20.06 . 5.2.2.15 ,Belanja Perjalanan Dinas ,5680000.00,240000.00,-5440000.00,-95.77,
1.02 . 1.22.01 . 20.06 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,1080000.00,240000.00,-840000.00,-77.78,"Belanja Perjalanan Dinas Dalam Daerah
Gol III6 0 x 40.000,00 = 240.000,00"
1.02 . 1.22.01 . 20.06 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,4600000.00,0.00,-4600000.00,-100.00,Belanja perjalanan dinas luar daerahTiket pesawatlungsum
1.02 . 1.22.01 . 20.06 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,1600000.00,1600000.00,0.00,0.00,
1.02 . 1.22.01 . 20.06 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,1600000.00,1600000.00,0.00,0.00,"Honorarium Tenaga Ahli/instruktur/Narasumber
Sosialisasi Pokjanal Posyandu8 jpl x 200.000,00 = 1.600.000,00"
1.02 . 1.22.01 . 29 ,Program Peningkatan Pelayanan Kesehatan Anak Balita,2397296000.00,2385927400.00,-11368600.00,-0.47,
1.02 . 1.22.01 . 29.01 ,Penyuluhan Kesehatan Anak Balita ,1200000000.00,1194621000.00,-5379000.00,-0.45,"Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul"
1.02 . 1.22.01 . 29.01 . 5.2.1 ,Belanja Pegawai ,33105000.00,33105000.00,0.00,0.00,
1.02 . 1.22.01 . 29.01 . 5.2.1.01 ,Honorarium PNS ,32430000.00,32430000.00,0.00,0.00,
1.02 . 1.22.01 . 29.01 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,32430000.00,32430000.00,0.00,0.00,"Honorarium Panitia Pelaksana Kegiatan
Honor Panitia sosialisasi Posyandu12 ok x 70.000,00 = 840.000,00
Honor Tim pelaksana Posyandu balita1 bjj x 8.500.000,00 = 8.500.000,00
Honor pembinaan posyandu tk kecamatan17 org x 125.000,00 = 2.125.000,00
Honor Pembinaan Posyandu Tk Desa75 org x 125.000,00 = 9.375.000,00
Honor pembinaan puskesmas27 org x 170.000,00 = 4.590.000,00
Honor Tim Verifikasi SPJ1 bjj x 7.000.000,00 = 7.000.000,00"
1.02 . 1.22.01 . 29.01 . 5.2.1.03 ,Uang Lembur ,675000.00,675000.00,0.00,0.00,
1.02 . 1.22.01 . 29.01 . 5.2.1.03.01 ,Uang Lembur PNS ,675000.00,675000.00,0.00,0.00,"Uang Lembur PNS
lembur PNS45 ok x 15.000,00 = 675.000,00"
1.02 . 1.22.01 . 29.01 . 5.2.2 ,Belanja Barang dan Jasa ,1166895000.00,1161516000.00,-5379000.00,-0.46,
