Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,3870000,"APBD 
MMR Rapat Koordinasi Lomba UKS Tk. Kab.70 dos x 9.000,00 = 630.000,00
MMR koordinasi Lomba UKS Tk. DIY150 dos x 9.000,00 = 1.350.000,00
MMR Koordinasi Lomba UKS Tk. Nas
MMR Koordinasi Lomba UKS Tk. Nas.150 dos x 9.000,00 = 1.350.000,00
MMR Koordinasi Kegiatan Sosialisasi MJAS60 dos x 9.000,00 = 540.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,33960000,"APBD 
MMK Lomba UKS Tk. Kab.162 dos x 20.000,00 = 3.240.000,00
MMK Lomba UKS Tk. DIY100 dos x 20.000,00 = 2.000.000,00
MMK Pembinaan UKS Tk. DIY180 dos x 20.000,00 = 3.600.000,00
Sneck Minum Lomba UKS Tk. DIY100 dos x 9.000,00 = 900.000,00
MMK Lomba UKS Tk. Nas.150 porsi x 35.000,00 = 5.250.000,00
MMK Pembinaan UKS Tk. Nas.
MMK Pembinaan UKS Tk. Nas180 dos x 20.000,00 = 3.600.000,00
Sneck Minum Lomba UKS Tk. Nas.Sneck Minum Lomba UKS Tk. Nas150 dos x 10.000,00 = 1.500.000,00
MMK Sosialisasi MJAS300 dos x 20.000,00 = 6.000.000,00
Sneck dan Minum Sosialisasi MJAS600 dos x 9.000,00 = 5.400.000,00
Sneck dan Minum Penyegaran Ketugasan TP-UKS130 dos x 9.000,00 = 1.170.000,00
MMK Penyegaran Petugas UKS65 dos x 20.000,00 = 1.300.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 13,Belanja Pakaian Kerja,10000000,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 13 . 02,Belanja Pakaian Kerja Pelayanan,10000000,"APBD
 Belanja Pakaian Seragam Petugas TP-UKS50 bh x 200.000,00 = 10.000.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,95430000,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,11880000,"APBD 
Perjalanan Dinas Dalam Daerah1 Keg x 11.880.000,00 = 11.880.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,83550000,"APBD 
Perjalanan Dinas Luar DaerahPerjalan Dinas Luar Daerah Gol IV54 op x 600.000,00 = 32.400.000,00
Perjalanan Dinas Luar Daerah Gol III69 op x 575.000,00 = 39.675.000,00
Perjalanan Dinas Luar Daerah Gol II12 op x 525.000,00 = 6.300.000,00
Perjalanan Dinas Luar Daerah tidak punya Gol9 op x 575.000,00 = 5.175.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",57875000,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,35975000,"APBD
 Honor Narasumber Sosialisasi MJAS66 oh x 100.000,00 = 6.600.000,00
Honor Narasumber Penyegaran Petugas TP-UKS10 jpl x 150.000,00 = 1.500.000,00
Honor Moderator Sosialisasi MJAS6 oh x 125.000,00 = 750.000,00
Honor Moderator Penyegaran Petugas TP-UKS1 oh x 125.000,00 = 125.000,00
Honor Tim Pembina Lomba UKS TK. DIY
Honor Moderator Penyegaran Petugas TP-UKS180 oh x 75.000,00 = 13.500.000,00
Honor Tim Pembina Lomba UKS TK. Nas180 oh x 75.000,00 = 13.500.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 35 . 02,Jasa Yuri Perlombaan/Pelatih,13500000,"APBD
 Honor Tim Yuri Lomba Lomba UKS Tk. Kb180 oh x 75.000,00 = 13.500.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 35 . 05,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi,8400000," Uang Saku Peserta Sosialisasi MJAS240 orang x 30.000,00 = 7.200.000,00
Uang Saku Peserta Penyegaran Petugas TP-UKS40 orang x 30.000,00 = 1.200.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 37,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,382500000,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 37 . 01,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,382500000,"APBD
 Uang Pembinaan Untuk Sekolah LSS Tk. Kab.1 Sek x 32.500.000,00 = 32.500.000,00
Uang Pembinaan Untuk Sekolah LSS Tk. DIY
Uang Pembinaan Untuk Sekolah LSS Tk. DIY.1 Keg x 100.000.000,00 = 100.000.000,00
Uang Pembinaan Untuk Sekolah LSS Tk. Nas.1 Keg. x 250.000.000,00 = 250.000.000,00"
1.01 . 1.01.01 . 16 . 102,Peningkatan Imtaq SD,485600000,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Tersalurnya Alat Peraga BTQ ke Sekolah
Target : 1 kegiatan"
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 2,Belanja Barang dan Jasa,2150000,
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,600000,
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,600000," Belanja ATK
-Belanja ATK1 ls x 600.000,00 = 600.000,00"
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,675000,
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,675000," Penggadaan
-Foto copi5,400 lbr x 125,00 = 675.000,00"
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,875000,
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,875000," Makan Minum Rapat
MMR50 or x 17.500,00 = 875.000,00"
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 3,Belanja Modal,483450000,
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 3 . 37,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Peraga/Praktek Sekolah,483450000,
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 3 . 37 . 08,Belanja Modal Peralatan dan Mesin - Pengadaan Bidang Studi : Agama Islam,483450000," Belanja Modal Alat Peraga Baca Tulis Al-Qur'an
-Belanja Alper BTQ240 set x 2.000.000,00 = 480.000.000,00
-Hr. Tim Pengadaan1 bjj x 2.200.000,00 = 2.200.000,00
-Hr. Tim Penerima Barang1 bjj x 1.250.000,00 = 1.250.000,00"
1.01 . 1.01.01 . 16 . 103,Penguatan Kurikulum Baru SD,95500000,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terlaksananya Kurikulum 2013
Target : 4 sosialisasi"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2,Belanja Barang dan Jasa,95500000,
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,7937500,
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,7937500," ATK 
Kegiatan Penguatan Kurikulum1 Keg x 1.937.500,00 = 1.937.500,00
ATK Peserta Penguatan Kurikulum120 Paket x 50.000,00 = 6.000.000,00"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,3437500,
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,887500," Belanja Cetak Piagam Peserta Penguatan Kurikulum
Cetak Piagam Peserta Penguatan Kurikulum175 lbr x 2.500,00 = 437.500,00
Cetak Dokumentasi Penguatan Kurikulum3 Keg x 150.000,00 = 450.000,00"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,2550000," Penggandaan Kegiatan Penguatan Kurikulum17,000 lbr x 150,00 = 2.550.000,00"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,4500000,
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 07 . 02,Belanja Sewa Gedung/Kantor/Tempat,4500000," Belanja Sewa Tempat Kegiatan Penguatan Kurikulum
Sewa Tempat Kegiatan Penguatan Kurikulum3 Keg x 1.500.000,00 = 4.500.000,00"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 10,Belanja Sewa Perlengkapan dan Peralatan Kantor,6000000,
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 10 . 03,Belanja Sewa Proyektor,3000000," Sewa LCD Proyektor Kegiatan Penguatan Kurikulum
Sewa LCD Proyektor Penguatan Kurikulum Baru SD3 Keg x 1.000.000,00 = 3.000.000,00"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 10 . 07,Belanja Sewa Sound System,3000000," Sewa Sound System Kegiatan Penguatan Kurikulum3 Keg x 1.000.000,00 = 3.000.000,00"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,34250000,
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,2900000," Sneck Minum Rapat Koordinasi Kegiatan Penguatan Kurikulum Baru SD100 org x 9.000,00 = 900.000,00
MMR Kegiatan Penguatan Kurikulum Baru SD100 org x 20.000,00 = 2.000.000,00"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,31350000," SMK Kegiatan Penguatan Kurikulum Baru SD1,650 org x 9.000,00 = 14.850.000,00
MMK Kegiatan Penguatan Kurikulum Baru SD825 org x 20.000,00 = 16.500.000,00"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",39375000,
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,21375000," Honor Narasumber Penguatan Kurikulum Baru SD156 JPL x 125.000,00 = 19.500.000,00
Honor Moderator Penguatan Kurikulum Baru SD15 oh x 125.000,00 = 1.875.000,00"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 35 . 05,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi,18000000," Jasa peserta seminar/workshop/sosialisasi
Jasa peserta Penguatan Kurikulum Baru SD600 orang x 30.000,00 = 18.000.000,00"
1.01 . 1.01.01 . 16 . 104,Penguatan Kurikulum Baru SMP,45000000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Guru dan KS melaksanakan Kurikulum baru
Target : 4 paket"
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2,Belanja Barang dan Jasa,45000000,
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,5000000,
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,5000000,"APBD 
Belanja ATKATK1 ls x 5.000.000,00 = 5.000.000,00"
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,5950000,
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,5950000,"APBD
 Belanja penggandaanPenggandaan1 keg x 5.950.000,00 = 5.950.000,00"
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,21800000,
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,5800000," Makan minum rapat290 orang x 20.000,00 = 5.800.000,00"
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,16000000," makan minum kegiatan800 orang x 20.000,00 = 16.000.000,00"
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",12250000,
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,12250000," Jasa Nara sumber/moderator
Hr Nara Sumber21 jpl x 500.000,00 = 10.500.000,00
Hr Moderator7 jpl x 250.000,00 = 1.750.000,00"
1.01 . 1.01.01 . 16 . 108,Penguatan Mapel yang diujikan dalam UN,115000000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Tercapianya Nilai UN sesuai tagert SPM
Target : 109 Sekolah"
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 2,Belanja Barang dan Jasa,115000000,
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,13000000,
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,13000000,"APBD 
ATK1 ls x 13.000.000,00 = 13.000.000,00"
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,20000000,
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,20000000," Belanja cetak dan penggandaan
Penggandaan bedah kisi-kisi160,000 lbr x 125,00 = 20.000.000,00"
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,28000000,
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,4000000," Belanja makanan dan minuman
Belanja makan dan minum rapat200 org x 20.000,00 = 4.000.000,00"
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,24000000," Makan minum kegiatan800 orang x 20.000,00 = 16.000.000,00Snack minum kegiatan800 orang x 10.000,00 = 8.000.000,00"
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",54000000,
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,54000000," Nara sumber/Moderator
Hr Nara Sumber36 jpl x 1.250.000,00 = 45.000.000,00
Hr Moderator36 jpl x 250.000,00 = 9.000.000,00"
1.01 . 1.01.01 . 16 . 109,Penguatan Mapel yang diujikan dalam US/M,235500000,"Sumber Dana : APBDLokasi Kegiatan : Kabupaten BantulKeluaran : Terlaksananya Kegiatan Matematika, IPA dan IPSTarget : 389 sekolah"
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2,Belanja Barang dan Jasa,235500000,
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,6975000,
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,6975000,"APBD
 Belanja ATK Kegiatan Penguatan Mapel yang diujikan dalam US/M1 Keg x 1.035.000,00 = 1.035.000,00
Belanja ATK Peserta Penguatan Mapel yang diujikan dalam US/M360 or x 16.500,00 = 5.940.000,00"
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,186150000,
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,1325000,"APBD 
Belanja Cetak Piagam Penguatan Mapel yang diujikan dalam US/M
Cetak Piagam Penguatan Mapel yang diujikan dalam US/M370 or x 2.500,00 = 925.000,00
Belanja Dokumentasi Penguatan Mapel yang diujikan dalam US/M1 Keg x 400.000,00 = 400.000,00"
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,184825000,"APBD
 Fotocopy Penguatan Mapel yang diujikan dalam US/M
Foto Copy Penguatan Mapel yang diujikan dalam US/M7,000 lbr x 150,00 = 1.050.000,00
Penggandaan buku1 keg x 183.775.000,00 = 183.775.000,00"
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,21450000,
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,4350000,"APBD
 Sneck Minum Rapat Koordinasi Penguatan Mapel yang diujikan dalam US/M
Sneck Minum Rapat Koordinasi Penguatan Mapel150 dos x 9.000,00 = 1.350.000,00
Makan Minum Rapat Koordinasi Penguatan Mapel150 dos x 20.000,00 = 3.000.000,00"
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,17100000,"APBD
 Sneck Minum Kegiatan Penguatan Mapel yang diujikan dalam US/M
Sneck Minum Kegiatan Penguatan Mapel900 dos x 9.000,00 = 8.100.000,00
Makan Minum Kegiatan Penguatan Mapel450 dos x 20.000,00 = 9.000.000,00"
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",20925000,
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,10125000,"APBD 
Honor Narasumber Lokal Penguatan Mapel Yang diujikan dalam US/M
Honor Narasumber Lokal Penguatan Mapel72 Jpl x 125.000,00 = 9.000.000,00
Honor Moderator Penguatan Mapel yang diujikan dalam US/M9 or x 125.000,00 = 1.125.000,00"
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 35 . 05,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi,10800000," Jasa peserta seminar/workshop/sosialisasi
Jasa peserta penguatan Mapel yang diujikan dalam US/M360 orang x 30.000,00 = 10.800.000,00"
1.01 . 1.01.01 . 16 . 113,Pemetaan Kompetensi Siswa SD/MI,294104000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : kelulusan siswa SD
Target : 79.000 siswa"
1.01 . 1.01.01 . 16 . 113 . 5 . 2 . 1,Belanja Pegawai,2500000,
1.01 . 1.01.01 . 16 . 113 . 5 . 2 . 1 . 01,Honorarium PNS,2500000,
1.01 . 1.01.01 . 16 . 113 . 5 . 2 . 1 . 01 . 02,Honorarium Tim Pengadaan Barang Dan Jasa,2500000,"APBD
 Honor Tim Pengadaan Barang dan Jasa1 Keg x 2.500.000,00 = 2.500.000,00"
1.01 . 1.01.01 . 16 . 113 . 5 . 2 . 2,Belanja Barang dan Jasa,291604000,
1.01 . 1.01.01 . 16 . 113 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,900000,
1.01 . 1.01.01 . 16 . 113 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,900000,"APBD
 Belanja ATK Kegiatan Pemetaan Kompetensi Siswa SD/MI1 keg x 900.000,00 = 900.000,00"
1.01 . 1.01.01 . 16 . 113 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,271404000,
1.01 . 1.01.01 . 16 . 113 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,271404000,"APBD 
Penggandaan Kegiatan Pemetaan Kompensi Siswa SD/MI6,000 lbr x 150,00 = 900.000,00
Belanja Penggandaan Naskah dan Analisis hasil Kompetensi SD/MI1 Keg x 270.504.000,00 = 270.504.000,00"
1.01 . 1.01.01 . 16 . 113 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,5800000,
1.01 . 1.01.01 . 16 . 113 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,5800000,"APBD 
MMR Koordinasi Pemetaan Kompetensi Siswa SD/MI200 dos x 20.000,00 = 4.000.000,00
SMR Koordinasi Kegiatan Pemetaan Kompetensi Siswa SD/MI200 dos x 9.000,00 = 1.800.000,00"
1.01 . 1.01.01 . 16 . 113 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,13500000,
1.01 . 1.01.01 . 16 . 113 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,13500000,"APBD
 Biaya Perjalanan Dinas Dalam Daerah2 Keg x 6.750.000,00 = 13.500.000,00"
1.01 . 1.01.01 . 20,Program Peningkatan Mutu Pendidik dan Tenaga Kependidikan,2670891100,
1.01 . 1.01.01 . 20 . 09,Pengembangan sistem pendataan dan pemetaan pendidik dan tenaga kependidikan,55675000,"Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Data Siswa Pendidikan dan Tenaga Kependidikan
Target : 501 Sekolah"
1.01 . 1.01.01 . 20 . 09 . 5 . 2 . 1,Belanja Pegawai,3750000,
1.01 . 1.01.01 . 20 . 09 . 5 . 2 . 1 . 03,Uang Lembur,3750000,
1.01 . 1.01.01 . 20 . 09 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,3750000," Uang lembur PNS1 ls x 3.750.000,00 = 3.750.000,00"
1.01 . 1.01.01 . 20 . 09 . 5 . 2 . 2,Belanja Barang dan Jasa,51925000,
1.01 . 1.01.01 . 20 . 09 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,8000000,
1.01 . 1.01.01 . 20 . 09 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,8000000," Belanja alat tulis kantorBelanja ATK1 ls x 8.000.000,00 = 8.000.000,00"
1.01 . 1.01.01 . 20 . 09 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,16000000,
1.01 . 1.01.01 . 20 . 09 . 5 . 2 . 2 . 03 . 13,Belanja Dokumentasi,16000000," Belanja Dokumentasi
Dokumentasi Profil Pendidikan Kab. Bantul1 ls x 16.000.000,00 = 16.000.000,00"
1.01 . 1.01.01 . 20 . 09 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,5475000,
1.01 . 1.01.01 . 20 . 09 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,1600000," Belanja Cetak20 bh x 80.000,00 = 1.600.000,00"
1.01 . 1.01.01 . 20 . 09 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,3875000," Belanja Pengadaan
Fotocopy Instrumen kegiatan15,000 lembar x 125,00 = 1.875.000,00
Fotocopy buku data informasi100 bh x 20.000,00 = 2.000.000,00"
1.01 . 1.01.01 . 20 . 09 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,14100000,
1.01 . 1.01.01 . 20 . 09 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,1500000," Makan Minum Rapat200 orang x 7.500,00 = 1.500.000,00"
1.01 . 1.01.01 . 20 . 09 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,3850000," Makan minum lembur220 orang x 17.500,00 = 3.850.000,00"
1.01 . 1.01.01 . 20 . 09 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,8750000," Makan minum kegiatan500 orang x 17.500,00 = 8.750.000,00"
1.01 . 1.01.01 . 20 . 09 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",8350000,
1.01 . 1.01.01 . 20 . 09 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,2400000," Jasa Narasumber12 jpl x 200.000,00 = 2.400.000,00"
1.01 . 1.01.01 . 20 . 09 . 5 . 2 . 2 . 35 . 03,Jasa Petugas Entry Data dan Digital SIG,3570000," HR Petugas Entri
HR Tim entri data LI476 sekolah x 7.500,00 = 3.570.000,00"
1.01 . 1.01.01 . 20 . 09 . 5 . 2 . 2 . 35 . 08,Jasa Petugas Pengumpul/Validasi Data,2380000," HR Petugas validasi dataHR Tim Validasi dan pengolah data LI476 sekolah x 5.000,00 = 2.380.000,00"
1.01 . 1.01.01 . 20 . 13,"Seleksi guru, kepala sekolah, dan pengawas berprestasi",46644000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabuapten Bantul
Keluaran : Meningkatnya prestasi Guru, KS, Pengawas
Target : 1 kegiatan"
1.01 . 1.01.01 . 20 . 13 . 5 . 2 . 1,Belanja Pegawai,1270000,
1.01 . 1.01.01 . 20 . 13 . 5 . 2 . 1 . 03,Uang Lembur,1270000,
1.01 . 1.01.01 . 20 . 13 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,1270000,"APBD
 Uang lembur kegiatan seleksi guru, kepala Sekolah dan pengawas berprestasi1 LS x 1.270.000,00 = 1.270.000,00"
1.01 . 1.01.01 . 20 . 13 . 5 . 2 . 2,Belanja Barang dan Jasa,45374000,
1.01 . 1.01.01 . 20 . 13 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,3259000,
1.01 . 1.01.01 . 20 . 13 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,3259000,"APBD
 Belanja Alat Tulis Kantor1 LS x 3.259.000,00 = 3.259.000,00"
1.01 . 1.01.01 . 20 . 13 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,3000000,
1.01 . 1.01.01 . 20 . 13 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,3000000,"APBD 
Belanja Penggandaan/ fotocopy20,000 lembar x 150,00 = 3.000.000,00"
1.01 . 1.01.01 . 20 . 13 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,13625000,
1.01 . 1.01.01 . 20 . 13 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,3500000,"APBD
 Belanja Makan dan Minum Rapat kegiatan seleksi Guru, Kepala Sekolah dan Pengawas berprestasi
Belanja makan minum rapat kegiatan seleksi guru , kepala sekolah dan pengawas berprestasi200 Orang x 17.500,00 = 3.500.000,00"
1.01 . 1.01.01 . 20 . 13 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,1575000,"APBD 
Belanja Makan Dan Minum Lembur Kegiatan seleksi Guru, Kepala Sekolah dan Pengawas Berprestasi
Belanja Makan dan Minum Lembur kegiatan guru, Kepala sekolah dan Pengawas berprestasi90 lembur x 17.500,00 = 1.575.000,00"
1.01 . 1.01.01 . 20 . 13 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,8550000,"APBD 
Belanja Makan dan Minum Kegiatan Seleksi guru, Kepala Sekolah dan Pengawas berprestasi300 Orang x 28.500,00 = 8.550.000,00"
1.01 . 1.01.01 . 20 . 13 . 5 . 2 . 2 . 14,Belanja Pakaian khusus dan hari-hari tertentu,9000000,
1.01 . 1.01.01 . 20 . 13 . 5 . 2 . 2 . 14 . 03,Belanja Pakaian Batik Tradisional,9000000,"APBD 
Belanja Seragam Batik bagi Tim dan peserta juara I yang maju ke Propinsi
Belanja seragam Batik bagi Tim dan peserta yang juara I yang maju ke Propinsi30 orang x 300.000,00 = 9.000.000,00"
1.01 . 1.01.01 . 20 . 13 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,4190000,
